time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
10220.0,2909749.901321577,-3836904.3216155143,-4840968.459853517,6911.965796516424,2022.395769153764,2551.6284252020064
10230.0,2978685.957239627,-3816440.583445049,-4815149.64792854,6875.101531357065,2070.3091612179724,2612.0800811061513
10240.0,3047249.0625807927,-3795499.002448024,-4788727.948399847,6837.376459412746,2117.9633373033603,2672.204687839252
10250.0,3115430.632804758,-3774082.200644628,-4761706.6694336,6798.795304104314,2165.352330801592,2731.994717415114
10260.0,3183222.131141849,-3752192.8595557404,-4734089.194267145,6759.362896039739,2212.4702083068914,2791.442683738746
10270.0,3250615.0696618925,-3729833.719867188,-4705878.980785417,6719.084172409295,2259.3110703589437,2850.54114354367
10280.0,3317601.0103369597,-3707007.581086595,-4677079.561087986,6677.964176367391,2305.8690521815433,2909.2826973238643
10290.0,3384171.5660978607,-3683717.301192865,-4647694.541046821,6636.008056401131,2352.1383244169037,2967.6599902602297
10300.0,3450318.4018842597,-3659965.7962783435,-4617727.599854802,6593.2210656857,2398.113093855529,3025.6657131414595
10310.0,3516033.235688278,-3635756.0401837067,-4587182.4895650735,6549.608561426621,2443.7876041615614,3083.2926032791997
10320.0,3581307.839591455,-3611091.0641256156,-4556063.034621255,6505.176004189009,2489.156136593512,3140.533445417385
10330.0,3646134.0407949355,-3585973.956317189,-4524373.131378597,6459.928957213869,2534.213010720283,3197.3810726356337
10340.0,3710503.722642756,-3560407.8615813395,-4492116.7476161355,6413.873085721539,2578.952585132393,3253.828367246593
10350.0,3774408.825638104,-3534395.9809570205,-4459297.9220399,6367.014156202374,2623.3692581483206,3309.8682616871197
10360.0,3837841.348452418,-3507941.571298437,-4425920.763777239,6319.358035694742,2667.4574685158686,3365.4937394031817
10370.0,3900793.348927203,-3481047.944867266,-4391989.451862334,6270.910691050433,2711.211696108469,3420.6978357283797
10380.0,3963256.9450684423,-3453718.4689179393,-4357508.234712956,6221.678188187571,2754.626462616338,3475.473638755964
10390.0,4025224.3160334723,-3425956.5652760435,-4322481.429598534,6171.666691331122,2797.696332232396,3529.8142902042528
10400.0,4086687.7031102027,-3397765.7099098833,-4286913.42209961,6120.882462241094,2840.4159123328654,3583.71298627533
10410.0,4147639.410688557,-3369149.43249527,-4250808.665558734,6069.331859428525,2882.779854152461,3637.1629785069276
10420.0,4208071.807224013,-3340111.315973582,-4214171.680522877,6017.021337359354,2924.782853454091,3690.157574617374
10430.0,4267977.326193118,-3310654.9961031587,-4177007.0541774286,5963.957445646284,2966.4196511929795,3742.6901393435105
10440.0,4327348.4670408685,-3280784.161004079,-4139319.4397718534,5910.146828228728,3007.685034175135,3794.7540952714708
10450.0,4386177.79611983,-3250502.550696386,-4101113.5560370735,5855.596222540941,3048.573835710074,3846.3429236602137
10460.0,4444457.9476208715,-3219813.9566318123,-4062394.1865946534,5800.312458668455,3089.0809362577243,3897.450165257712
10470.0,4502181.624495418,-3188722.2212190656,-4023166.17935786,5744.302458492908,3129.201264069424,3948.0694211096916
10480.0,4559341.5993690835,-3157231.2373427353,-3983434.4459246728,5687.573234825376,3168.929795822937,3998.1943533608223
10490.0,4615930.715446587,-3125344.947875877,-3943203.9609628203,5630.131890528329,3208.261557251407,4047.8186860482574
10500.0,4671941.887407826,-3093067.345186341,-3902479.7615869194,5571.985617626303,3247.1916237661635,4096.936205887425
10510.0,4727368.10229501,-3060402.470636902,-3861266.946727797,5513.141696405416,3285.715121073316,4145.540763049969
10520.0,4782202.420390722,-3027354.414079253,-3819570.6764940703,5453.607494501827,3323.827225784044,4193.626271933753
10530.0,4836437.976086818,-2993927.313341932,-3777396.1715260693,5393.390465979262,3361.5231660185186,4241.186711924808
10540.0,4890067.978744043,-2960125.353712237,-3734748.7123421775,5332.498150395717,3398.79822200337,4288.216128151159
10550.0,4943085.713542268,-2925952.7674122034,-3691633.638677679,5270.938171859456,3435.6477266626353,4334.708632228409
10560.0,4995484.542321222,-2891413.8330687014,-3648056.3488161885,5208.718238074426,3472.067066202105,4380.658402997005
10570.0,5047257.904411636,-2856512.8751777248,-3604022.2989137513,5145.846139375201,3508.0516806870005,4426.059687251083
10580.0,5098399.317456681,-2821254.2635629354,-3559537.0023156977,5082.329747751584,3543.597064612907,4470.906800458807
10590.0,5148902.378223599,-2785642.4128285353,-3514606.0288663376,5018.1770158629815,3578.698767469891,4515.194127474108
10600.0,5198760.763405428,-2749681.781806528,-3469235.0042115794,4953.395976042681,3613.352394299734,4558.916123239738
10610.0,5247968.230412724,-2713376.8729984458,-3423429.6090945634,4887.9947392921495,3647.553606246207,4602.067313481545
10620.0,5296518.61815517,-2676732.2320116055,-3377195.5786443963,4821.9814942654875,3681.2981210983257,4644.642295393886
10630.0,5344405.847812986,-2639752.446989971,-3330538.7016580766,4755.364506244154,3714.5817138265097,4686.6357383160985
10640.0,5391623.923598034,-2602442.1480396893,-3283464.8198756995,4688.152116102101,3747.4002171115826,4728.042384399925
10650.0,5438166.933504533,-2564806.0066493675,-3235979.827249034,4620.352739261443,3779.749521866549,4768.857049267837
10660.0,5484029.050049275,-2526848.735105177,-3188089.6692035617,4551.9748646387925,3811.625577751076,4809.074622662149
10670.0,5529204.531001268,-2488575.085900842,-3139800.341894073,4483.027053582393,3843.0243936786233,4848.690069084853
10680.0,5573687.720100695,-2449989.851142599,-3091117.8914539083,4413.517938800182,3873.9420383161532,4887.698428428102
10690.0,5617473.04776712,-2411097.8619491914,-3042048.4132379447,4343.456223278922,3904.3746405763577,4926.0948165952395
10700.0,5660555.031796831,-2371903.9878469864,-2992598.0510594174,4272.850679194532,3934.318390102344,4963.874426112326
10710.0,5702928.278049246,-2332413.1361602764,-2942772.996420676,4201.7101468137525,3963.769537744715,5001.0325267300595
10720.0,5744587.481122301,-2292630.25139685,-2892579.4877379667,4130.043533387287,3992.7243960309875,5037.564466016041
10730.0,5785527.425016711,-2252560.314628911,-2842023.8095603455,4057.85981203456,4021.179339627288,5073.46566993728
10740.0,5825742.983789052,-2212208.342869413,-2791112.2917828104,3985.1680206202223,4049.1308057922656,5108.7316434329
10750.0,5865229.122193562,-2171579.388443899,-2739851.308853758,3911.9772606225542,4076.575294823172,5143.357970976943
10760.0,5903980.896312585,-2130678.538357917,-2688247.278976863,3838.296695993901,4103.509370494046,5177.3403171312275
10770.0,5941993.454175581,-2089510.9136600958,-2636306.663307476,3764.1355520132875,4129.929660485952,5210.67442708817
10780.0,5979262.036366624,-2048081.6688009542,-2584035.9651436475,3689.503114131355,4155.832856809213,5243.356127203513
10790.0,6015781.97662031,-2006395.9909875335,-2531441.729111872,3614.4087268077606,4181.215716217596,5275.381325518894
10800.0,6051548.702406007,-1964459.0995339241,-2478530.540347659,3538.8617923411953,4206.075060614386,5306.746012274185
10810.0,6086557.735500362,-1922276.2452077752,-2425309.023671032,3462.8717696921517,4230.407777450299,5337.446260409538
10820.0,6120804.692548003,-1879852.7095728638,-2371783.8427570583,3386.448173298604,4254.210820113204,5367.478226057082
10830.0,6154285.285610368,-1837193.80432781,-2317961.699301515,3309.600571884739,4277.481208309568,5396.8381490221955
10840.0,6186995.322702574,-1794304.8706410178,-2263849.332181792,3232.3385872628887,4300.216028437611,5425.5223532543105
10850.0,6218930.7083182875,-1751191.2784819268,-2209453.5166131435,3154.6718931288215,4322.412433952112,5453.527247307175
10860.0,6250087.443942508,-1707858.4259486573,-2154781.063300386,3076.6102138505285,4344.067645720809,5480.849324788526
10870.0,6280461.628552201,-1664311.7385921346,-2099838.817585156,2998.1633232506747,4365.178952372366,5507.4851647991145
10880.0,6310049.459104739,-1620556.6687367738,-2044633.6585888262,2919.3410433828512,4385.743710635856,5533.43143236102
10890.0,6338847.231014063,-1576598.6947978155,-1989172.4983511996,2840.153243301793,4405.759345671711,5558.684878835213
10900.0,6366851.338614518,-1532443.320595392,-1933462.2809650747,2760.6098378277075,4425.2233513941155,5583.242342328306
10910.0,6394058.275612312,-1488096.074665414,-1877509.9817068018,2680.720786304878,4444.133290784776,5607.100748088444
10920.0,6420464.635524522,-1443562.5095673623,-1821322.6061629336,2600.4960913546884,4462.486796198059,5630.257108890279
10930.0,6446067.112105605,-1398848.201189072,-1764907.1893530805,2519.9457976232316,4480.281569657429,5652.708525408994
10940.0,6470862.499761369,-1353958.7480485963,-1708270.7948490814,2439.079990523655,4497.515383143175,5674.452186583315
10950.0,6494847.693950327,-1308899.7705932346,-1651420.513890599,2357.908794973402,4514.186078871371,5695.485369967473
10960.0,6518019.691572408,-1263676.9104958172,-1594363.4644972512,2276.4423741265086,4530.291569564043,5715.8054420720755
10970.0,6540375.591344964,-1218295.8299483322,-1537106.7905773898,2194.69092810111,4545.829838710511,5735.409858693831
10980.0,6561912.594166029,-1172762.2109529823,-1479657.6610336367,2112.6646927023203,4560.798940819868,5754.296165234103
10990.0,6582628.003464787,-1127081.7546107613,-1422023.2688652915,2030.373938140646,4575.197001664571,5772.461997006241
11000.0,6602519.225539196,-1081260.1804076408,-1364210.8302677225,1947.8289677460873,4589.0222185151015,5789.905079531655
11010.0,6621583.769880738,-1035303.2254984525,-1306227.583728852,1865.0401166780975,4602.272860365683,5806.623228824592
11020.0,6639819.249486247,-989216.6439885611,-1248080.7891228516,1782.0177506315524,4614.947268151012,5822.6143516655875
11030.0,6657223.381156778,-943006.2062134121,-1189777.7268011593,1698.7722645389013,4627.043854953984,5837.8764458635505
11040.0,6673793.9857834745,-896677.6980160497,-1131325.696680933,1615.3140812686522,4638.561106204385,5852.407600506449
11050.0,6689528.988620411,-850236.9200226917,-1072732.0173310537,1531.6536503203647,4649.497579868526,5866.205996200568
11060.0,6704426.4195443615,-803689.6869164542,-1014004.0250557944,1447.8014465163033,4659.851906629797,5879.269905298312
11070.0,6718484.413301474,-757041.8267093159,-955149.072976267,1363.7679686899235,4669.622790060108,5891.597692114515
11080.0,6731701.209740811,-710299.1800124133,-896174.5301097649,1279.5637383713508,4678.809006782219,5903.187813131239
11090.0,6744075.15403473,-663467.5993047594,-837087.7804471146,1195.1992984700173,4687.409406622905,5914.0388171910345
11100.0,6755604.696886082,-616552.9482004754,-777896.222028153,1110.6852119546213,4695.422912756976,5924.149345678631
11110.0,6766288.394722192,-569561.1007146286,-718607.266015445,1026.0320605305772,4702.848521842091,5933.518132691049
11120.0,6776124.9098756015,-522497.9405277681,-659228.3357663588,941.250443315117,4709.68530414439,5942.144005196094
11130.0,6785113.010751557,-475369.3602492505,-599766.8659036133,856.3509755102139,4715.9324036549015,5950.0258831792335
11140.0,6793251.571982209,-428181.26067944703,-540230.3013844168,771.3442870734898,4721.58903819672,5957.162779778816
11150.0,6800539.574567518,-380939.55007092585,-480626.09656830947,686.2410213872773,4726.654499522938,5963.5538014096355
11160.0,6806976.106002842,-333650.1433887009,-420961.7142838306,601.0518339259995,4731.128153405325,5969.198147874814
11170.0,6812560.360393182,-286318.96156964026,-361244.6248941241,515.7873909220365,4735.009439713737,5974.0951124659905
11180.0,6817291.638554092,-238951.9307811269,-301482.3053616014,430.4583680302455,4738.297872486247,5978.244082051806
11190.0,6821169.348099214,-191554.9816790647,-241682.23831177782,345.0754489912988,4740.99303998999,5981.644537154671
11200.0,6824193.003514456,-144134.048665322,-181851.91109639965,259.6493242940126,4743.094604772718,5984.296052015808
11210.0,6826362.226218776,-96695.06914470681,-121998.81485598008,174.19068983682786,4744.602303705048,5986.198294648558
11220.0,6827676.7446115855,-49243.982781565406,-62130.44358186016,88.71024558861609,4745.515948013408,5987.35102687995
11230.0,6828136.394106755,-1786.730756098441,-2254.2931779129867,3.2186942489745434,4745.835423303673,5987.754104380519
11240.0,6827741.117153222,45670.74497951316,57622.13947799129,-82.2732600918206,4745.560689575491,5987.407476682377
11250.0,6826490.963242194,93122.50244507848,117491.35747264285,-167.75491329303486,4744.691781227283,5986.311187185534
11260.0,6824386.088900955,140562.60037637054,177345.8647961538,-253.2155625037022,4743.228807051946,5984.465373152464
11270.0,6821426.757673266,187985.09896901078,237178.1672805064,-338.644507502691,4741.171950223225,5981.870265690915
11280.0,6817613.340086369,235384.0606221708,296980.77353787114,-424.0310520384404,4738.521468272781,5978.526189724979
11290.0,6812946.31360459,282753.55068199785,356746.1958985766,-509.3645051681995,4735.277693057945,5974.433563954403
11300.0,6807426.262569563,330087.63818467164,416466.9513486136,-594.6341825966005,4731.441030720168,5969.59290080217
11310.0,6801053.8781270655,377380.3965989989,476135.5624665564,-679.8294080134038,4727.01196163417,5964.004806350338
11320.0,6793829.958140479,424625.9045684532,535744.558359784,-764.9395144302385,4721.991040347793,5957.669980264156
11330.0,6785755.407090897,471818.2466525668,595286.4755998836,-849.953845516178,4716.37889551257,5950.589215704458
11340.0,6776831.235963871,518951.5140675815,654753.8591571199,-934.8617569319807,4710.176229805011,5942.76339922836
11350.0,6767058.562122836,566019.8054262664,714139.2633338524,-1019.6526176628305,4703.383819838624,5934.193510678252
11360.0,6756438.609169205,613017.2274768094,773435.2526967848,-1104.3158113494069,4696.002516066681,5924.880623059118
11370.0,6744972.706789168,659937.8958406901,832634.4030079285,-1188.8407376171224,4688.033242675732,5914.825902404189
11380.0,6732662.2905872045,706775.9357494419,891729.3021541648,-1273.2168134033564,4679.476997469894,5904.030607628948
11390.0,6719508.901906341,753525.4827802099,950712.5510752894,-1357.4334742825226,4670.334851745915,5892.496090373504
11400.0,6705514.187635161,800180.6835900154,1009576.7646904218,-1441.4801757888035,4660.607950159048,5880.2237948333595
11410.0,6690679.900001605,846735.6966486311,1068314.572822665,-1525.346394736384,4650.297510579726,5867.215257578589
11420.0,6675007.89635358,893184.6929699786,1126918.621121899,-1609.0216305370225,4639.4048239410795,5853.47210736145
11430.0,6658500.13892641,939521.8568419543,1185381.571985592,-1692.4954065147922,4627.931254077304,5838.996064912449
11440.0,6641158.694597148,985741.3865545946,1243696.1054775154,-1775.757271217827,4615.878237552899,5823.788942724901
11450.0,6622985.734625793,1031837.4951264864,1301854.9202442477,-1858.7967997269113,4603.2472834827995,5807.85264482799
11460.0,6603983.534383432,1077804.4110293349,1359850.7344293497,-1941.603594960746,4590.039973343426,5791.189166548373
11470.0,6584154.47306735,1123636.378910595,1417676.2865850998,-2024.1672889777299,4576.257960774675,5773.800594260352
11480.0,6563501.033403139,1169327.66031408,1475324.336581674,-2106.4775442740934,4561.90297137287,5755.68910512465
11490.0,6542025.801333845,1214872.5343984517,1532787.6665136565,-2188.524055078218,4546.976802474707,5736.856966815811
11500.0,6519731.465696191,1260265.2986535062,1590059.0816037683,-2270.2965486409876,4531.481322932219,5717.306537238274
11510.0,6496620.817883919,1305500.269614166,1647131.411103698,-2351.784786522001,4515.418472878779,5697.040264231153
11520.0,6472696.751498287,1350571.783572086,1703997.5091919268,-2432.97856587149,4498.790263486184,5676.060685261746
11530.0,6447962.261985771,1395474.1972847844,1760650.2558684307,-2513.867720707783,4481.598776712846,5654.37042710783
11540.0,6422420.446263023,1440201.8886822152,1817082.5578461504,-2594.4421231901497,4463.846165043118,5631.972205528774
11550.0,6396074.502329106,1484749.257570686,1873287.3494391153,-2674.6916848868723,4445.534651217784,5608.868824925504
11560.0,6368927.728865095,1529110.7263340384,1929257.593447114,-2754.606358038382,4426.666527955762,5585.0631779893765
11570.0,6340983.524821052,1573280.7406320015,1984986.2820367967,-2834.176136815303,4407.244157667039,5560.558245339997
11580.0,6312245.388990463,1617253.770095631,2040466.4376190996,-2913.3910585712456,4387.269972156884,5535.357095152021
11590.0,6282716.919572159,1661024.309019746,2095691.113722885,-2992.2412050901944,4366.746472321369,5509.4628827710085
11600.0,6252401.813719806,1704586.87705228,2150653.395864684,-3070.7167038283314,4345.676227834239,5482.878850318344
11610.0,6221303.867078995,1747936.0198804548,2205346.4024144337,-3148.807729150143,4324.061876825178,5455.60832628531
11620.0,6189426.973312,1791066.309913696,2259763.2854571007,-3226.5045035586522,4301.906125549491,5427.654725116334
11630.0,6156775.123610267,1833972.3469632026,2313897.231650086,-3303.7972989196232,4279.211748049268,5399.0215467814805
11640.0,6123352.406194698,1876648.7589180842,2367741.4630762977,-3380.676437679587,4255.9815858060565,5369.7123763382315
11650.0,6089163.00580377,1919090.2024179844,2421289.2380927894,-3457.132294077532,4232.218547385088,5339.730883482615
11660.0,6054211.203169587,1961291.3635221038,2474533.852174858,-3533.1552953501136,4207.925608071106,5309.080822089735
11670.0,6018501.374481898,2003246.9583745392,2527468.638755493,-3608.735922930222,4183.105809495844,5277.7660297437615
11680.0,5982037.990840174,2044951.7338658562,2580086.9700600724,-3683.8647136387704,4157.762259257193,5245.7904272574415
11690.0,5944825.617693799,2086400.4682908126,2632382.2579362043,-3758.5322608695446,4131.8981305301095,5213.158018181188
11700.0,5906868.914270441,2127587.9720021486,2684347.954678605,-3832.729215766971,4105.516661669312,5179.872888301808
11710.0,5868172.632992694,2168509.088060365,2735977.553848913,-3906.4462883966517,4078.6211558038235,5145.9392051309405
11720.0,5828741.618883039,2209158.692879404,2787264.5910903374,-3979.674248908527,4051.2149804233927,5111.361217383251
11730.0,5788580.808957215,2249531.6968681556,2838202.6449370375,-4052.403928692508,4023.3015669568663,5076.14325444447
11740.0,5747695.23160608,2289623.045067707,2888785.3376181303,-4124.626221526449,3994.884410342551,5040.289725829323
11750.0,5706090.005966018,2329427.7177842557,2939006.3358562286,-4196.3320847163,3965.9670685906244,5003.805120629437
11760.0,5663770.3412779905,2368940.731217608,2988859.3516604085,-4267.512540228317,3936.5531623376505,4966.694006951267
11770.0,5620741.536235309,2408157.1380851804,3038338.143113506,-4338.158675813163,3906.6463743932513,4928.961031344149
11780.0,5577008.978320205,2447072.028241435,3087436.515153644,-4408.261646121782,3876.2504492789967,4890.610918218518
11790.0,5532578.143129277,2485680.529292658,3136148.320349896,-4477.812673812891,3845.369192759566,4851.6484692543845
11800.0,5487454.59368792,2523977.8072070153,3184467.4596719807,-4546.8030506519635,3814.0064713662414,4812.078562800129
11810.0,5441643.9797537895,2561959.0669198055,3232387.8832539027,-4615.224138601552,3782.166211912794,4771.906153261703
11820.0,5395152.0371094225,2599619.5529338312,3279903.5911514326,-4683.067370902828,3749.8524010038213,4731.136270482311
11830.0,5347984.586844076,2636954.549914819,3327008.63409334,-4750.324253148194,3717.0690845355984,4689.774019112634
11840.0,5300147.534624895,2673959.383281809,3373697.114226279,-4816.986364344839,3683.8203671895067,4647.824577971697
11850.0,5251646.869957478,2710629.419792441,3419963.1858532373,-4883.045357969099,3650.1104119181005,4605.293199398452
11860.0,5202488.665435958,2746960.06812307,3465801.056165456,-4948.492963011499,3615.943439423879,4562.1852085941455
11870.0,5152679.075982672,2782946.7794436244,3511204.9859677255,-5013.320985012331,3581.3237276308287,4518.506002955572
11880.0,5102224.338077528,2818585.047987152,3556169.2903969707,-5077.521307087657,3546.255611148797,4474.261051399285
11890.0,5051130.768977155,2853870.41161397,3600688.3396340306,-5141.085890945594,3510.743480730774,4429.455893676855
11900.0,4999404.7659239415,2888798.4523703535,3644756.5596085484,-5204.006777892757,3474.791782723141,4384.096139681256
11910.0,4947052.805345062,2923364.797041692,3688368.4326968817,-5266.276089830743,3438.405018508958,4338.187468744469
11920.0,4894081.442041587,2957565.117700042,3731518.4984129434,-5327.886030242517,3401.587743944365,4291.7356289263935
11930.0,4840497.308367778,2991395.132246015,3774201.35409189,-5388.828885168585,3364.344568788156,4244.746436295159
11940.0,4786307.113400674,3024850.6049449206,3816411.6555665694,-5449.097024172832,3326.68015612461,4197.225774198909
11950.0,4731517.642100076,3057927.346957108,3858144.1178366453,-5508.682901297902,3288.5992217796434,4149.179592529172
11960.0,4676135.754459022,3090621.2168624373,3899393.5157303135,-5567.579056010002,3250.1065337303553,4100.613906975896
11970.0,4620168.384644872,3122928.1211788105,3940154.6845585257,-5625.778114133004,3211.2069115080494,4051.534798274245
11980.0,4563622.540131109,3154844.014874702,3980422.520761643,-5683.272788771742,3171.905225594796,4001.948411443254
11990.0,4506505.300819957,3186364.9018756216,4020191.982548434,-5740.055881224379,3132.206396813617,3951.8609550164297
12000.0,4448823.81815593,3217486.8355644513,4059458.0905273375,-5796.120281883728,3092.1153957123684,3901.2787002644054
12010.0,4390585.31423043,3248205.9192755837,4098215.9283299176,-5851.458971127423,3051.637241941393,3850.2079804097366
12020.0,4331797.0808774885,3278518.3067828123,4136460.643226422,-5906.065020196818,3010.77700362503,3798.6551898339408
12030.0,4272466.478760787,3308420.2027809015,4174187.4467333755,-5959.931592064516,2969.539796727054,3746.6267832768804
12040.0,4212600.936452053,3337907.8633607845,4211391.61521313,-6013.051942290403,2927.9307844101227,3694.129275028587
12050.0,4152207.949500954,3366977.5964783244,4248068.490465291,-6065.419419866099,2885.955176389314,3641.169238113632
12060.0,4091295.0794966095,3395625.7624165816,4284213.480309959,-6117.027468047708,2843.6182282798404,3587.7533034681405
12070.0,4029869.95312083,3423848.77424153,4319822.059162694,-6167.8696251767615,2800.9252409390074,3533.8881591095555
12080.0,3967940.2611932065,3451643.098251164,4354889.768601155,-6217.93952548926,2757.8815598025167,3479.5805492992567
12090.0,3905513.7577081723,3479005.25441794,4389412.217923315,-6267.230899912708,2714.4925742151804,3424.8372736981346
12100.0,3842598.2588641527,3505931.8168245,4423385.084697212,-6315.737576851043,2670.7637167561415,3369.6651865152294
12110.0,3779201.6420849264,3532419.414092616,4456804.115302141,-6363.453482957357,2626.7004625586806,3314.07119564954
12120.0,3715331.845033321,3558464.72980531,4489665.125461235,-6410.37264389432,2582.308328624693,3258.0622618251114
12130.0,3650996.8646173696,3584064.5029220893,4521964.000765365,-6456.489185082206,2537.592873133925,3201.6453977195065
12140.0,3586204.7559890426,3609215.528187251,4553696.697188288,-6501.797332434424,2492.559694748056,3144.8276670857754
12150.0,3520963.6315356935,3633914.6565312003,4584859.241592988,-6546.291413080476,2447.214431909707,3087.6161838680264
12160.0,3455281.6598643367,3658158.7954647327,4615447.732229138,-6589.965856076232,2401.562762136474,3030.018111310716
12170.0,3389167.064778883,3681944.909466236,4645458.339221619,-6632.815193101453,2355.6104013100653,2972.0406610617642
12180.0,3322628.124250469,3705270.020361754,4674887.305050052,-6674.834059144454,2309.3631029606368,2913.6910922696097
12190.0,3255673.1693809996,3728131.2076978767,4703730.945019258,-6716.017193173842,2262.8266575464127,2854.976710674319
12200.0,3188310.583360044,3750525.609107396,4731985.647720611,-6756.359438797231,2216.0068917286835,2795.904867692859
12210.0,3120548.800415203,3772450.420667695,4759647.875484203,-6795.855744906851,2168.90966764227,2736.4829594986554
12220.0,3052396.304756093,3793902.897251816,4786714.164821788,-6834.501166311985,2121.540882161548,2676.718426095541
12230.0,2983861.629512065,3814880.352872168,4813181.12686043,-6872.290864358134,2073.906466162119,2616.618750386222
12240.0,2914953.3556638057,3835380.1610168307,4839045.447766816,-6909.220107532849,2026.0123837782303,2556.19145723537
12250.0,2845680.1109689414,3855399.754978409,4864303.889162162,-6945.284272058149,1977.8646316560234,2495.4441125274593
12260.0,2776050.5688817874,3874936.628175402,4888953.288527685,-6980.478842469443,1929.4692382027183,2434.3843222194723
12270.0,2706073.447467378,3893988.334466044,4912990.559600568,-7014.799412180899,1880.8322628318165,2373.019731388583
12280.0,2635757.508309906,3912552.4884545743,4936412.692760381,-7048.241684037174,1831.9597952044248,2311.358023274944
12290.0,2565111.5554157184,3930626.7657899074,4959216.755405903,-7080.801470851449,1782.85795446679,2249.406918319698
12300.0,2494144.4341109977,3948208.9034566544,4981399.892322304,-7112.474695929689,1733.5328884841424,2187.1741731983257
12310.0,2422865.02993427,3965296.7000584686,5002959.326038635,-7143.257393581071,1683.9907730709444,2124.6675798494634
12320.0,2351282.2675238787,3981888.016093673,5023892.357175588,-7173.145709614513,1634.2378112176382,2061.8949644993
12330.0,2279405.1095005632,3997980.7742231404,5044196.364783471,-7202.135901821249,1584.280232313992,1998.8641866816847
12340.0,2207242.555345281,4013572.9595303894,5063868.806670373,-7230.22434044337,1534.1242913691406,1935.5831382540634
12350.0,2134803.6402724143,4028662.6197738647,5082907.219720458,-7257.407508628299,1483.7762682284178,1872.0597424093658
12360.0,2062097.4340985038,4043247.8656313713,5101309.220202364,-7283.68200286912,1433.2424667870798,1808.3019526839719
12370.0,1989133.04010665,4057326.8709366275,5119072.504067665,-7309.044533430719,1382.5292142010169,1744.3177519618782
12380.0,1915919.593906723,4070897.872907915,5136194.847239348,-7333.491924761682,1331.6428600945528,1680.1151514751896
12390.0,1842466.2622915262,4083959.17236879,5152674.105890284,-7357.021115891893,1280.5897757654318,1615.7021898010614
12400.0,1768782.2420890545,4096509.133960829,5168508.21671165,-7379.629160815787,1229.3763533870906,1551.0869318552184
12410.0,1694876.7590109932,4108546.186348389,5183695.197171263,-7401.3132288612105,1178.0090052083176,1486.2774678821752
12420.0,1620759.0664975985,4120068.8224153463,5198233.145761815,-7422.070605043837,1126.494162750398,1421.281912442286
12430.0,1546438.4445591092,4131075.599453799,5212120.242238944,-7441.898690407101,1074.8382760018462,1356.1084033957495
12440.0,1471924.1986138285,4141565.1393447025,5225354.74784915,-7460.795002347606,1023.0478126108264,1290.765100883697
12450.0,1397225.6583230267,4151536.1287304186,5237935.005547486,-7478.757174925962,971.1292570753611,1225.26018630649
12460.0,1322352.1764228074,4160987.319179157,5249859.440205045,-7495.782959163014,919.0891099314299,1159.6018612993562
12470.0,1247313.1275530853,4169917.5273412853,5261126.558806164,-7511.870223321432,866.9338869390617,1093.7983467054935
12480.0,1172117.907083821,4178325.6350974943,5271734.950635367,-7527.016953172613,814.6701182665192,1027.857881546766
12490.0,1096775.9299386605,4186210.5896987924,5281683.2874539895,-7541.221252248883,762.3043476726801,961.788721992127
12500.0,1021296.6294161265,4193571.4038983164,5290970.323666489,-7554.481342080938,709.8431316877166,895.5991403238925
12510.0,945689.4560085089,4200407.156074942,5299594.896476395,-7566.795562420527,657.2930387921755,829.2974239019997
12520.0,869963.8762186024,4206716.990348675,5307555.926031905,-7578.162371448323,604.6606485945629,762.8918741263756
12530.0,794129.3713744398,4212500.116687816,5314852.415561084,-7588.580345966969,551.9525510075342,696.3908053975485
12540.0,718195.4364421691,4217755.811007872,5321483.451496666,-7598.048181579268,499.1753454227959,629.8025440756323
12550.0,642171.5788372228,4222483.415262224,5327448.203590446,-7606.564692851509,446.3356398848183,563.1354274378125
12560.0,566067.3172339281,4226682.337524513,5332745.925017224,-7614.128813461884,393.4400502634669,496.3978026344654
12570.0,489892.18037370883,4230352.052062754,5337375.952468314,-7620.739596334004,340.49519942565246,429.59802564404174
12580.0,413655.70587202464,4233492.099405161,5341337.7062346,-7626.396213755474,287.5077164061059,362.7444602268446
12590.0,337367.4390242017,4236102.086397678,5344630.690279113,-7631.097957481529,234.48423557738045,295.8454768778328
12600.0,261036.93161029945,4238181.686253201,5347254.49229914,-7634.844238823715,181.43139581918604,228.90945177858157
12610.0,184673.74069916736,4239730.638592499,5349208.78377785,-7637.634588723593,128.35583968715878,161.94476574853047
12620.0,108287.4274518381,4240748.749476808,5350493.32002542,-7639.468657811467,75.26421258117001,94.95980319565125
12630.0,31887.55592440904,4241235.891432119,5351107.940209677,-7640.34621645013,22.16316191328051,27.96295106666659
12640.0,-44516.30812943871,4241192.003465136,5351052.5673762355,-7640.267154763614,-30.940663724558668,-39.037402203049524
12650.0,-120914.59845613429,4240617.091070913,5350327.208458127,-7639.231482650949,-84.0406153929526,-106.03286773975822
12660.0,-197297.7494999732,4239511.226232168,5348931.95427494,-7637.239329784924,-137.13004463755217,-173.01505728169627
12670.0,-273656.19760078617,4237874.547410269,5346866.979521442,-7634.290945595848,-190.20230432148304,-239.97558422933957
12680.0,-349980.38219137065,4235707.259527896,5344132.542745709,-7630.386699240323,-243.2507494576101,-306.90606469546015
12690.0,-426260.74699453544,4233009.6339433845,5340728.986316756,-7625.52707955502,-296.2687380405321,-373.79811855484166
