time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,vx_num_ms,vy_num_ms,vz_num_ms,v_num_ms,vx_ana_ms,vy_ana_ms,vz_ana_ms,v_ana_ms,v_error_norm_ms,v_error_rel,energy_error_Jkg,energy_error_rel,|h|_error_m2s,|h|_error_rel
26810.0,1049105.7957367955,-4190921.95353599,-5287627.549240824,6828136.999999998,1049105.7957376912,-4190921.953535902,-5287627.549240718,6828136.999999999,9.06253584695059e-07,1.3272340386478173e-13,7549.708507329684,729.1716452087903,919.9856552036792,7640.42953240217,7549.708507329505,729.1716452094274,919.9856552044754,7640.42953240215,1.0353032868935883e-09,1.355032832255033e-13,1.3783574104309082e-07,4.722329557875048e-15,0.0001296997070312,2.486102293856765e-15
26820.0,1124535.627964856,-4183368.02409878,-5278096.862236855,6828136.999999998,1124535.6279657688,-4183368.024098684,-5278096.862236739,6828137.000000001,9.24960868321299e-07,1.354631385283129e-13,7536.10053133582,781.5984786959991,986.1318569559056,7640.42953240217,7536.100531335627,781.5984786966483,986.1318569567171,7640.4295324021505,1.05693033374303e-09,1.383338893789563e-13,1.3783574104309082e-07,4.722329557875048e-15,0.0001220703125,2.3398609824534256e-15
26830.0,1199824.6611233947,-4175290.310167232,-5267905.32367019,6828136.999999998,1199824.6611243004,-4175290.3101671296,-5267905.323670067,6828137.0,9.197395134850762e-07,1.346984563263854e-13,7521.548987244827,833.9274510431933,1052.1545886779863,7640.429532402169,7521.548987244623,833.9274510438377,1052.154588678792,7640.42953240215,1.0515195720832714e-09,1.3762571431670202e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26840.0,1274963.468542816,-4166689.823122912,-5257054.209586792,6828136.999999999,1274963.4685437148,-4166689.8231228036,-5257054.209586661,6828137.0,9.14822294831037e-07,1.3397831572961074e-13,7506.0556970033085,886.1520103275769,1118.045583900667,7640.429532402168,7506.055697003095,886.1520103282165,1118.0455839014667,7640.42953240215,1.0460636747364618e-09,1.3691163177413398e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001144409179687,2.193619671050087e-15
26850.0,1349942.6423627487,-4157567.639801932,-5245544.878615705,6828136.999999999,1349942.6423636405,-4157567.639801818,-5245544.878615567,6828137.0,9.095148162554678e-07,1.3320102046216528e-13,7489.622600470524,938.2656176995392,1183.7965926489478,7640.429532402169,7489.6226004703,938.265617700174,1183.7965926497413,7640.42953240215,1.040488080758339e-09,1.3618188301400507e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001144409179687,2.193619671050087e-15
26860.0,1424752.7947099728,-4147924.902360122,-5233378.771798949,6828136.999999999,1424752.7947108573,-4147924.9023600025,-5233378.771798804,6828137.0,9.041805602490958e-07,1.3241980356414874e-13,7472.251755175504,990.2617482013596,1249.3993824750328,7640.429532402167,7472.251755175271,990.2617482019895,1249.3993824758202,7640.4295324021505,1.03483365195295e-09,1.3544181613930787e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26870.0,1499384.5588738397,-4137762.8181300266,-5220557.412411087,6828136.999999999,1499384.5588747405,-4137762.818129898,-5220557.412410933,6828137.0,9.229836947717571e-07,1.3517357586289744e-13,7453.945336059437,1042.1338915841754,1314.8457394890852,7640.429532402168,7453.945336059187,1042.1338915848169,1314.8457394898874,7640.42953240215,1.0570999297525784e-09,1.3835608656156619e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26880.0,1573828.5904790445,-4127082.659469734,-5207082.405768509,6828136.999999999,1573828.5904799378,-4127082.6594695994,-5207082.405768346,6828136.999999999,9.18033631123563e-07,1.344486250237163e-13,7434.70563520335,1093.8755531231056,1380.1274693876594,7640.429532402168,7434.7056352030895,1093.8755531237418,1380.1274693884554,7640.42953240215,1.0516995034725599e-09,1.3764926422165505e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26890.0,1648075.5686556026,-4115885.763603575,-5192955.439028427,6828136.999999999,1648075.5686564886,-4115885.7636034354,-5192955.4390282575,6828137.000000001,9.12743905610352e-07,1.3367392974252742e-13,7414.535061541127,1145.4802544304328,1445.2363984796798,7640.429532402169,7414.535061540857,1145.480254431064,1445.2363984804695,7640.42953240215,1.046394528883379e-09,1.3695493485618115e-13,1.4156103134155273e-07,4.849960086466266e-15,0.0001220703125,2.3398609824534256e-15
26900.0,1722116.1972058818,-4104173.5324546895,-5178178.280977639,6828136.999999999,1722116.19720676,-4104173.532454545,-5178178.280977462,6828137.0,9.07441834301793e-07,1.3289742638464826e-13,7393.436140557896,1196.941534266738,1510.1643747098394,7640.429532402168,7393.4361405576155,1196.941534267364,1510.1643747106225,7640.42953240215,1.0409138303459418e-09,1.3623760626697105e-13,1.4156103134155273e-07,4.849960086466266e-15,0.0001220703125,2.3398609824534256e-15
26910.0,1795941.205768546,-4091947.432469502,-5162752.781811063,6828137.0,1795941.2057694166,-4091947.4324693517,-5162752.78181088,6828137.0,9.023015379410318e-07,1.3214461542599858e-13,7371.411513973819,1248.2529493498907,1574.9032686792898,7640.429532402167,7371.4115139735295,1248.2529493505115,1574.9032686800665,7640.42953240215,1.0354852809647103e-09,1.3552710309981145e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26920.0,1869541.3509792637,-4079208.994434104,-5146680.872900081,6828137.0,1869541.3509801496,-4079208.994433944,-5146680.872899885,6828137.0,9.21204114644746e-07,1.349129513137692e-13,7348.463939413335,1299.408075161787,1639.4449746634937,7640.429532402167,7348.463939413029,1299.408075162419,1639.4449746642842,7640.42953240215,1.05719482806162e-09,1.3836850710790316e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
26930.0,1942907.417628036,-4065959.8132826,-5129964.566550718,6828137.000000001,1942907.4176289144,-4065959.8132824344,-5129964.566550516,6828137.0,9.16310670204713e-07,1.3419629251796106e-13,7324.596290059886,1350.4005067527437,1703.7814116271131,7640.429532402167,7324.5962900595705,1350.4005067533697,1703.7814116278971,7640.42953240215,1.051692523101955e-09,1.3764835061194564e-13,1.4156103134155273e-07,4.849960086466266e-15,0.0001220703125,2.3398609824534256e-15
26940.0,2016030.2198130016,-4052201.547897402,-5112605.955751689,6828137.0,2016030.2198138721,-4052201.5478972318,-5112605.955751481,6828137.0,9.112802520626192e-07,1.3345957353559532e-13,7299.811554296176,1401.223859543434,1767.9045242358084,7640.429532402167,7299.811554295851,1401.223859544055,1767.9045242365858,7640.4295324021505,1.0465886046850598e-09,1.3698033601993216e-13,1.4156103134155273e-07,4.849960086466266e-15,0.0001220703125,2.3398609824534256e-15
26950.0,2088900.6020905687,-4037935.920901538,-5094607.213912346,6828137.000000001,2088900.6020914316,-4037935.920901362,-5094607.213912131,6828137.0,9.065382428759633e-07,1.3276509286148818e-13,7274.112835330005,1451.8717701242836,1831.806283864816,7640.429532402165,7274.112835329672,1451.8717701248993,1831.8062838655862,7640.42953240215,1.040842680320626e-09,1.362282939599844e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001220703125,2.3398609824534256e-15
26960.0,2161509.4406217374,-4023164.718442956,-5075970.594590549,6828137.000000001,2161509.4406226147,-4023164.7184427697,-5075970.594590321,6828137.0,9.254314880695554e-07,1.3553206212317582e-13,7247.503350805733,1502.3378970522062,1895.4786896041835,7640.429532402165,7247.503350805382,1502.337897052832,1895.478689604967,7640.42953240215,1.0624059255281079e-09,1.3905054958266038e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001144409179687,2.193619671050087e-15
26970.0,2233847.6443144595,-4007889.789970896,-5056698.431210508,6828137.000000002,2233847.644315328,-4007889.789970704,-5056698.431210273,6828136.999999999,9.199385936896171e-07,1.3472761218610834e-13,7219.986432401403,1552.6159216445942,1958.9137692605373,7640.429532402164,7219.986432401043,1552.6159216452143,1958.913769261314,7640.42953240215,1.0570954303684516e-09,1.3835549767005063e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001220703125,2.3398609824534256e-15
26980.0,2305906.1559619047,-3992113.048004324,-5036793.136770623,6828137.000000002,2305906.1559627648,-3992113.0480041266,-5036793.136770382,6828136.999999999,9.14821080050887e-07,1.339781378216177e-13,7191.565525411598,1602.699548770459,2022.103580355251,7640.429532402164,7191.565525411229,1602.6995487710733,2022.1035803560203,7640.429532402149,1.0514125818857085e-09,1.3761171115142066e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001220703125,2.3398609824534256e-15
26990.0,2377675.953376479,-3975836.467892471,-5016257.203541362,6828137.000000002,2377675.9533773307,-3975836.467892269,-5016257.203541115,6828137.0,9.093674648958906e-07,1.331794404382763e-13,7162.244188316067,1652.5825076386195,2085.040211118893,7640.429532402163,7162.24418831569,1652.5825076392284,2085.040211119655,7640.42953240215,1.0459976939928837e-09,1.3690299603666683e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001144409179687,2.193619671050087e-15
27000.0,2449148.050519462,-3959062.0875675096,-4995093.202753212,6828137.000000002,2449148.050520306,-3959062.087567303,-4995093.202752959,6828137.0,9.049197126164308e-07,1.3252805452152334e-13,7132.026092334181,1702.258552582849,2147.715781481832,7640.429532402163,7132.0260923337955,1702.2585525834522,2147.7157814825873,7640.4295324021505,1.0407285569469388e-09,1.3621335718539554e-13,1.1920928955078125e-07,4.084176914918961e-15,0.0001144409179687,2.193619671050087e-15
27010.0,2520313.498626116,-3941792.0072893896,-4973303.784274746,6828137.000000003,2520313.4986269735,-3941792.007289172,-4973303.784274479,6828136.999999999,9.236722356508862e-07,1.3527441462449952e-13,7100.915020965272,1751.7214638438686,2210.1224440608744,7640.429532402164,7100.915020964867,1751.7214638444816,2210.122444061642,7640.42953240215,1.0624505962973177e-09,1.390563962132746e-13,1.341104507446289e-07,4.594699029283831e-15,0.0001220703125,2.3398609824534256e-15
27020.0,2591163.3873261274,-3924028.3893828727,-4950891.676280838,6828137.000000004,2591163.3873269763,-3924028.3893826506,-4950891.676280566,6828137.0,9.189296651006937e-07,1.3457985173711274e-13,7068.914869514912,1800.9650483481037,2272.252385141803,7640.429532402163,7068.9148695144995,1800.9650483487108,2272.2523851425635,7640.42953240215,1.0569597307039047e-09,1.3833773693238903e-13,1.2665987014770508e-07,4.339437972101396e-15,0.0001220703125,2.3398609824534256e-15
27030.0,2661688.8457592432,-3905773.457966795,-4927859.684911084,6828137.000000004,2661688.8457600833,-3905773.4579665684,-4927859.684910806,6828137.0,9.135971843331508e-07,1.3379889482784995e-13,7036.029644607205,1849.9831404830957,2334.0978256577077,7640.429532402162,7036.029644606783,1849.9831404836968,2334.0978256584604,7640.42953240215,1.0516265268154908e-09,1.3763971284018367e-13,1.2293457984924316e-07,4.2118074435101776e-15,0.0001144409179687,2.193619671050087e-15
27040.0,2731881.0436859606,-3887029.498675595,-4904210.693918452,6828137.000000004,2731881.0436867923,-3887029.4986753636,-4904210.693918168,6828137.0,9.088039475916574e-07,1.330969117332674e-13,7002.26346368312,1898.769602869476,2395.651022162971,7640.429532402161,7002.26346368269,1898.7696028700707,2395.6510221637163,7640.42953240215,1.0459973233027921e-09,1.3690294751974903e-13,1.1548399925231935e-07,3.956546386327744e-15,0.0001068115234375,2.0473783596467477e-15
27050.0,2801731.192593128,-3867798.8583731344,-4879947.664308216,6828137.000000004,2801731.192593951,-3867798.858372899,-4879947.664307926,6828137.0,9.038749481511043e-07,1.323750458069462e-13,6967.620554484969,1947.318327129405,2456.9042678028013,7640.429532402161,6967.620554484532,1947.318327129994,2456.9042678035394,7640.42953240215,1.0407549840166956e-09,1.3621681603147807e-13,1.1548399925231935e-07,3.956546386327744e-15,0.0001068115234375,2.0473783596467477e-15
27060.0,2871230.546794324,-3848083.9448588574,-4855073.633967223,6828137.000000002,2871230.5467951596,-3848083.944858612,-4855073.63396692,6828137.0,9.218053055003436e-07,1.3500099741706172e-13,6932.105254527064,1995.6232346513807,2517.8498932781768,7640.4295324021605,6932.1052545266075,1995.6232346519794,2517.849893278926,7640.42953240215,1.0623089134184768e-09,1.3903785237640784e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
27070.0,2940370.4045248725,-3827887.2265663226,-4829591.717283529,6828137.000000004,2940370.4045256996,-3827887.2265660716,-4829591.71728322,6828137.0,9.179072253767773e-07,1.3443011254413572e-13,6895.722010552633,2043.6782773513216,2578.480267806092,7640.42953240216,6895.722010552168,2043.678277351914,2578.480267806834,7640.42953240215,1.0571691787274768e-09,1.383651500539529e-13,1.0803341865539553e-07,3.701285329145308e-15,9.1552734375e-05,1.7548957368400693e-15
27080.0,3009142.109031361,-3807211.23225413,-4803505.104756456,6828137.000000004,3009142.1090321783,-3807211.2322538747,-4803505.104756142,6828137.000000001,9.118648004637286e-07,1.3354518230429888e-13,6858.475377977059,2091.4774384298207,2638.787800074982,7640.4295324021605,6858.475377976587,2091.4774384304064,2638.787800075716,7640.4295324021505,1.0509863568335392e-09,1.3755592566837132e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
27090.0,3077537.0496555204,-3786058.550689312,-4776817.062597121,6828137.000000004,3077537.0496563287,-3786058.5506890523,-4776817.062596802,6828137.000000001,9.072219663574775e-07,1.3286522610156727e-13,6820.370020317511,2139.014733125492,2698.7649391952014,7640.4295324021605,6820.370020317031,2139.0147331260714,2698.7649391959276,7640.42953240215,1.0457825728062222e-09,1.3687484039623467e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
27100.0,3145546.6629123343,-3764431.830323202,-4749530.932319489,6828137.000000004,3145546.662913134,-3764431.830322938,-4749530.932319164,6828137.000000001,9.025642587599443e-07,1.3218309163391775e-13,6781.410708609045,2186.284209464299,2758.404175644446,7640.42953240216,6781.410708608557,2186.284209464872,2758.4041756451643,7640.42953240215,1.0409639677044576e-09,1.3624416837952024e-13,1.0803341865539553e-07,3.701285329145308e-15,9.918212890625e-05,1.9011370482434084e-15
27110.0,3213162.4335622443,-3742333.778959829,-4721650.13032199,6828137.000000005,3213162.4335630555,-3742333.7789595528,-4721650.13032165,6828137.0,9.218579965283354e-07,1.350087141673249e-13,6741.602320807238,2233.27994900478,2817.698042207991,7640.42953240216,6741.60232080673,2233.2799490053617,2817.6980422087204,7640.42953240215,1.0624538078488775e-09,1.3905681654979446e-13,1.1548399925231935e-07,3.956546386327744e-15,0.0001068115234375,2.0473783596467477e-15
27120.0,3280375.895677309,-3719767.163416884,-4693178.147459764,6828137.000000005,3280375.8956781114,-3719767.163416604,-4693178.1474594185,6828137.0,9.173047503547515e-07,1.343418783710332e-13,6700.949841177437,2279.996067579076,2876.639114913636,7640.429532402159,6700.949841176921,2279.9960675796515,2876.6391149143574,7640.42953240215,1.0568916419875249e-09,1.3832882529776286e-13,1.0803341865539553e-07,3.701285329145308e-15,9.918212890625e-05,1.9011370482434084e-15
27130.0,3347178.633701198,-3696734.8091792976,-4664118.548607588,6828137.000000005,3347178.63370199,-3696734.8091790136,-4664118.548607238,6828137.0,9.114366619576842e-07,1.3348248020765902e-13,6659.458359670695,2326.426716029666,2935.2200139612337,7640.429532402158,6659.458359670171,2326.4267160302347,2935.2200139619467,7640.42953240215,1.0519053298449971e-09,1.3767620333176194e-13,1.0058283805847169e-07,3.446024271962873e-15,9.918212890625e-05,1.9011370482434084e-15
27140.0,3413562.2835028656,-3673239.600045471,-4634474.972213526,6828137.000000006,3413562.283503648,-3673239.600045183,-4634474.9722131705,6828137.0,9.063089443913196e-07,1.3273151144907016e-13,6617.133071286482,2372.566080941716,2993.4334046466865,7640.429532402158,6617.133071285952,2372.5660809422784,2993.433404647392,7640.42953240215,1.0464452929260056e-09,1.36961578990835e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
27150.0,3479518.5334238014,-3649284.477766205,-4604251.129843375,6828137.000000006,3479518.533424574,-3649284.4777659127,-4604251.129843013,6828136.999999999,9.016098442788578e-07,1.320433149303914e-13,6573.979275422232,2418.408385370961,3051.2719982803005,7640.429532402157,6573.979275421694,2418.408385371517,3051.271998280998,7640.42953240215,1.0415609605393598e-09,1.3632230441001048e-13,1.0803341865539553e-07,3.701285329145308e-15,9.1552734375e-05,1.7548957368400693e-15
27160.0,3545039.1253186986,-3624872.441676375,-4573450.80571595,6828137.000000006,3545039.1253194823,-3624872.441676071,-4573450.805715575,6828137.0,9.206129538555775e-07,1.3482637414210896e-13,6530.002375209827,2463.9478895670118,3108.7285530993754,7640.429532402157,6530.002375209268,2463.947889567575,3108.728553100083,7640.42953240215,1.0630044940541608e-09,1.3912889184385323e-13,1.0803341865539553e-07,3.701285329145308e-15,9.918212890625e-05,1.9011370482434084e-15
27170.0,3610115.855589429,-3600006.548319394,-4542077.856229281,6828137.0000000065,3610115.8555902024,-3600006.548319086,-4542077.8562289,6828137.0,9.154675891349306e-07,1.3407282090780114e-13,6485.207876839089,2509.1788916920086,3165.7958751749197,7640.429532402157,6485.2078768385245,2509.1788916925657,3165.795875175618,7640.42953240215,1.05698046949891e-09,1.3834045128174822e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
27180.0,3674740.576212184,-3574689.911064514,-4510136.20947776,6828137.0000000065,3674740.5762129477,-3574689.9110642015,-4510136.209477374,6828136.999999999,9.107726495322926e-07,1.3338523370756806e-13,6439.601388868374,2554.0957285345303,3222.466819312375,7640.429532402156,6439.601388867802,2554.095728535081,3222.466819313065,7640.42953240215,1.052168728848526e-09,1.3771067770292285e-13,1.1175870895385744e-07,3.828915857736525e-15,0.0001068115234375,2.0473783596467477e-15
27190.0,3738905.1957576615,-3548925.6997170136,-4477629.864760325,6828137.000000007,3738905.195758416,-3548925.699716698,-4477629.864759935,6828137.0,9.061065106644688e-07,1.3270186445650822e-13,6393.188621522337,2598.692776218662,3278.7342899462437,7640.429532402156,6393.188621521758,2598.692776219206,3278.734289946925,7640.42953240215,1.046156534964784e-09,1.3692378557097596e-13,1.1920928955078125e-07,4.084176914918961e-15,0.0001068115234375,2.0473783596467477e-15
27200.0,3802601.6804041634,-3522717.1401213165,-4444562.892079718,6828137.000000008,3802601.680404907,-3522717.1401209966,-4444562.8920793235,6828137.0,9.007244764871676e-07,1.3191365031005786e-13,6345.975385976982,2642.9644509081413,3334.591242028496,7640.429532402156,6345.975385976397,2642.9644509086784,3334.591242029169,7640.42953240215,1.0408606607513529e-09,1.3623064728719596e-13,1.1920928955078125e-07,4.084176914918961e-15,0.0001068115234375,2.0473783596467477e-15
27210.0,3865822.054943482,-3496067.513757095,-4410939.431632897,6828137.000000008,3865822.0549442363,-3496067.513756763,-4410939.431632487,6828137.0,9.204521843168189e-07,1.3480282898788043e-13,6297.967593632063,2686.905209505492,3390.030681910657,7640.429532402156,6297.967593631456,2686.905209506036,3390.03068191134,7640.42953240215,1.0628811495765473e-09,1.3911274818634153e-13,1.1920928955078125e-07,4.084176914918961e-15,0.0001068115234375,2.0473783596467477e-15
27220.0,3928558.403779447,-3468980.1573284096,-4376763.693292654,6828137.000000008,3928558.403780191,-3468980.157328074,-4376763.69329224,6828137.0,9.155361584165291e-07,1.3408286307327007e-13,6249.171255370937,2730.509550346052,3445.045668219457,7640.429532402155,6249.171255370324,2730.5095503465886,3445.0456682201307,7640.42953240215,1.057017641792382e-09,1.383453164916575e-13,1.1920928955078125e-07,4.084176914918961e-15,9.918212890625e-05,1.9011370482434084e-15
27230.0,3990802.8719190094,-3441458.46234593,-4342039.956080516,6828137.000000008,3990802.871919743,-3441458.462345591,-4342039.956080098,6828137.0,9.097707169397587e-07,1.332384978420554e-13,6199.592480807967,2773.7720138868194,3499.6293127259323,7640.429532402155,6199.592480807348,2773.7720138873497,3499.629312726597,7640.42953240215,1.052034580507071e-09,1.376931200066067e-13,1.1920928955078125e-07,4.084176914918961e-15,9.918212890625e-05,1.9011370482434084e-15
27240.0,4052547.665955736,-3413505.8747022967,-4306772.567630979,6828137.000000008,4052547.6659564595,-3413505.874701954,-4306772.567630556,6828136.999999999,9.054778642830316e-07,1.3260979741370623e-13,6149.237477523556,2816.687183390024,3553.774781207879,7640.429532402154,6149.237477522931,2816.6871833905475,3553.7747812085363,7640.42953240215,1.0469763520874121e-09,1.3703108544451726e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27250.0,4113785.0550455954,-3385125.894240675,-4270965.943647162,6828137.000000008,4113785.0550463083,-3385125.8942403295,-4270965.943646736,6828137.000000001,8.993318021063533e-07,1.3170968920312424e-13,6098.112550286918,2859.249685601332,3607.475294305541,7640.429532402153,6098.112550286288,2859.2496856018493,3607.4752943061894,7640.4295324021505,1.0416832561524355e-09,1.363383107893059e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27260.0,4174507.371874907,-3356322.0743165505,-4234624.567347928,6828137.000000009,4174507.3718756293,-3356322.074316192,-4234624.567347486,6828137.0,9.19725367603626e-07,1.346963846219878e-13,6046.224100266683,2901.4541914226197,3660.724128370429,7640.429532402153,6046.22410026603,2901.4541914231427,3660.724128371085,7640.42953240215,1.0632577528323572e-09,1.3916203903500556e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27270.0,4234707.01362034,-3327098.0213528257,-4197752.988906558,6828137.000000009,4234707.013621052,-3327098.0213524643,-4197752.988906112,6828137.0,9.142538088662265e-07,1.3389505935018975e-13,5993.578624229428,2943.295416579201,3713.514616307161,7640.429532402153,5993.5786242287695,2943.2954165797173,3713.514616307809,7640.42953240215,1.0582581531736478e-09,1.3850767796309111e-13,1.043081283569336e-07,3.57365480055409e-15,9.1552734375e-05,1.7548957368400693e-15
27280.0,4294376.442900836,-3297457.3943882743,-4160355.824881039,6828137.000000009,4294376.442901537,-3297457.3943879097,-4160355.8248805883,6828137.0,9.099060875357804e-07,1.332583232491938e-13,5940.182713726239,2984.768122281462,3765.840148408233,7640.429532402152,5940.182713725575,2984.7681222819715,3765.8401484088718,7640.42953240215,1.0528186884264002e-09,1.3779574616342207e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27290.0,4353508.188721333,-3267403.904619405,-4122437.757636045,6828137.00000001,4353508.188722023,-3267403.9046190376,-4122437.757635591,6828137.0,9.040871156165134e-07,1.324061183330846e-13,5886.0430542674085,3025.867115880787,3817.694173181589,7640.429532402152,5886.043054266739,3025.8671158812886,3817.694173182219,7640.4295324021505,1.0470668107578137e-09,1.3704292491898894e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27300.0,4412094.847408187,-3236941.3149357974,-4084003.534756671,6828137.00000001,4412094.847408886,-3236941.3149354164,-4084003.5347562004,6828137.000000001,9.25161168785335e-07,1.3549247309849449e-13,5831.166424485366,3066.5872515197075,3869.070198170915,7640.429532402152,5831.166424484673,3066.587251520215,3869.0701981715524,7640.42953240215,1.069733192918389e-09,1.4000956207786203e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27310.0,4470129.083536157,-3206073.439448961,-4045057.968454005,6828137.00000001,4470129.083536846,-3206073.4394485774,-4045057.968453531,6828137.0,9.195818924950851e-07,1.3467537228604012e-13,5775.559695285951,3106.923430776204,3919.961790768533,7640.429532402152,5775.559695285252,3106.9234307767038,3919.961790769161,7640.42953240215,1.0645756891972604e-09,1.393345340968753e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27320.0,4527603.630846851,-3174804.143014787,-4005605.9349626126,6828137.000000011,4527603.630847528,-3174804.1430144007,-4005605.934962135,6828137.0,9.143685955712805e-07,1.3391187018820513e-13,5719.229828988127,3146.870603302056,3970.362579020806,7640.429532402151,5719.229828987424,3146.8706033025487,3970.362579021425,7640.42953240215,1.0582358760992676e-09,1.3850476227958331e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27330.0,4584511.293158498,-3143137.340749644,-3965652.373929996,6828137.000000011,4584511.2931591645,-3143137.3407492545,-3965652.373929514,6828137.0,9.104146198021753e-07,1.3333279923970116e-13,5662.183878452263,3186.423767455179,4020.266252425948,7640.4295324021505,5662.183878451555,3186.423767455665,4020.2662524265584,7640.42953240215,1.0536950465063176e-09,1.3791044626977091e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27340.0,4640844.945266969,-3111076.9975401754,-3925202.28779812,6828137.000000012,4640844.945267624,-3111076.9975397834,-3925202.2877976345,6828136.999999999,9.052624297765262e-07,1.3257824642014745e-13,5604.428986197062,3225.5779709258645,4069.666562724138,7640.4295324021505,5604.428986196348,3225.577970926343,4069.66656272474,7640.42953240215,1.0490709936541678e-09,1.3730523777559665e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27350.0,4696597.533837888,-3078627.127546877,-3884260.741177077,6828137.000000012,4696597.533838551,-3078627.127546472,-3884260.741176575,6828136.999999999,9.244365297318256e-07,1.353863476570294e-13,5545.972383505274,3264.328311356837,4118.557324679844,7640.4295324021505,5545.972383504537,3264.3283113573198,4118.5573246804515,7640.42953240215,1.0700718266770545e-09,1.4005388337645254e-13,1.043081283569336e-07,3.57365480055409e-15,9.918212890625e-05,1.9011370482434084e-15
27360.0,4751762.078289763,-3045791.7937014936,-3842832.860210961,6828137.000000012,4751762.078290414,-3045791.793701086,-3842832.8602104564,6828137.0,9.190277056776582e-07,1.3459421005724669e-13,5486.821389518296,3302.669936957063,4166.932416856251,7640.42953240215,5486.821389517554,3302.669936957539,4166.93241685685,7640.42953240215,1.0661626074754196e-09,1.3954223423617104e-13,1.1175870895385744e-07,3.828915857736525e-15,9.918212890625e-05,1.9011370482434084e-15
27370.0,4806331.671667992,-3012575.107198315,-3800923.8319360474,6828137.000000013,4806331.671668632,-3012575.1071979054,-3800923.831935538,6828136.999999999,9.147740283004191e-07,1.3397124695951754e-13,5426.983410319766,3340.598047109226,4214.785782381708,7640.42953240215,5426.983410319021,3340.598047109695,4214.785782382298,7640.4295324021505,1.0603870651057558e-09,1.3878631569190982e-13,1.1175870895385744e-07,3.828915857736525e-15,9.1552734375e-05,1.7548957368400693e-15
27380.0,4860299.481509662,-2978981.22697943,-3758538.903631332,6828137.000000013,4860299.481510292,-2978981.2269790177,-3758538.903630822,6828137.000000001,9.08952940949567e-07,1.3311873223246208e-13,5366.465938008276,3378.1078929707955,4262.111429708084,7640.42953240215,5366.465938007525,3378.107892971257,4262.111429708665,7640.4295324021505,1.0553674980588657e-09,1.381293412344395e-13,1.0803341865539553e-07,3.701285329145308e-15,9.918212890625e-05,1.9011370482434084e-15
27390.0,4913658.750699018,-2945014.359213996,-3715683.382161554,6828137.000000014,4913658.7506996365,-2945014.3592135813,-3715683.38216104,6828137.0,9.049035378553598e-07,1.3252568568195978e-13,5305.276549759308,3415.19477806861,4308.90343336095,7640.429532402149,5305.276549758552,3415.1947780690643,4308.903433361522,7640.42953240215,1.0511265410707966e-09,1.3757427335899042e-13,1.1548399925231935e-07,3.956546386327744e-15,9.918212890625e-05,1.9011370482434084e-15
