time_s,energy_Jkg,dE_abs,dE_rel
20670.0,-29188081.71980158,-1.1548399925231934e-07,-3.9565463863277435e-15
20680.0,-29188081.71980158,-1.1548399925231934e-07,-3.9565463863277435e-15
20690.0,-29188081.719801594,-1.30385160446167e-07,-4.467068500692613e-15
20700.0,-29188081.7198016,-1.3783574104309082e-07,-4.722329557875048e-15
20710.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20720.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20730.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20740.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20750.0,-29188081.71980158,-1.1548399925231934e-07,-3.9565463863277435e-15
20760.0,-29188081.71980157,-1.0803341865539551e-07,-3.701285329145308e-15
20770.0,-29188081.719801582,-1.1920928955078125e-07,-4.084176914918961e-15
20780.0,-29188081.719801582,-1.1920928955078125e-07,-4.084176914918961e-15
20790.0,-29188081.719801575,-1.1175870895385742e-07,-3.828915857736525e-15
20800.0,-29188081.71980156,-9.685754776000977e-08,-3.3183937433716554e-15
20810.0,-29188081.719801567,-1.043081283569336e-07,-3.57365480055409e-15
20820.0,-29188081.719801575,-1.1175870895385742e-07,-3.828915857736525e-15
20830.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
20840.0,-29188081.719801567,-1.043081283569336e-07,-3.57365480055409e-15
20850.0,-29188081.71980156,-9.685754776000977e-08,-3.3183937433716554e-15
20860.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
20870.0,-29188081.719801567,-1.043081283569336e-07,-3.57365480055409e-15
20880.0,-29188081.719801582,-1.1920928955078125e-07,-4.084176914918961e-15
20890.0,-29188081.71980159,-1.2665987014770508e-07,-4.339437972101396e-15
20900.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20910.0,-29188081.7198016,-1.3783574104309082e-07,-4.722329557875048e-15
20920.0,-29188081.7198016,-1.3783574104309082e-07,-4.722329557875048e-15
20930.0,-29188081.719801586,-1.2293457984924316e-07,-4.211807443510178e-15
20940.0,-29188081.71980158,-1.1548399925231934e-07,-3.9565463863277435e-15
20950.0,-29188081.719801564,-1.0058283805847168e-07,-3.446024271962873e-15
20960.0,-29188081.719801564,-1.0058283805847168e-07,-3.446024271962873e-15
20970.0,-29188081.719801556,-9.313225746154785e-08,-3.190763214780438e-15
20980.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
20990.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21000.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21010.0,-29188081.719801567,-1.043081283569336e-07,-3.57365480055409e-15
21020.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21030.0,-29188081.71980156,-9.685754776000977e-08,-3.3183937433716554e-15
21040.0,-29188081.71980156,-9.685754776000977e-08,-3.3183937433716554e-15
21050.0,-29188081.71980153,-6.705522537231445e-08,-2.2973495146419154e-15
21060.0,-29188081.719801538,-7.450580596923828e-08,-2.5526105718243503e-15
21070.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21080.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21090.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21100.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
21110.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21120.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21130.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21140.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21150.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21160.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
21170.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21180.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21190.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21200.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21210.0,-29188081.71980153,-6.705522537231445e-08,-2.2973495146419154e-15
21220.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21230.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21240.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21250.0,-29188081.71980153,-6.705522537231445e-08,-2.2973495146419154e-15
21260.0,-29188081.719801538,-7.450580596923828e-08,-2.5526105718243503e-15
21270.0,-29188081.719801538,-7.450580596923828e-08,-2.5526105718243503e-15
21280.0,-29188081.71980153,-6.705522537231445e-08,-2.2973495146419154e-15
21290.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
21300.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
21310.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21320.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21330.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21340.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
21350.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21360.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
21370.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
21380.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21390.0,-29188081.719801493,-2.9802322387695312e-08,-1.0210442287297402e-15
21400.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21410.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21420.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
21430.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21440.0,-29188081.719801486,-2.2351741790771484e-08,-7.657831715473051e-16
21450.0,-29188081.719801486,-2.2351741790771484e-08,-7.657831715473051e-16
21460.0,-29188081.71980149,-2.60770320892334e-08,-8.934137001385226e-16
21470.0,-29188081.719801493,-2.9802322387695312e-08,-1.0210442287297402e-15
21480.0,-29188081.719801497,-3.3527612686157227e-08,-1.1486747573209577e-15
21490.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21500.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21510.0,-29188081.71980153,-6.705522537231445e-08,-2.2973495146419154e-15
21520.0,-29188081.719801545,-8.195638656616211e-08,-2.8078716290067856e-15
21530.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21540.0,-29188081.719801556,-9.313225746154785e-08,-3.190763214780438e-15
21550.0,-29188081.719801564,-1.0058283805847168e-07,-3.446024271962873e-15
21560.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21570.0,-29188081.71980154,-7.82310962677002e-08,-2.6802411004155677e-15
21580.0,-29188081.71980154,-7.82310962677002e-08,-2.6802411004155677e-15
21590.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21600.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21610.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
21620.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
21630.0,-29188081.719801493,-2.9802322387695312e-08,-1.0210442287297402e-15
21640.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21650.0,-29188081.71980149,-2.60770320892334e-08,-8.934137001385226e-16
21660.0,-29188081.719801504,-4.0978193283081055e-08,-1.4039358145033928e-15
21670.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21680.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21690.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21700.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21710.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21720.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21730.0,-29188081.719801556,-9.313225746154785e-08,-3.190763214780438e-15
21740.0,-29188081.71980154,-7.82310962677002e-08,-2.6802411004155677e-15
21750.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21760.0,-29188081.71980155,-8.568167686462402e-08,-2.935502157598003e-15
21770.0,-29188081.719801545,-8.195638656616211e-08,-2.8078716290067856e-15
21780.0,-29188081.719801556,-9.313225746154785e-08,-3.190763214780438e-15
21790.0,-29188081.71980156,-9.685754776000977e-08,-3.3183937433716554e-15
21800.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21810.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21820.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21830.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
21840.0,-29188081.719801545,-8.195638656616211e-08,-2.8078716290067856e-15
21850.0,-29188081.71980154,-7.82310962677002e-08,-2.6802411004155677e-15
21860.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21870.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21880.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21890.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
21900.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21910.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
21920.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21930.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
21940.0,-29188081.71980151,-4.842877388000488e-08,-1.6591968716858277e-15
21950.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21960.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21970.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
21980.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
21990.0,-29188081.719801493,-2.9802322387695312e-08,-1.0210442287297402e-15
22000.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
22010.0,-29188081.719801493,-2.9802322387695312e-08,-1.0210442287297402e-15
22020.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
22030.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22040.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22050.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
22060.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22070.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
22080.0,-29188081.719801527,-6.332993507385254e-08,-2.169718986050698e-15
22090.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22100.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22110.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22120.0,-29188081.719801534,-7.078051567077637e-08,-2.424980043233133e-15
22130.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22140.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22150.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
22160.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22170.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22180.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22190.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
22200.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
22210.0,-29188081.719801523,-5.960464477539063e-08,-2.0420884574594805e-15
22220.0,-29188081.719801538,-7.450580596923828e-08,-2.5526105718243503e-15
22230.0,-29188081.719801545,-8.195638656616211e-08,-2.8078716290067856e-15
22240.0,-29188081.719801553,-8.940696716308594e-08,-3.0631326861892205e-15
22250.0,-29188081.719801556,-9.313225746154785e-08,-3.190763214780438e-15
22260.0,-29188081.71980154,-7.82310962677002e-08,-2.6802411004155677e-15
22270.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22280.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22290.0,-29188081.719801504,-4.0978193283081055e-08,-1.4039358145033928e-15
22300.0,-29188081.71980152,-5.587935447692871e-08,-1.9144579288682626e-15
22310.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22320.0,-29188081.719801515,-5.21540641784668e-08,-1.786827400277045e-15
22330.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
22340.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
22350.0,-29188081.7198015,-3.725290298461914e-08,-1.2763052859121751e-15
22360.0,-29188081.719801508,-4.470348358154297e-08,-1.5315663430946102e-15
22370.0,-29188081.719801478,-1.4901161193847656e-08,-5.105221143648701e-16
22380.0,-29188081.719801474,-1.1175870895385742e-08,-3.8289158577365256e-16
22390.0,-29188081.719801474,-1.1175870895385742e-08,-3.8289158577365256e-16
22400.0,-29188081.719801452,1.1175870895385742e-08,3.8289158577365256e-16
22410.0,-29188081.71980146,3.725290298461914e-09,1.2763052859121753e-16
22420.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
22430.0,-29188081.71980145,1.4901161193847656e-08,5.105221143648701e-16
22440.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
22450.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
22460.0,-29188081.71980145,1.4901161193847656e-08,5.105221143648701e-16
22470.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22480.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22490.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
22500.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
22510.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
22520.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
22530.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
22540.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
22550.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
22560.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
22570.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
22580.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
22590.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
22600.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
22610.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
22620.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
22630.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
22640.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
22650.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
22660.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
22670.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
22680.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
22690.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
22700.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
22710.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
22720.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
22730.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
22740.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
22750.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
22760.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
22770.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
22780.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
22790.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
22800.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
22810.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
22820.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22830.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
22840.0,-29188081.71980145,1.4901161193847656e-08,5.105221143648701e-16
22850.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22860.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
22870.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22880.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
22890.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
22900.0,-29188081.71980145,1.4901161193847656e-08,5.105221143648701e-16
22910.0,-29188081.719801463,0.0,0.0
22920.0,-29188081.719801463,0.0,0.0
22930.0,-29188081.719801463,0.0,0.0
22940.0,-29188081.719801463,0.0,0.0
22950.0,-29188081.719801463,0.0,0.0
22960.0,-29188081.71980145,1.4901161193847656e-08,5.105221143648701e-16
22970.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
22980.0,-29188081.719801463,0.0,0.0
22990.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
23000.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
23010.0,-29188081.719801445,1.862645149230957e-08,6.381526429560876e-16
23020.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
23030.0,-29188081.719801437,2.60770320892334e-08,8.934137001385226e-16
23040.0,-29188081.719801445,1.862645149230957e-08,6.381526429560876e-16
23050.0,-29188081.719801452,1.1175870895385742e-08,3.8289158577365256e-16
23060.0,-29188081.71980146,3.725290298461914e-09,1.2763052859121753e-16
23070.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23080.0,-29188081.719801474,-1.1175870895385742e-08,-3.8289158577365256e-16
23090.0,-29188081.71980148,-1.862645149230957e-08,-6.381526429560876e-16
23100.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23110.0,-29188081.719801474,-1.1175870895385742e-08,-3.8289158577365256e-16
23120.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23130.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23140.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23150.0,-29188081.71980146,3.725290298461914e-09,1.2763052859121753e-16
23160.0,-29188081.71980146,3.725290298461914e-09,1.2763052859121753e-16
23170.0,-29188081.719801467,-3.725290298461914e-09,-1.2763052859121753e-16
23180.0,-29188081.71980146,3.725290298461914e-09,1.2763052859121753e-16
23190.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
23200.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
23210.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
23220.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
23230.0,-29188081.719801456,7.450580596923828e-09,2.5526105718243506e-16
23240.0,-29188081.719801463,0.0,0.0
23250.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
23260.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23270.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23280.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
23290.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23300.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23310.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
23320.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23330.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23340.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23350.0,-29188081.71980143,3.3527612686157227e-08,1.1486747573209577e-15
23360.0,-29188081.719801422,4.0978193283081055e-08,1.4039358145033928e-15
23370.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
23380.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23390.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23400.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23410.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23420.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23430.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
23440.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
23450.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
23460.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
23470.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
23480.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
23490.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
23500.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
23510.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
23520.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
23530.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
23540.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
23550.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
23560.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
23570.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
23580.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23590.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23600.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23610.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23620.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23630.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23640.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23650.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23660.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23670.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23680.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23690.0,-29188081.719801422,4.0978193283081055e-08,1.4039358145033928e-15
23700.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23710.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23720.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23730.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
23740.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
23750.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23760.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
23770.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
23780.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23790.0,-29188081.719801422,4.0978193283081055e-08,1.4039358145033928e-15
23800.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23810.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23820.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
23830.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
23840.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23850.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23860.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23870.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23880.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23890.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23900.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
23910.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23920.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
23930.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23940.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
23950.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
23960.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23970.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
23980.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
23990.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
24000.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
24010.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
24020.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
24030.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
24040.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
24050.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
24060.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
24070.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
24080.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
24090.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
24100.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
24110.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
24120.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
24130.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
24140.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
24150.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
24160.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
24170.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
24180.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
24190.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
24200.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
24210.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
24220.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
24230.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
24240.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
24250.0,-29188081.71980142,4.470348358154297e-08,1.5315663430946102e-15
24260.0,-29188081.719801437,2.60770320892334e-08,8.934137001385226e-16
24270.0,-29188081.71980143,3.3527612686157227e-08,1.1486747573209577e-15
24280.0,-29188081.719801422,4.0978193283081055e-08,1.4039358145033928e-15
24290.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
24300.0,-29188081.719801426,3.725290298461914e-08,1.2763052859121751e-15
24310.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
24320.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
24330.0,-29188081.719801433,2.9802322387695312e-08,1.0210442287297402e-15
24340.0,-29188081.719801445,1.862645149230957e-08,6.381526429560876e-16
24350.0,-29188081.71980144,2.2351741790771484e-08,7.657831715473051e-16
24360.0,-29188081.71980143,3.3527612686157227e-08,1.1486747573209577e-15
24370.0,-29188081.719801445,1.862645149230957e-08,6.381526429560876e-16
24380.0,-29188081.719801437,2.60770320892334e-08,8.934137001385226e-16
