time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,vx_num_ms,vy_num_ms,vz_num_ms,v_num_ms,vx_ana_ms,vy_ana_ms,vz_ana_ms,v_ana_ms,v_error_norm_ms,v_error_rel,energy_error_Jkg,energy_error_rel,|h|_error_m2s,|h|_error_rel
12470.0,1247313.1275517857,4169917.5273413262,5261126.558806259,6828136.999999927,1247313.1275527664,4169917.5273412843,5261126.558806155,6828137.000000001,9.87104398986215e-07,1.445642345761684e-13,-7511.870223321789,866.9338869381885,1093.798346704437,7640.429532402198,-7511.870223321545,866.9338869388642,1093.798346705243,7640.42953240215,1.0795318996801213e-09,1.4129204321588928e-13,-2.4959444999694824e-07,-8.551245415611573e-15,-0.0002288818359375,-4.3872393421001725e-15
12480.0,1172117.9070825176,4178325.635097527,5271734.950635451,6828136.999999928,1172117.9070835058,4178325.63509749,5271734.950635354,6828137.0,9.935502044485837e-07,1.455082410397717e-13,-7527.016953172955,814.6701182656424,1027.8578815457045,7640.429532402197,-7527.0169531727215,814.6701182663237,1027.857881546518,7640.42953240215,1.0865959395805697e-09,1.4221660378810457e-13,-2.4959444999694824e-07,-8.551245415611573e-15,-0.0002288818359375,-4.3872393421001725e-15
12490.0,1096775.929937354,4186210.589698816,5281683.287454063,6828136.999999928,1096775.9299383373,4186210.589698788,5281683.2874539755,6828137.000000001,9.875420283914587e-07,1.4462832664187297e-13,-7541.221252249209,762.3043476717999,961.7887219910604,7640.429532402197,-7541.221252248989,762.3043476724782,961.788721991871,7640.42953240215,1.0796663963676294e-09,1.4130964650467532e-13,-2.4959444999694824e-07,-8.551245415611573e-15,-0.0002288818359375,-4.3872393421001725e-15
12500.0,1021296.6294148169,4193571.4038983313,5290970.323666549,6828136.999999926,1021296.6294158072,4193571.403898309,5290970.323666471,6828137.0,9.936816424870198e-07,1.4552749051271523e-13,-7554.481342081248,709.8431316868326,895.5991403228212,7640.429532402196,-7554.48134208104,709.8431316875167,895.5991403236391,7640.42953240215,1.0863736530927276e-09,1.4218751033375107e-13,-2.682209014892578e-07,-9.18939805856766e-15,-0.0002365112304687,-4.533480653503512e-15
12510.0,945689.456007196,4200407.156074948,5299594.896476446,6828136.999999926,945689.4560081814,4200407.156074933,5299594.896476376,6828137.0,9.880404291297933e-07,1.447013188414048e-13,-7566.7955624208225,657.293038791288,829.2974239009237,7640.429532402197,-7566.795562420626,657.2930387919693,829.2974239017383,7640.429532402149,1.0798889623846263e-09,1.4133877654455762e-13,-2.570450305938721e-07,-8.806506472794008e-15,-0.0002288818359375,-4.3872393421001725e-15
12520.0,869963.8762172868,4206716.990348671,5307555.926031945,6828136.999999926,869963.8762182788,4206716.990348663,5307555.926031882,6828137.0,9.940223879334173e-07,1.4557739364828464e-13,-7578.162371448604,604.6606485936721,762.891874125295,7640.429532402197,-7578.1623714484185,604.6606485943585,762.8918741261167,7640.42953240215,1.0866034094058891e-09,1.422175814589656e-13,-2.644956111907959e-07,-9.061767529976443e-15,-0.0002288818359375,-4.3872393421001725e-15
12530.0,794129.3713731214,4212500.116687802,5314852.415561112,6828136.999999926,794129.3713741204,4212500.116687801,5314852.415561058,6828137.0,1.0004196655898363e-06,1.4651429307728247e-13,-7588.580345967232,551.9525510066404,696.3908053964633,7640.429532402195,-7588.58034596706,551.952551007332,696.3908053972925,7640.42953240215,1.093354571257574e-09,1.4310119170928648e-13,-2.682209014892578e-07,-9.18939805856766e-15,-0.000244140625,-4.679721964906851e-15
12540.0,718195.4364408482,4217755.811007849,5321483.451496685,6828136.999999927,718195.4364418418,4217755.811007856,5321483.451496638,6828137.0,9.947232570045805e-07,1.4568003790852182e-13,-7598.048181579515,499.1753454218991,629.8025440745429,7640.429532402194,-7598.048181579356,499.1753454225874,629.8025440753686,7640.42953240215,1.086525925313823e-09,1.4220744013225907e-13,-2.7567148208618164e-07,-9.444659115750096e-15,-0.000244140625,-4.679721964906851e-15
12550.0,642171.5788358996,4222483.4152621925,5327448.203590454,6828136.999999928,642171.5788368995,4222483.4152622055,5327448.2035904145,6828136.999999999,1.000740945093766e-06,1.4656134537045258e-13,-7606.564692851739,446.3356398839188,563.1354274367188,7640.429532402193,-7606.564692851593,446.3356398846121,563.1354274375516,7640.42953240215,1.0934060156470428e-09,1.4310792488956785e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002517700195312,-4.82596327631019e-15
12560.0,566067.3172326026,4226682.337524472,5332745.925017219,6828136.999999926,566067.317233597,4226682.337524492,5332745.92501719,6828137.0,9.950496649839649e-07,1.4572784128144543e-13,-7614.128813462097,393.4400502625646,496.3978026333677,7640.429532402191,-7614.128813461965,393.44005026325436,496.39780263419664,7640.429532402149,1.0864088218411598e-09,1.4219211331428813e-13,-2.980232238769531e-07,-1.02104422872974e-14,-0.0002593994140625,-4.972204587713531e-15
12570.0,489892.1803723812,4230352.052062702,5337375.952468298,6828136.999999926,489892.18037338177,4230352.052062731,5337375.952468278,6828137.0,1.0012157947475654e-06,1.4663088844696078e-13,-7620.739596334201,340.4951994247475,429.5980256429402,7640.429532402191,-7620.7395963340805,340.4951994254421,429.5980256437759,7640.42953240215,1.0933771390578943e-09,1.4310414544378853e-13,-3.0547380447387695e-07,-1.0465703344479836e-14,-0.000274658203125,-5.264687210520208e-15
12580.0,413655.7058706952,4233492.0994051015,5341337.706234573,6828136.999999928,413655.7058717019,4233492.099405136,5341337.706234561,6828137.000000001,1.0073638386361598e-06,1.4753128688486473e-13,-7626.396213755654,287.5077164051984,362.7444602257393,7640.429532402191,-7626.396213755546,287.5077164058978,362.7444602265818,7640.4295324021505,1.1002028683645353e-09,1.439975152834937e-13,-2.980232238769531e-07,-1.02104422872974e-14,-0.0002670288085937,-5.118445899116869e-15
12590.0,337367.43902287044,4236102.086397609,5344630.690279075,6828136.999999927,337367.43902387103,4236102.086397651,5344630.690279071,6828136.999999999,1.0014739214017708e-06,1.4666869182644856e-13,-7631.097957481694,234.48423557647055,295.84547687672386,7640.429532402191,-7631.097957481597,234.4842355771662,295.8454768775624,7640.42953240215,1.0937987903714586e-09,1.4315933230360786e-13,-2.980232238769531e-07,-1.02104422872974e-14,-0.0002593994140625,-4.972204587713531e-15
12600.0,261036.93160896667,4238181.686253122,5347254.492299093,6828136.999999928,261036.93160997314,4238181.686253173,5347254.492299097,6828137.000000001,1.0077781603010436e-06,1.4759196546598925e-13,-7634.844238823864,181.431395818274,228.90945177746912,7640.429532402191,-7634.84423882378,181.43139581897412,228.90945177831418,7640.42953240215,1.1005857390976718e-09,1.4404762643647443e-13,-2.905726432800293e-07,-9.955181230114966e-15,-0.0002593994140625,-4.972204587713531e-15
12610.0,184673.74069783316,4239730.638592411,5349208.78377779,6828136.999999927,184673.74069883328,4239730.638592469,5349208.783777803,6828137.000000001,1.0018743516206322e-06,1.4672733596596437e-13,-7637.634588723727,128.35583968624448,161.94476574741464,7640.429532402193,-7637.634588723654,128.3558396869407,161.94476574825543,7640.4295324021505,1.0940554883038116e-09,1.4319292962052103e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002593994140625,-4.972204587713531e-15
12620.0,108287.42745050264,4240748.74947671,5350493.320025349,6828136.999999928,108287.42745150841,4240748.749476775,5350493.32002537,6828137.0,1.0080486021701215e-06,1.4763157244357012e-13,-7639.468657811584,75.26421258025377,94.95980319453233,7640.429532402193,-7639.468657811523,75.26421258095438,94.9598031953794,7640.4295324021505,1.1009487669912278e-09,1.4409514050515555e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002517700195312,-4.82596327631019e-15
12630.0,31887.555923072498,4241235.891432012,5351107.940209596,6828136.999999929,31887.555924083852,4241235.891432083,5351107.940209625,6828137.000000001,1.014239262113287e-06,1.4853821212334885e-13,-7640.34621645023,22.16316191236246,27.962951065544782,7640.429532402192,-7640.346216450182,22.163161913067377,27.962951066398034,7640.42953240215,1.1078210555846234e-09,1.4499460414973878e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.000244140625,-4.679721964906851e-15
12640.0,-44516.3081307762,4241192.00346502,5351052.567376143,6828136.99999993,-44516.308129771554,4241192.003465097,5351052.567376181,6828137.0,1.0083002452910798e-06,1.4766842629125336e-13,-7640.267154763696,-30.940663725478483,-39.037402204174256,7640.429532402191,-7640.267154763662,-30.9406637247778,-39.03740220332559,7640.42953240215,1.10108354394985e-09,1.4411278047658004e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.000244140625,-4.679721964906851e-15
12650.0,-120914.59845747254,4240617.091070788,5350327.208458023,6828136.999999929,-120914.59845646264,4240617.091070873,5350327.20845807,6828137.0,1.0145220196509702e-06,1.4857962276547325e-13,-7639.231482651015,-84.04061539387408,-106.03286774088582,7640.4295324021905,-7639.231482650993,-84.0406153931693,-106.03286774003121,7640.42953240215,1.1079458202271842e-09,1.4501093368226463e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002593994140625,-4.972204587713531e-15
12660.0,-197297.749501312,4239511.226232034,5348931.954274824,6828136.999999928,-197297.74950030912,4239511.226232126,5348931.95427488,6828137.0,1.0086672631620477e-06,1.47722177097801e-13,-7637.239329784973,-137.1300446384752,-173.01505728282643,7640.4295324021905,-7637.239329784964,-137.1300446377748,-173.01505728197662,7640.42953240215,1.1012779220072927e-09,1.4413822120037945e-13,-2.980232238769531e-07,-1.02104422872974e-14,-0.000274658203125,-5.264687210520208e-15
12670.0,-273656.1976021253,4237874.547410126,5346866.979521316,6828136.999999929,-273656.1976011174,4237874.5474102255,5346866.979521379,6828137.0,1.0147582328209012e-06,1.4861421685313303e-13,-7634.290945595882,-190.20230432240757,-239.97558423047224,7640.429532402191,-7634.290945595884,-190.2023043217032,-239.9755842296167,7640.42953240215,1.1082049508653774e-09,1.4504484939827172e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002593994140625,-4.972204587713531e-15
12680.0,-349980.3821927102,4235707.259527743,5344132.542745572,6828136.999999929,-349980.3821917094,4235707.25952785,5344132.542745644,6828137.000000001,1.0090971708142529e-06,1.477851382909061e-13,-7630.386699240339,-243.2507494585359,-306.90606469659514,7640.429532402191,-7630.386699240354,-243.25074945783612,-306.9060646957446,7640.42953240215,1.1015094697969662e-09,1.4416852679886596e-13,-2.905726432800293e-07,-9.955181230114966e-15,-0.0002593994140625,-4.972204587713531e-15
12690.0,-426260.7469958751,4233009.633943223,5340728.986316606,6828136.999999929,-426260.74699486955,4233009.633943336,5340728.986316687,6828137.0,1.0150711555947932e-06,1.48660045279524e-13,-7625.527079555019,-296.2687380414592,-373.7981185559789,7640.429532402191,-7625.527079555047,-296.2687380407556,-373.798118555123,7640.42953240215,1.1083361076523497e-09,1.4506201555187814e-13,-2.831220626831055e-07,-9.699920172932531e-15,-0.0002593994140625,-4.972204587713531e-15
12700.0,-502487.741220947,4229782.008416582,5336656.736381507,6828136.999999931,-502487.74121993687,4229782.008416701,5336656.736381595,6828136.999999999,1.020986299008171e-06,1.4952633478329025e-13,-7619.712694995457,-349.2496318791317,-440.6433704946652,7640.42953240219,-7619.712694995499,-349.24963187842457,-440.6433704938039,7640.42953240215,1.1151722657537551e-09,1.459567503403366e-13,-2.793967723846436e-07,-9.572289644341316e-15,-0.0002517700195312,-4.82596327631019e-15
12710.0,-578651.8207595914,4226024.787067225,5331916.302812065,6828136.999999931,-578651.820758589,4226024.787067352,5331916.302812162,6828137.0,1.0150540841356577e-06,1.486575451159896e-13,-7612.944273559876,-402.1867974240082,-507.43345105859584,7640.429532402189,-7612.944273559931,-402.1867974233059,-507.43345105773994,7640.42953240215,1.1085368119524987e-09,1.4508828427136542e-13,-2.868473529815674e-07,-9.827550701523751e-15,-0.0002593994140625,-4.972204587713531e-15
12720.0,-654743.4493807959,4221738.440323352,5326508.279140954,6828136.999999929,-654743.4493797893,4221738.440323487,5326508.279141061,6828137.0,1.0212922444013787e-06,1.4957114135252101e-13,-7605.222662698029,-455.0736066036056,-574.1599977015228,7640.429532402189,-7605.222662698096,-455.07360660289993,-574.1599977006617,7640.429532402149,1.1153066363591435e-09,1.4597433712715514e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12730.0,-730753.0999248677,4216923.504863055,5320433.342487408,6828136.99999993,-730753.0999238687,4216923.504863196,5320433.342487523,6828137.000000001,1.015513026083522e-06,1.487247584639151e-13,-7596.548829205095,-507.9034376503808,-640.8146558320517,7640.429532402189,-7596.548829205175,-507.90343764968003,-640.8146558311961,7640.42953240215,1.1088470529869164e-09,1.4512888945371834e-13,-2.868473529815674e-07,-9.827550701523751e-15,-0.0002593994140625,-4.972204587713531e-15
12740.0,-806671.2554962939,4211580.583547117,5313692.253472438,6828136.999999929,-806671.2554952909,4211580.583547265,5313692.253472562,6828136.999999999,1.0214443534840812e-06,1.4959341815843492e-13,-7586.923859100631,-560.6696759308178,-707.3890798596914,7640.429532402188,-7586.923859100724,-560.6696759301138,-707.3890798588308,7640.42953240215,1.115781378656421e-09,1.4603647267794636e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12750.0,-882488.4106553196,4205710.345343541,5306285.856123602,6828136.999999929,-882488.4106543126,4205710.345343696,5306285.856123738,6828137.0,1.0278247253271967e-06,1.5052784168319948e-13,-7576.348957492596,-613.3657147736233,-773.874934239774,7640.429532402189,-7576.3489574927025,-613.365714772916,-773.8749342389087,7640.42953240215,1.1225920887821996e-09,1.4692787676679965e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12760.0,-958195.0726080884,4199313.52524378,5298215.07776933,6828136.999999928,-958195.0726070898,4199313.525243941,5298215.077769474,6828136.999999999,1.0217733735136977e-06,1.4964160407351199e-13,-7564.825448426462,-665.9849562969227,-840.2638945171201,7640.429532402188,-7564.825448426581,-665.9849562962208,-840.2638945162607,7640.42953240215,1.1159569770812485e-09,1.4605945547283804e-13,-3.166496753692627e-07,-1.0848594930253488e-14,-0.0002822875976562,-5.410928521923547e-15
12770.0,-1033781.7623952022,4192390.9241707167,5289480.928922811,6828136.99999993,-1033781.7623941997,4192390.924170885,5289480.928922963,6828137.0,1.0278609390504124e-06,1.5053314528551676e-13,-7552.354774719437,-718.5208122343589,-906.5476483683126,7640.429532402189,-7552.354774719568,-718.5208122336542,-906.5476483674489,7640.429532402149,1.1223897595053663e-09,1.4690139536598637e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002670288085937,-5.118445899116869e-15
12780.0,-1109239.0160785466,4184943.408878384,5280084.503155468,6828136.999999931,-1109239.0160775527,4184943.4088785583,5280084.503155628,6828137.0,1.0217315653782897e-06,1.4963548115368654e-13,-7538.938497779812,-770.9667047599845,-972.7178966424536,7640.429532402188,-7538.9384977799555,-770.9667047592851,-972.717896641596,7640.42953240215,1.1159666767264657e-09,1.4606072498853425e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.000274658203125,-5.264687210520208e-15
12790.0,-1184557.385926238,4176971.911843438,5270026.976960045,6828136.999999931,-1184557.38592524,4176971.9118436216,5270026.976960214,6828137.000000001,1.0285454370875438e-06,1.5063339196145942e-13,-7524.578297411466,-823.3160673118477,-1038.7663544002708,7640.429532402188,-7524.578297411623,-823.3160673111455,-1038.766354399409,7640.429532402149,1.122596964638156e-09,1.4692851493196246e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12800.0,-1259727.4415955376,4168477.431148412,5259309.609603295,6828136.999999931,-1259727.4415945483,4168477.4311486008,5259309.60960347,6828136.999999999,1.022219468044227e-06,1.4970693588078668e-13,-7509.2759716035425,-875.5623454141684,-1104.6847519514454,7640.429532402188,-7509.275971603711,-875.5623454134719,-1104.6847519505902,7640.42953240215,1.1156308983380282e-09,1.4601677740849132e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12810.0,-1334739.7713135942,4159461.0303567406,5247933.742968315,6828136.999999931,-1334739.7713126019,4159461.0303569385,5247933.7429685015,6828137.000000001,1.0288676286879008e-06,1.5068057783373425e-13,-7493.033436305329,-927.6989974980004,-1170.4648358900308,7640.429532402189,-7493.033436305511,-927.6989974973012,-1170.4648358891716,7640.42953240215,1.1226013338936839e-09,1.469290867918964e-13,-2.868473529815674e-07,-9.827550701523751e-15,-0.0002593994140625,-4.972204587713531e-15
12820.0,-1409584.9830558563,4149923.8383796057,5235900.801386535,6828136.999999931,-1409584.983054861,4149923.838379811,5235900.801386731,6828137.000000001,1.0349616483779673e-06,1.5157306427477468e-13,-7475.852725186368,-979.7194957202776,-1236.098370127831,7640.429532402188,-7475.8527251865635,-979.7194957195762,-1236.0983701269674,7640.42953240215,1.1295356720139476e-09,1.4783667164571333e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12830.0,-1484253.7057220142,4139867.049334579,5223212.291459378,6828136.99999993,-1484253.705721028,4139867.0493347915,5223212.291459582,6828137.000000001,1.0292804176628563e-06,1.507410319480784e-13,-7457.735989381828,-1031.6173267811428,-1301.577136925611,7640.429532402187,-7457.735989382036,-1031.6173267804475,-1301.5771369247543,7640.42953240215,1.1227041647951418e-09,1.469425455772987e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12840.0,-1558736.5903093223,4129291.92239612,5209869.801869626,6828136.999999929,-1558736.5903083328,4129291.9223963404,5209869.80186984,6828137.0,1.0361307912301225e-06,1.5174428855632546e-13,-7438.685497223175,-1083.3859927394524,-1366.892937922013,7640.429532402188,-7438.685497223396,-1083.385992738755,-1366.8929379211527,7640.42953240215,1.1293384950342529e-09,1.4781086459142947e-13,-3.091990947723389e-07,-1.0593333873071054e-14,-0.0002822875976562,-5.410928521923547e-15
12850.0,-1633024.311083153,4118199.7816379145,5195875.003182511,6828136.999999929,-1633024.3110821727,4118199.781638141,5195875.003182733,6828137.000000001,1.0303333438114237e-06,1.5089523596427893e-13,-7418.703633954147,-1135.019011826363,-1432.0375951600415,7640.429532402189,-7418.703633954378,-1135.019011825672,-1432.0375951591877,7640.42953240215,1.122541809240156e-09,1.4692129604488728e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12860.0,-1707107.5667446395,4106592.015867092,5181229.647636543,6828136.99999993,-1707107.5667436568,4106592.015867325,5181229.647636774,6828137.0,1.0360546370288366e-06,1.5173313555788887e-13,-7397.792901432123,-1186.509919256889,-1497.0029521109966,7640.429532402189,-7397.792901432367,-1186.5099192561952,-1497.0029521101394,7640.4295324021505,1.1295524408539496e-09,1.478388663966669e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12870.0,-1780977.0815952588,4094470.078450338,5165935.568924119,6828136.99999993,-1780977.0815942734,4094470.0784505787,5165935.568924361,6828137.0,1.0428260741206862e-06,1.5272483169577385e-13,-7375.95591781486,-1237.8522680393332,-1561.7808746957242,7640.429532402188,-7375.9559178151185,-1237.8522680386377,-1561.780874694863,7640.429532402149,1.1366261074881758e-09,1.4876468694173282e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12880.0,-1854623.606698206,4081835.487131926,5149994.68196194,6828136.99999993,-1854623.6066972304,4081835.4871321726,5149994.681962188,6828137.0,1.0364517755246486e-06,1.5179129761524243e-13,-7353.195417232698,-1289.0396297824957,-1626.3632523030533,7640.429532402188,-7353.195417232969,-1289.0396297818068,-1626.3632523021995,7640.4295324021505,1.1300675023028392e-09,1.479062790266382e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.000274658203125,-5.264687210520208e-15
12890.0,-1928037.9210364232,4068689.823843685,5133408.982651242,6828136.999999932,-1928037.9210354453,4068689.823843938,5133408.982651499,6828137.0,1.0422445246468101e-06,1.5263966212845613e-13,-7329.514249446216,-1340.0655955005466,-1690.7419988052986,7640.429532402187,-7329.514249446501,-1340.0655954998563,-1690.741998804442,7640.42953240215,1.13647322404396e-09,1.4874467714469621e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.0002593994140625,-4.972204587713531e-15
12900.0,-2001210.8326671289,4055034.734506927,5116180.547627903,6828136.999999932,-2001210.8326661605,4055034.734507186,5116180.547628166,6828137.0,1.0364298339526226e-06,1.517880842098837e-13,-7304.915379489432,-1390.923776415474,-1754.9090535706948,7640.429532402187,-7304.915379489727,-1390.9237764147897,-1754.9090535698456,7640.42953240215,1.129796456233326e-09,1.478708037868806e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12910.0,-2074133.179872707,4040871.928826376,5098311.53400243,6828136.999999932,-2074133.1798717377,4040871.9288266427,5098311.534002704,6828137.0,1.0419492838968991e-06,1.5259642328455025e-13,-7279.401887298553,-1441.607804756997,-1818.8563824726384,7640.429532402185,-7279.4018872988645,-1441.6078047563112,-1818.856382471787,7640.42953240215,1.1367024960180081e-09,1.4877468487830278e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.000274658203125,-5.264687210520208e-15
12920.0,-2146795.832307816,4026203.1800760943,5079804.1790898815,6828136.999999933,-2146795.8323068446,4026203.180076368,5079804.179090165,6828137.0,1.0481831809715556e-06,1.535093951646775e-13,-7252.976967326363,-1492.1113345598542,-1882.5759788956127,7640.429532402185,-7252.976967326687,-1492.1113345591675,-1882.5759788947591,7640.42953240215,1.1425860893782334e-09,1.4954474542729072e-13,-2.942979335784912e-07,-1.0082811758706184e-14,-0.0002593994140625,-4.972204587713531e-15
12930.0,-2219189.6921425606,4011030.324877459,5060660.800129734,6828136.999999933,-2219189.6921416,4011030.3248777394,5060660.800130024,6828137.0,1.0417975343845156e-06,1.5257419913872782e-13,-7225.643928142235,-1542.428042458359,-1946.0598647376687,7640.429532402185,-7225.643928142571,-1542.4280424576793,-1946.0598647368224,7640.42953240215,1.1360946113926661e-09,1.4869512330093805e-13,-3.0174851417541504e-07,-1.0338072815888621e-14,-0.0002670288085937,-5.118445899116869e-15
12940.0,-2291305.6952016074,3995355.262969209,5040883.793995753,6828136.999999934,-2291305.6952006444,3995355.2629694967,5040883.793996052,6828137.0,1.0485873322187634e-06,1.5356858425933215e-13,-7197.406192017902,-1592.5516284781245,-2009.3000914093304,7640.429532402187,-7197.406192018249,-1592.5516284774437,-2009.3000914084816,7640.429532402149,1.1421789959286664e-09,1.4949146393992926e-13,-2.7194619178771973e-07,-9.317028587158878e-15,-0.000244140625,-4.679721964906851e-15
12950.0,-2363134.8120990666,3979179.95696958,5020475.6368958885,6828136.999999934,-2363134.8120981143,3979179.956969874,5020475.636896194,6828137.0,1.0423453206770216e-06,1.526544239925212e-13,-7168.267294498938,-1642.4758168248609,-2072.2887408288134,7640.429532402186,-7168.267294499296,-1642.4758168241867,-2072.2887408279726,7640.429532402149,1.135735605654536e-09,1.4864813566279449e-13,-2.868473529815674e-07,-9.827550701523751e-15,-0.0002593994140625,-4.972204587713531e-15
12960.0,-2434668.0493690404,3962506.4321305775,4999438.884062236,6828136.999999935,-2434668.0493680867,3962506.432130879,4999438.884062552,6828137.0,1.0487822164342273e-06,1.5359712560457227e-13,-7138.230883962115,-1692.1943566701452,-2135.0179264134194,7640.429532402187,-7138.2308839624875,-1692.1943566694702,-2135.017926412576,7640.42953240215,1.1429606971691656e-09,1.4959377510413593e-13,-2.7194619178771973e-07,-9.317028587158878e-15,-0.000244140625,-4.679721964906851e-15
12970.0,-2505896.450591653,3945336.776084396,4977776.169431109,6828136.999999935,-2505896.4505907097,3945336.7760847025,4977776.16943143,6828137.0,1.0426799892850608e-06,1.5270343715790426e-13,-7107.30072115858,-1741.7010229340651,-2197.4797940669832,7640.429532402188,-7107.300721158961,-1741.701022933397,-2197.4797940661474,7640.42953240215,1.1358173340375668e-09,1.4865883249373625e-13,-2.644956111907959e-07,-9.061767529976443e-15,-0.0002365112304687,-4.533480653503512e-15
12980.0,-2576811.097514459,3927673.1385820415,4955490.2053132495,6828136.999999936,-2576811.0975135146,3927673.1385823553,4955490.20531358,6828137.0,1.048633652809368e-06,1.5357536804099978e-13,-7075.480678742995,-1790.989617064639,-2259.6665231632587,7640.429532402188,-7075.480678743391,-1790.9896170639704,-2259.666523162421,7640.42953240215,1.1425145287361997e-09,1.4953537937768183e-13,-2.570450305938721e-07,-8.806506472794008e-15,-0.0002212524414062,-4.240998030696834e-15
12990.0,-2647403.1111690598,3909517.7312241606,4932583.78205423,6828136.999999937,-2647403.1111681145,3909517.731224483,4932583.78205457,6828137.0,1.0549735029315324e-06,1.5450385704497909e-13,-7042.774740788656,-1840.0539678139144,-2321.570327525112,7640.429532402188,-7042.7747407890665,-1840.053967813245,-2321.570327524272,7640.42953240215,1.1496924107967536e-09,1.5047483991849482e-13,-2.4959444999694824e-07,-8.551245415611573e-15,-0.0002212524414062,-4.240998030696834e-15
13000.0,-2717663.6529828114,3890872.827184144,4909059.767685085,6828136.999999938,-2717663.652981878,3890872.8271844704,4909059.76768543,6828137.000000001,1.0476851201673046e-06,1.5343645274945488e-13,-7009.187002288657,-1888.887932010648,-2383.183456399399,7640.429532402187,-7009.187002289078,-1888.8879320099857,-2383.1834563985676,7640.42953240215,1.1432580159097028e-09,1.4963268898185398e-13,-2.421438694000244e-07,-8.295984358429138e-15,-0.000213623046875,-4.094756719293495e-15
13010.0,-2787583.9258854715,3871740.760923499,4884921.107563215,6828136.9999999385,-2787583.9258845374,3871740.7609238327,4884921.107563569,6828136.999999999,1.0532312337600332e-06,1.5424869679094507e-13,-6974.721668643175,-1937.4853953294687,-2444.49819542741,7640.429532402186,-6974.72166864361,-1937.4853953288061,-2444.4981954265772,7640.42953240215,1.1498162446102083e-09,1.5049104762159967e-13,-2.421438694000244e-07,-8.295984358429138e-15,-0.000213623046875,-4.094756719293495e-15
13020.0,-2857155.175410643,3852123.927899569,4860170.824003611,6828136.9999999385,-2857155.1754097203,3852123.9278999073,4860170.82400397,6828136.999999999,1.0467374888304268e-06,1.5329766945660683e-13,-6939.383055132924,-1985.840273056433,-2505.506867610757,7640.429532402184,-6939.38305513337,-1985.8402730557775,-2505.5068676099327,7640.42953240215,1.1440502772469142e-09,1.4973638227996654e-13,-2.4959444999694824e-07,-8.551245415611573e-15,-0.0002212524414062,-4.240998030696834e-15
13030.0,-2926368.6907918965,3832024.784265604,4834812.015900438,6828136.99999994,-2926368.690790973,3832024.784265951,4834812.0159008065,6828137.0,1.053113154314062e-06,1.5423140372169774e-13,-6903.175586378858,-2033.946510850867,-2566.201834272584,7640.429532402185,-6903.175586379319,-2033.9465108502118,-2566.201834271759,7640.4295324021505,1.150331221434374e-09,1.505584491756591e-13,-2.3469328880310059e-07,-8.040723301246704e-15,-0.000213623046875,-4.094756719293495e-15
13040.0,-2995215.806053408,3811445.846563235,4808847.858339031,6828136.99999994,-2995215.806052484,3811445.846563589,4808847.85833941,6828137.0,1.0594640630211989e-06,1.5516151228676267e-13,-6866.103795788172,-2081.798085503412,-2626.575496013975,7640.429532402185,-6866.103795788647,-2081.798085502756,-2626.5754960131485,7640.42953240215,1.1577307589931814e-09,1.5152692058520838e-13,-2.421438694000244e-07,-8.295984358429138e-15,-0.0002059936523437,-3.948515407890156e-15
