time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
800.0,6828136.994860025,7.5260913413992e-10,51.60000000000054,0.0,180.02508952227168,231.26437534521688
810.0,6828136.994860055,7.526108533211313e-10,51.600000000000584,0.0,180.02433513646685,231.90624804213058
820.0,6828136.994860054,7.526033096064427e-10,51.600000000000875,0.0,180.02504886509044,232.54665262459065
830.0,6828136.994860064,7.526041100252989e-10,51.600000000000875,360.0,180.02466732915985,233.1881524716434
840.0,6828136.994860093,7.526068970254321e-10,51.60000000000057,360.0,180.02375427229777,233.83018383960368
850.0,6828136.994860017,7.526111807527055e-10,51.600000000000755,360.0,180.02471042040563,234.4703460026359
860.0,6828136.994860073,7.526091340952372e-10,51.60000000000075,360.0,180.02431328637886,235.11186144778523
870.0,6828136.994860152,7.525905949245007e-10,51.60000000000081,360.0,180.0240248466272,235.75326819870278
880.0,6828136.994860196,7.525789634177758e-10,51.600000000001224,360.0,180.02411222337767,236.39429913307418
890.0,6828136.994860191,7.525781108768497e-10,51.60000000000163,360.0,180.02449907946198,237.03503058816278
900.0,6828136.9948601285,7.52572077330351e-10,51.600000000001664,360.0,180.02530927395148,237.67533870484127
910.0,6828136.994860116,7.525643403197493e-10,51.60000000000145,360.0,180.026015437321,238.31575085265945
920.0,6828136.994860108,7.525675751707413e-10,51.60000000000139,360.0,180.02627280883826,238.95661179232746
930.0,6828136.994860128,7.525618031448671e-10,51.60000000000138,360.0,180.02632301494495,239.5976798974209
940.0,6828136.9948600475,7.525609903204003e-10,51.60000000000141,360.0,180.02782161735192,240.23729960621927
950.0,6828136.994860008,7.525589612713105e-10,51.60000000000129,360.0,180.0282221902857,240.87801734448237
960.0,6828136.994860089,7.525495731144998e-10,51.60000000000153,0.0,180.02755073272456,241.5198071132989
970.0,6828136.994859845,7.525591908223077e-10,51.60000000000149,0.0,180.0300857731415,242.15839038410124
980.0,6828136.994859773,7.525518588598018e-10,51.60000000000161,0.0,180.03156393059177,242.79803053789038
990.0,6828136.994859924,7.525403594549821e-10,51.60000000000138,0.0,180.03012387672572,243.44058890301906
1000.0,6828136.99486006,7.525314942345768e-10,51.60000000000148,0.0,180.0288863491422,244.0829447418792
1010.0,6828136.9948601825,7.525205999057069e-10,51.60000000000148,0.0,180.02774871416256,244.72520068813614
1020.0,6828136.994860215,7.52512219530844e-10,51.60000000000139,0.0,180.02775896414585,245.36630874941238
1030.0,6828136.9948602365,7.52506631109091e-10,51.60000000000116,0.0,180.02761456421842,246.00757146064896
1040.0,6828136.994860155,7.525157865980627e-10,51.6000000000009,360.0,180.0280165555134,246.64828778064847
1050.0,6828136.994860075,7.525176371906564e-10,51.60000000000088,360.0,180.0289222629258,247.28850038455565
1060.0,6828136.994860068,7.525170998954578e-10,51.60000000000066,360.0,180.02902627456604,247.9295146842355
1070.0,6828136.994860056,7.525187172761449e-10,51.60000000000054,360.0,180.02915158519625,248.57050768492223
1080.0,6828136.994860143,7.525161242688049e-10,51.600000000000406,360.0,180.0281811492306,249.2125964322503
1090.0,6828136.994860214,7.525069239722719e-10,51.60000000000064,360.0,180.02741974094494,249.8544761518807
1100.0,6828136.9948602235,7.525017992513063e-10,51.60000000000063,360.0,180.02745908532935,250.4955551188735
1110.0,6828136.9948602365,7.524995094921829e-10,51.600000000000534,360.0,180.0273075688757,251.1368249466802
1120.0,6828136.994860164,7.525022381499124e-10,51.60000000000049,0.0,180.02757661160192,251.77767421535265
1130.0,6828136.99486023,7.524967260505298e-10,51.60000000000054,0.0,180.02717902143118,252.41919011691766
1140.0,6828136.994860216,7.524921770416894e-10,51.600000000000335,0.0,180.02738212920198,253.0601053205326
1150.0,6828136.994860388,7.524832261031678e-10,51.60000000000057,360.0,180.0259234134133,253.702682347755
1160.0,6828136.994860391,7.524789152893523e-10,51.600000000000904,360.0,180.02607724659921,254.34364682599022
