time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
1230.0,1319530.0167216505,4161333.0159652783,-5250295.6009998135,-7496.405545579485,917.1276319707663,-1157.1270920201441
1240.0,1244484.9181702863,4170243.5881985934,-5261537.945224482,-7512.457435333543,864.9682052423099,-1091.3182736313172
1250.0,1169284.0021333424,4178632.0192145444,-5272121.511186005,-7527.568717275459,812.7004789739991,-1025.372815229421
1260.0,1093936.684247405,4186497.2587280395,-5282044.973754389,-7541.737499376708,760.3309974201882,-959.2989736085451
1270.0,1018452.3984795011,4193838.321960915,-5291307.090448811,-7554.9620076157435,707.8663175756351,-893.1050216371666
1280.0,942840.5959459065,4200654.289765232,-5299906.701593186,-7567.24058620018,655.3130083545224,-826.7992472223334
1290.0,867110.7437288051,4206944.308738372,-5307842.730461387,-7578.571697774081,602.6776497679878,-760.3899522719681
1300.0,791272.323690951,4212707.591329879,-5315114.183412018,-7588.953923610472,549.9668321002641,-693.8854516554127
1310.0,715334.8312884747,4217943.415940065,-5321720.150012865,-7598.385963788938,497.18715508353415,-627.2940721623568
1320.0,639307.7743819957,4222651.127010365,-5327659.8031548625,-7606.866637358412,444.345227071602,-560.6241514602659
1330.0,563200.6720461752,4226830.13510541,-5332932.399155659,-7614.394882485011,391.4476642124828,-493.8840370504552
1340.0,487023.0533778665,4230479.916986834,-5337537.277852731,-7620.9697565850165,338.5010896200213,-427.0820852229286
1350.0,410784.4563030117,4233600.015678784,-5341473.8626860455,-7626.590436442867,285.5121325446338,-360.2266600101155
1360.0,334494.42638243205,4236190.040525139,-5344741.660770246,-7631.256218314227,232.4874275432837,-293.3261321396427
1370.0,258162.51561666236,4238249.667238413,-5347340.262956352,-7634.966518014111,179.43361364879277,-226.38887798626527
1380.0,181798.28124998044,4239778.637940369,-5349269.343883004,-7637.720870990033,126.35733353859193,-159.42327852308944
1390.0,105411.28457377692,4240776.761194302,-5350528.662017194,-7639.518932380152,73.26523270301482,-92.43771827222126
1400.0,29011.089729422183,4241243.912029016,-5351118.0596845,-7640.360477056465,20.163958613240023,-25.44058425497189
1410.0,-47392.73748922666,4241180.031954448,-5351037.46308884,-7640.245399652999,-32.93984011101494,41.55973505825214
1420.0,-123790.63083352387,4240585.128969022,-5350286.882321714,-7639.173714578978,-86.0395145339431,108.55485079823883
1430.0,-200173.02479779074,4239459.277558623,-5348866.411360914,-7637.1455560170525,-139.1284162361377,175.53637474731124
1440.0,-276530.3558169785,4237802.618687286,-5346776.228058791,-7634.161177906465,-192.19989814701648,242.49592038958528
1450.0,-352853.06346408755,4235615.359779535,-5344016.594119967,-7630.220953911278,-245.2473153770785,309.42510396101596
1460.0,-429131.5916471944,4232897.774694421,-5340587.855068568,-7625.325377373581,-298.26402604988596,376.3155454990991
1470.0,-505356.3898059351,4229650.203691233,-5336490.440204971,-7619.475061251714,-351.2433921336693,443.1588698920939
1480.0,-581517.9141072977,4225873.053386876,-5331724.862552043,-7612.670738043531,-404.1787802724526,509.9467079276428
1490.0,-657606.6286405701,4221566.796704995,-5326291.71879092,-7604.9132596946865,-457.06356261659107,576.6706973406494
1500.0,-733613.0066112967,4216731.972816736,-5320191.689186281,-7596.203597491969,-509.8911176526199,643.322483860287
1510.0,-809527.5315340963,4211369.187073235,-5313425.537501186,-7586.5428419416585,-562.654831032312,709.8937222560094
1520.0,-885340.6984241852,4205479.110929845,-5305994.110901452,-7575.932202633027,-615.3480964008359,776.3760773824232
1530.0,-961043.0149874623,4199062.4818620505,-5297898.339849574,-7564.373008086872,-667.9643162239123,842.7612252229055
1540.0,-1036625.0028090051,4192120.103273133,-5289139.237988212,-7551.866705589177,-720.4969026138679,909.0408539318206
1550.0,-1112077.1985398286,4184652.8443935816,-5279717.902013318,-7538.414861009906,-772.9392781544843,975.206664875217
1560.0,-1187390.1550817569,4176661.6401722594,-5269635.511536773,-7524.019158606957,-825.2848767245277,1041.2503736698725
1570.0,-1262554.4427702602,4168147.4911593404,-5258893.328938728,-7508.681400815238,-877.5271443198714,1107.1637112205485
1580.0,-1337560.650555108,4159111.4633810357,-5247492.699209522,-7492.403508021053,-929.6595398741013,1172.9384247553317
1590.0,-1412399.3871786955,4149554.68820612,-5235435.049781295,-7475.187518321592,-981.675536077495,1238.5662788589432
1600.0,-1487061.2823518864,4139478.362204276,-5222721.890349267,-7457.035587269812,-1033.568620194287,1304.0390565038508
1610.0,-1561536.9879272357,4128883.746996273,-5209354.812682699,-7437.949987604492,-1085.3322948781017,1369.3485600791073
1620.0,-1635817.1790694345,4117772.169096011,-5195335.490425605,-7417.933108965707,-1136.9600789854626,1434.4866124167356
1630.0,-1709892.5554228423,4106145.0197444283,-5180665.678887194,-7396.987457595623,-1188.4455083872763,1499.4450578155647
1640.0,-1783753.8422759476,4094003.75473531,-5165347.214822102,-7375.115656024687,-1239.7821367781771,1564.2157630623763
1650.0,-1857391.791722624,4081349.8942330107,-5149382.016200414,-7352.320442743273,-1290.9635364836518,1628.790618450233
1660.0,-1930797.1838200272,4068185.0225821245,-5132772.081967515,-7328.604671858812,-1341.9832992648219,1693.1615387938666
1670.0,-2003960.827742988,4054510.78810911,-5115519.491793824,-7303.971312738421,-1392.835037120798,1757.3204644419984
1680.0,-2076873.5629347642,4040328.902915915,-5097626.405814391,-7278.423449637159,-1443.5123830884934,1821.2593622864485
1690.0,-2149526.2602540012,4025641.142665603,-5079095.064358443,-7251.964281311813,-1494.0089920398163,1884.9702267679465
1700.0,-2221909.823117758,4010449.346360035,-5059927.78766888,-7224.59712062042,-1544.3185414761156,1948.4450808784652
1710.0,-2294015.188640461,3994755.416109611,-5040126.975611767,-7196.325394107455,-1594.4347323197971,2011.6759771600057
1720.0,-2365833.328768631,3978561.3168951157,-5019695.107375841,-7167.152641574843,-1644.3512897030132,2074.6549986996597
1730.0,-2437355.2514112517,3961869.0763216917,-4998634.741162116,-7137.08251563871,-1694.0619637533089,2137.3742601208596
1740.0,-2508572.00156564,3944680.7843649606,-4976948.5138635775,-7106.11878127206,-1743.5605303761517,2199.8259085706836
1750.0,-2579474.6624386716,3926998.5931093595,-4954639.140735025,-7074.265315333409,-1792.8407920342258,2262.002124703074
1760.0,-2650054.35656322,3908824.716478674,-4931709.415053099,-7041.52610608134,-1841.8965785234063,2323.8951236578782
1770.0,-2720302.2469096677,3890161.4299588487,-4908162.207766559,-7007.9052526751575,-1890.7217477453028,2385.4971560355552
1780.0,-2790209.5379923624,3871011.070313069,-4884000.467136804,-6973.406964661654,-1939.310186476292,2446.8005088674595
1790.0,-2859767.4769708635,3851376.0352892075,-4859227.218368741,-6938.035561448053,-1987.6558111329366,2507.7975065815394
1800.0,-2928967.3547458635,3831258.783319584,-4833845.563232008,-6901.795471761158,-2035.752568533676,2568.4805119633806
1810.0,-2997800.5070496146,3810661.833213167,-4807858.67967262,-6864.691233092891,-2083.59443665674,2628.8419271124326
1820.0,-3066258.3155307504,3789587.763840205,-4781269.821415054,-6826.727491132139,-2131.175425394135,2688.8741943933073
1830.0,-3134332.2088333624,3768039.213809328,-4754082.317554876,-6787.908999183108,-2178.4895773016406,2748.5697973820484
1840.0,-3202013.6636701874,3746018.8811371825,-4726299.572141914,-6748.240617570133,-2225.5309683447185,2807.921261807233
1850.0,-3269294.2058897736,3723529.522910615,-4697925.063754037,-6707.72731302919,-2272.2937086402585,2866.9211564857924
