time_s,energy_Jkg,dE_rel
23840.0,-29188081.76371924,6.191356932640319e-13
23850.0,-29188081.763718773,6.352171398423185e-13
23860.0,-29188081.76371851,6.442789073586544e-13
23870.0,-29188081.76371915,6.223264564740092e-13
23880.0,-29188081.763718504,6.444065378870535e-13
23890.0,-29188081.76371896,6.288356134223633e-13
23900.0,-29188081.76371972,6.027989856289471e-13
23910.0,-29188081.763718884,6.313882239903455e-13
23920.0,-29188081.76371933,6.160725605824535e-13
23930.0,-29188081.76371937,6.147962552984624e-13
23940.0,-29188081.76371942,6.130094279008752e-13
23950.0,-29188081.763719223,6.197738459060274e-13
23960.0,-29188081.763718974,6.28325091308767e-13
23970.0,-29188081.76371953,6.093081425773011e-13
23980.0,-29188081.76371888,6.315158545187446e-13
23990.0,-29188081.76371905,6.25772480740785e-13
24000.0,-29188081.76371853,6.435131241882598e-13
24010.0,-29188081.76371813,6.572972212553625e-13
24020.0,-29188081.763717853,6.667418803568959e-13
24030.0,-29188081.763717845,6.669971414136941e-13
24040.0,-29188081.76371838,6.486183453242237e-13
24050.0,-29188081.763718247,6.532130443465913e-13
24060.0,-29188081.763717968,6.627853339765238e-13
24070.0,-29188081.76371767,6.729957762484519e-13
24080.0,-29188081.763717044,6.944377050195005e-13
24090.0,-29188081.763716653,7.078389105014059e-13
24100.0,-29188081.763716243,7.218782686253069e-13
24110.0,-29188081.76371669,7.065626052174149e-13
24120.0,-29188081.76371625,7.214953770401097e-13
24130.0,-29188081.763716504,7.129441316373699e-13
24140.0,-29188081.76371642,7.158796337905492e-13
24150.0,-29188081.76371585,7.352794741072124e-13
24160.0,-29188081.76371616,7.246861402500872e-13
24170.0,-29188081.763716,7.303018834996474e-13
24180.0,-29188081.763716158,7.249414013068853e-13
24190.0,-29188081.76371564,7.425544142259609e-13
24200.0,-29188081.76371608,7.274940118748673e-13
24210.0,-29188081.76371504,7.631029292982162e-13
24220.0,-29188081.763714988,7.648897566958034e-13
24230.0,-29188081.763714377,7.858211633532557e-13
24240.0,-29188081.76371424,7.905434929040224e-13
24250.0,-29188081.763713986,7.993499993635604e-13
24260.0,-29188081.76371345,8.176011649246315e-13
24270.0,-29188081.76371393,8.012644572895468e-13
24280.0,-29188081.763714265,7.896500792052287e-13
24290.0,-29188081.76371442,7.842895970124665e-13
24300.0,-29188081.7637138,8.056038952551163e-13
24310.0,-29188081.76371361,8.121130522034702e-13
24320.0,-29188081.76371357,8.135169880158603e-13
24330.0,-29188081.76371319,8.265353019125685e-13
24340.0,-29188081.763712425,8.526995602343839e-13
24350.0,-29188081.76371276,8.41340443206864e-13
24360.0,-29188081.763712548,8.484877527972136e-13
24370.0,-29188081.7637128,8.398088768660748e-13
24380.0,-29188081.76371248,8.507851023083974e-13
24390.0,-29188081.76371254,8.48743013854012e-13
24400.0,-29188081.76371203,8.662283962446885e-13
24410.0,-29188081.76371141,8.874150639589389e-13
24420.0,-29188081.76371191,8.703125731534598e-13
24430.0,-29188081.76371275,8.415957042636623e-13
24440.0,-29188081.763712674,8.441483148316444e-13
24450.0,-29188081.76371311,8.292155430089496e-13
24460.0,-29188081.76371299,8.332997199177209e-13
24470.0,-29188081.763713308,8.224511250037974e-13
24480.0,-29188081.76371345,8.176011649246315e-13
24490.0,-29188081.7637138,8.056038952551163e-13
24500.0,-29188081.763714183,7.92457950830009e-13
24510.0,-29188081.76371455,7.799501590468972e-13
24520.0,-29188081.763714217,7.91309276074417e-13
24530.0,-29188081.7637145,7.816093559160856e-13
24540.0,-29188081.763714805,7.711436525873593e-13
24550.0,-29188081.76371409,7.956487140399866e-13
24560.0,-29188081.763713896,8.022855015167396e-13
24570.0,-29188081.76371353,8.147932932998515e-13
24580.0,-29188081.76371401,7.983289551363675e-13
24590.0,-29188081.76371389,8.025407625735379e-13
24600.0,-29188081.763714563,7.794396369333009e-13
24610.0,-29188081.7637154,7.507227680435034e-13
24620.0,-29188081.76371605,7.285150561020602e-13
24630.0,-29188081.76371577,7.380873457319925e-13
24640.0,-29188081.763715155,7.59146382917844e-13
24650.0,-29188081.76371496,7.657831703945971e-13
24660.0,-29188081.76371517,7.586358608042477e-13
24670.0,-29188081.76371545,7.490635711743151e-13
24680.0,-29188081.763715643,7.42426783697562e-13
24690.0,-29188081.763715904,7.334926467096249e-13
24700.0,-29188081.763715524,7.465109606063331e-13
24710.0,-29188081.76371495,7.661660619797946e-13
24720.0,-29188081.763714343,7.869698381088478e-13
24730.0,-29188081.76371477,7.721646968145521e-13
24740.0,-29188081.76371469,7.752278294961305e-13
24750.0,-29188081.763714463,7.828856612000765e-13
24760.0,-29188081.763714585,7.786738537629063e-13
24770.0,-29188081.76371441,7.84672488597664e-13
24780.0,-29188081.76371468,7.754830905529288e-13
24790.0,-29188081.763714787,7.717818052293548e-13
24800.0,-29188081.763715062,7.623371461278216e-13
24810.0,-29188081.763714463,7.828856612000765e-13
24820.0,-29188081.76371354,8.145380322430532e-13
24830.0,-29188081.763713542,8.14410401714654e-13
24840.0,-29188081.76371351,8.15559076470246e-13
24850.0,-29188081.76371326,8.241103218729858e-13
24860.0,-29188081.76371258,8.473390780416217e-13
24870.0,-29188081.763712224,8.595916087679354e-13
24880.0,-29188081.76371314,8.281944987817568e-13
24890.0,-29188081.763712984,8.335549809745189e-13
24900.0,-29188081.76371316,8.275563461397613e-13
24910.0,-29188081.763712857,8.378944189400885e-13
24920.0,-29188081.76371281,8.394259852808777e-13
24930.0,-29188081.763713364,8.205366670778108e-13
24940.0,-29188081.76371368,8.098157026922865e-13
24950.0,-29188081.76371342,8.186222091518245e-13
24960.0,-29188081.763712958,8.345760252017118e-13
24970.0,-29188081.76371247,8.511679938935947e-13
24980.0,-29188081.763712,8.672494404718814e-13
24990.0,-29188081.763711736,8.763112079882174e-13
25000.0,-29188081.763711333,8.900953050553201e-13
25010.0,-29188081.763710707,9.11537233826369e-13
25020.0,-29188081.763710786,9.088569927299877e-13
25030.0,-29188081.76371086,9.063043821620056e-13
25040.0,-29188081.76371095,9.032412494804272e-13
25050.0,-29188081.7637108,9.084741011447904e-13
25060.0,-29188081.763710324,9.24683178251476e-13
25070.0,-29188081.76371018,9.29660768859041e-13
25080.0,-29188081.7637105,9.186845434167184e-13
25090.0,-29188081.76371004,9.34510728938207e-13
25100.0,-29188081.76371045,9.202161097575076e-13
25110.0,-29188081.763710883,9.055385989916112e-13
25120.0,-29188081.76371064,9.138345833375526e-13
25130.0,-29188081.763710976,9.023478357816336e-13
25140.0,-29188081.76371084,9.070701653324004e-13
25150.0,-29188081.76371083,9.073254263891985e-13
25160.0,-29188081.763711244,8.931584377368985e-13
25170.0,-29188081.763710923,9.04134663179221e-13
25180.0,-29188081.763711624,8.801401238401903e-13
25190.0,-29188081.763711397,8.880532166009346e-13
25200.0,-29188081.76371129,8.916268713961093e-13
25210.0,-29188081.763710897,9.050280768780149e-13
25220.0,-29188081.76371052,9.180463907747229e-13
25230.0,-29188081.763710104,9.322133794270228e-13
25240.0,-29188081.763709888,9.396159500741709e-13
25250.0,-29188081.76371002,9.351488815802025e-13
25260.0,-29188081.76371005,9.340002068246104e-13
25270.0,-29188081.76370986,9.405093637729644e-13
25280.0,-29188081.76370934,9.583776377488382e-13
25290.0,-29188081.763709556,9.511026976300896e-13
25300.0,-29188081.763709497,9.530171555560761e-13
25310.0,-29188081.76370988,9.39998841659368e-13
25320.0,-29188081.76370972,9.454869543805293e-13
25330.0,-29188081.763709877,9.40126472187767e-13
25340.0,-29188081.763709303,9.596539430328293e-13
25350.0,-29188081.76370913,9.65397316810789e-13
25360.0,-29188081.7637098,9.42679082755749e-13
25370.0,-29188081.76371056,9.166424549623329e-13
25380.0,-29188081.763711065,8.992847031000552e-13
25390.0,-29188081.763711408,8.875426944873381e-13
25400.0,-29188081.76371188,8.714612479090515e-13
25410.0,-29188081.76371208,8.64441568847101e-13
25420.0,-29188081.76371184,8.727375531930425e-13
25430.0,-29188081.76371217,8.613784361655227e-13
25440.0,-29188081.763711706,8.774598827438092e-13
25450.0,-29188081.763711907,8.704402036818587e-13
25460.0,-29188081.76371168,8.783532964426029e-13
25470.0,-29188081.763711315,8.907334576973156e-13
25480.0,-29188081.763711423,8.870321723737417e-13
25490.0,-29188081.76371154,8.830756259933696e-13
25500.0,-29188081.76371137,8.8869136924293e-13
25510.0,-29188081.763710476,9.19577957115512e-13
25520.0,-29188081.76371087,9.059214905768084e-13
25530.0,-29188081.76371116,8.959663093616786e-13
25540.0,-29188081.763710923,9.04134663179221e-13
25550.0,-29188081.7637111,8.981360283444635e-13
25560.0,-29188081.763710614,9.146003665079473e-13
25570.0,-29188081.76371042,9.213647845130994e-13
25580.0,-29188081.76371062,9.144727359795481e-13
25590.0,-29188081.76371047,9.197055876439113e-13
25600.0,-29188081.76371144,8.865216502601454e-13
25610.0,-29188081.76371104,9.001781167988489e-13
25620.0,-29188081.76371184,8.727375531930425e-13
25630.0,-29188081.763711937,8.69419159454666e-13
25640.0,-29188081.763711568,8.820545817661768e-13
25650.0,-29188081.76371168,8.783532964426029e-13
25660.0,-29188081.763711467,8.855006060329525e-13
25670.0,-29188081.763711568,8.820545817661768e-13
25680.0,-29188081.76371221,8.601021308815317e-13
25690.0,-29188081.763712525,8.492535359676082e-13
25700.0,-29188081.76371273,8.421062263772586e-13
25710.0,-29188081.7637123,8.569113676715542e-13
25720.0,-29188081.763712663,8.445312064168415e-13
25730.0,-29188081.763712607,8.464456643428282e-13
25740.0,-29188081.763713103,8.294708040657479e-13
25750.0,-29188081.763712484,8.506574717799983e-13
25760.0,-29188081.76371307,8.306194788213397e-13
25770.0,-29188081.76371318,8.267905629693667e-13
25780.0,-29188081.763712835,8.38660202110483e-13
25790.0,-29188081.76371228,8.578047813703479e-13
25800.0,-29188081.763712816,8.392983547524785e-13
25810.0,-29188081.7637131,8.295984345941468e-13
25820.0,-29188081.76371346,8.172182733394344e-13
25830.0,-29188081.76371383,8.045828510279234e-13
25840.0,-29188081.76371359,8.127512048454657e-13
25850.0,-29188081.76371375,8.072630921243044e-13
25860.0,-29188081.76371367,8.100709637490848e-13
25870.0,-29188081.76371382,8.048381120847217e-13
25880.0,-29188081.763714243,7.904158623756233e-13
25890.0,-29188081.763714317,7.879908823360404e-13
25900.0,-29188081.763714228,7.909263844892199e-13
25910.0,-29188081.7637142,7.918197981880134e-13
25920.0,-29188081.763714354,7.865869465236503e-13
25930.0,-29188081.76371446,7.830132917284756e-13
25940.0,-29188081.76371439,7.853106412396594e-13
25950.0,-29188081.763713904,8.020302404599414e-13
25960.0,-29188081.76371363,8.113472690330756e-13
25970.0,-29188081.76371312,8.289602819521514e-13
25980.0,-29188081.763713367,8.204090365494117e-13
25990.0,-29188081.76371318,8.267905629693667e-13
26000.0,-29188081.76371344,8.178564259814299e-13
26010.0,-29188081.763713323,8.219406028902009e-13
26020.0,-29188081.76371287,8.373838968264919e-13
26030.0,-29188081.7637128,8.39936507394474e-13
26040.0,-29188081.763712857,8.378944189400885e-13
26050.0,-29188081.76371262,8.460627727576307e-13
26060.0,-29188081.76371307,8.306194788213397e-13
26070.0,-29188081.7637132,8.262800408557704e-13
26080.0,-29188081.76371241,8.532100823479804e-13
26090.0,-29188081.76371204,8.659731351878902e-13
26100.0,-29188081.7637116,8.81033537538984e-13
26110.0,-29188081.763711948,8.690362678694686e-13
26120.0,-29188081.763711613,8.805230154253876e-13
26130.0,-29188081.76371145,8.86138758674948e-13
26140.0,-29188081.76371115,8.96349200946876e-13
26150.0,-29188081.763710957,9.031136189520282e-13
26160.0,-29188081.76371112,8.974978757024678e-13
26170.0,-29188081.76371104,9.001781167988489e-13
26180.0,-29188081.763711043,9.000504862704498e-13
26190.0,-29188081.76371089,9.052833379348128e-13
26200.0,-29188081.763710763,9.096227759003824e-13
26210.0,-29188081.7637104,9.22002937155095e-13
26220.0,-29188081.76371017,9.2978839938744e-13
26230.0,-29188081.76371052,9.179187602463237e-13
26240.0,-29188081.76371028,9.262147445922652e-13
26250.0,-29188081.76370945,9.546763524252645e-13
26260.0,-29188081.76370932,9.59143420919233e-13
26270.0,-29188081.763709337,9.585052682772374e-13
26280.0,-29188081.763709337,9.585052682772374e-13
26290.0,-29188081.763709933,9.380843837333817e-13
26300.0,-29188081.763709467,9.54038199783269e-13
26310.0,-29188081.7637094,9.56463179822852e-13
26320.0,-29188081.76370884,9.754801285543176e-13
26330.0,-29188081.763709635,9.482948260053095e-13
26340.0,-29188081.763710223,9.281292025182518e-13
26350.0,-29188081.76370956,9.509750671016906e-13
26360.0,-29188081.763708927,9.725446264011384e-13
26370.0,-29188081.76370833,9.928378804165952e-13
26380.0,-29188081.763708662,9.814787633890752e-13
26390.0,-29188081.763708662,9.816063939174744e-13
26400.0,-29188081.763709363,9.576118545784437e-13
26410.0,-29188081.763710245,9.27363419347857e-13
26420.0,-29188081.76370979,9.429343438125472e-13
26430.0,-29188081.76370953,9.517408502720849e-13
26440.0,-29188081.763709225,9.623341841292105e-13
26450.0,-29188081.76370875,9.78543261235896e-13
26460.0,-29188081.763708405,9.904129003770125e-13
26470.0,-29188081.76370953,9.518684808004845e-13
26480.0,-29188081.763709992,9.36042295278996e-13
26490.0,-29188081.763710104,9.322133794270228e-13
26500.0,-29188081.763709635,9.482948260053095e-13
26510.0,-29188081.76371035,9.237897645526825e-13
26520.0,-29188081.763709757,9.442106490965385e-13
26530.0,-29188081.763709158,9.647591641687932e-13
26540.0,-29188081.763708763,9.781603696506989e-13
26550.0,-29188081.763708487,9.87605028752232e-13
26560.0,-29188081.763708398,9.907957919622096e-13
26570.0,-29188081.76370904,9.687157105491653e-13
26580.0,-29188081.763708744,9.787985222926942e-13
26590.0,-29188081.76370839,9.909234224906086e-13
26600.0,-29188081.763708543,9.856905708262457e-13
26610.0,-29188081.763709176,9.63993380998399e-13
26620.0,-29188081.763709877,9.40126472187767e-13
26630.0,-29188081.76371032,9.248108087798752e-13
26640.0,-29188081.763709784,9.431896048693454e-13
26650.0,-29188081.76370985,9.407646248297625e-13
26660.0,-29188081.76371027,9.264700056490634e-13
26670.0,-29188081.76370962,9.48805348118906e-13
26680.0,-29188081.7637104,9.22002937155095e-13
26690.0,-29188081.763710663,9.12941169638759e-13
26700.0,-29188081.76371022,9.282568330466507e-13
26710.0,-29188081.76371017,9.299160299158393e-13
26720.0,-29188081.763710678,9.126859085819608e-13
26730.0,-29188081.763711173,8.955834177764815e-13
26740.0,-29188081.76371121,8.941794819640914e-13
26750.0,-29188081.76371052,9.180463907747229e-13
26760.0,-29188081.7637108,9.084741011447904e-13
26770.0,-29188081.763711046,8.999228557420507e-13
26780.0,-29188081.763711512,8.839690396921633e-13
26790.0,-29188081.7637111,8.981360283444635e-13
26800.0,-29188081.763710797,9.086017316731896e-13
26810.0,-29188081.76371097,9.026030968384319e-13
26820.0,-29188081.763710946,9.033688800088265e-13
26830.0,-29188081.76371052,9.180463907747229e-13
26840.0,-29188081.763711147,8.964768314752752e-13
26850.0,-29188081.76371083,9.073254263891985e-13
26860.0,-29188081.763711184,8.95200526191284e-13
26870.0,-29188081.76371112,8.973702451740689e-13
26880.0,-29188081.763710856,9.064320126904049e-13
26890.0,-29188081.76371086,9.063043821620056e-13
26900.0,-29188081.763710875,9.057938600484095e-13
26910.0,-29188081.76371038,9.227687203254897e-13
26920.0,-29188081.76371003,9.34765989995005e-13
26930.0,-29188081.76370964,9.481671954769104e-13
26940.0,-29188081.76370928,9.60419726203224e-13
26950.0,-29188081.763709374,9.572289629932464e-13
26960.0,-29188081.763709053,9.68205188435569e-13
26970.0,-29188081.763709188,9.636104894132014e-13
26980.0,-29188081.7637092,9.63099967299605e-13
26990.0,-29188081.76370884,9.756077590827168e-13
27000.0,-29188081.763709158,9.647591641687932e-13
27010.0,-29188081.763709366,9.574842240500446e-13
27020.0,-29188081.76370877,9.777774780655017e-13
27030.0,-29188081.76370833,9.929655109449943e-13
27040.0,-29188081.763708457,9.88626072979425e-13
27050.0,-29188081.76370895,9.717788432307437e-13
27060.0,-29188081.763708744,9.787985222926942e-13
27070.0,-29188081.76370913,9.65397316810789e-13
27080.0,-29188081.76370891,9.73055148514735e-13
27090.0,-29188081.76370798,1.0049627806145096e-12
27100.0,-29188081.763707902,1.0076430217108906e-12
27110.0,-29188081.763707563,1.019257399795209e-12
27120.0,-29188081.763707988,1.0047075195577114e-12
27130.0,-29188081.763707872,1.0086640659380837e-12
27140.0,-29188081.763707414,1.0242349904027737e-12
27150.0,-29188081.76370797,1.0054733027281061e-12
27160.0,-29188081.763708524,9.863287234682412e-13
27170.0,-29188081.76370812,1.000240451063743e-12
27180.0,-29188081.763708018,1.0036864753305186e-12
27190.0,-29188081.76370812,1.0001128205353438e-12
27200.0,-29188081.763707947,1.0061114553701014e-12
27210.0,-29188081.76370824,9.961562741549717e-13
27220.0,-29188081.76370812,1.000240451063743e-12
27230.0,-29188081.763708197,9.97687840495761e-13
27240.0,-29188081.763708305,9.93858924643788e-13
27250.0,-29188081.763707567,1.0191297692668098e-12
27260.0,-29188081.763706744,1.0473361160430109e-12
27270.0,-29188081.76370683,1.0444006138898317e-12
27280.0,-29188081.763706427,1.058184710956934e-12
27290.0,-29188081.763707243,1.0302336252375313e-12
27300.0,-29188081.76370745,1.0229586851187829e-12
27310.0,-29188081.76370752,1.020661335607599e-12
27320.0,-29188081.76370761,1.0175982029260206e-12
27330.0,-29188081.763708085,1.0013891258193349e-12
27340.0,-29188081.763707697,1.0146627007728413e-12
27350.0,-29188081.76370736,1.0261494483287602e-12
27360.0,-29188081.763706904,1.0418480033218494e-12
27370.0,-29188081.76370685,1.0435072001910378e-12
27380.0,-29188081.763706848,1.043762461247836e-12
27390.0,-29188081.763707373,1.0257665567435629e-12
27400.0,-29188081.763708036,1.0031759532169222e-12
27410.0,-29188081.763708785,9.773945864803042e-13
27420.0,-29188081.763708662,9.816063939174744e-13
27430.0,-29188081.76370906,9.679499273787708e-13
27440.0,-29188081.76370872,9.795643054630889e-13
27450.0,-29188081.763709124,9.65780208395986e-13
27460.0,-29188081.763708927,9.725446264011384e-13
27470.0,-29188081.763709016,9.6948149371956e-13
27480.0,-29188081.763708796,9.77139325423506e-13
27490.0,-29188081.76370979,9.429343438125472e-13
27500.0,-29188081.763710555,9.167700854907318e-13
27510.0,-29188081.763710648,9.135793222807544e-13
27520.0,-29188081.763710096,9.324686404838212e-13
27530.0,-29188081.76370982,9.419132995853546e-13
27540.0,-29188081.76371052,9.180463907747229e-13
27550.0,-29188081.763711337,8.89967674526921e-13
27560.0,-29188081.763711475,8.852453449761543e-13
27570.0,-29188081.763712108,8.635481551483073e-13
27580.0,-29188081.763712868,8.37511527354891e-13
27590.0,-29188081.763712987,8.334273504461198e-13
27600.0,-29188081.763712622,8.458075117008325e-13
27610.0,-29188081.763712645,8.45169359058837e-13
27620.0,-29188081.763712537,8.488706443824109e-13
27630.0,-29188081.76371261,8.46318033814429e-13
27640.0,-29188081.76371216,8.618889582791192e-13
27650.0,-29188081.76371233,8.558903234443614e-13
27660.0,-29188081.76371191,8.703125731534598e-13
27670.0,-29188081.76371239,8.538482349899758e-13
27680.0,-29188081.76371228,8.578047813703479e-13
27690.0,-29188081.76371208,8.64441568847101e-13
27700.0,-29188081.76371198,8.678875931138769e-13
27710.0,-29188081.76371183,8.731204447782398e-13
27720.0,-29188081.763711654,8.791190796129975e-13
27730.0,-29188081.763711616,8.803953848969887e-13
27740.0,-29188081.76371173,8.765664690450157e-13
27750.0,-29188081.76371153,8.832032565217687e-13
27760.0,-29188081.7637121,8.638034162051056e-13
27770.0,-29188081.763712987,8.334273504461198e-13
27780.0,-29188081.763713084,8.301089567077434e-13
27790.0,-29188081.76371299,8.332997199177209e-13
27800.0,-29188081.763713203,8.260247797989721e-13
27810.0,-29188081.76371292,8.357246999573038e-13
27820.0,-29188081.763712976,8.338102420313172e-13
27830.0,-29188081.76371381,8.050933731415198e-13
27840.0,-29188081.76371348,8.165801206974387e-13
27850.0,-29188081.76371337,8.201537754926137e-13
27860.0,-29188081.7637137,8.090499195218919e-13
27870.0,-29188081.763714086,7.957763445683855e-13
27880.0,-29188081.763713688,8.094328111070893e-13
27890.0,-29188081.76371367,8.100709637490848e-13
27900.0,-29188081.76371333,8.216853418334029e-13
27910.0,-29188081.763713557,8.140275101294569e-13
27920.0,-29188081.76371232,8.564008455579579e-13
27930.0,-29188081.76371169,8.778427743290066e-13
27940.0,-29188081.763711385,8.883084776577326e-13
27950.0,-29188081.763711296,8.91371610339311e-13
27960.0,-29188081.763710663,9.12941169638759e-13
27970.0,-29188081.763710607,9.149832580931445e-13
27980.0,-29188081.763710987,9.019649441964365e-13
27990.0,-29188081.763711195,8.948176346060869e-13
28000.0,-29188081.763711262,8.923926545665039e-13
28010.0,-29188081.76371109,8.982636588728624e-13
28020.0,-29188081.7637114,8.879255860725355e-13
28030.0,-29188081.763712145,8.622718498643164e-13
28040.0,-29188081.76371185,8.723546616078452e-13
28050.0,-29188081.763711527,8.83458517578567e-13
28060.0,-29188081.76371174,8.761835774598182e-13
28070.0,-29188081.763712168,8.615060666939218e-13
28080.0,-29188081.76371252,8.493811664960074e-13
28090.0,-29188081.763712328,8.560179539727605e-13
28100.0,-29188081.763711978,8.68015223642276e-13
28110.0,-29188081.76371192,8.700573120966614e-13
28120.0,-29188081.763711665,8.787361880278003e-13
28130.0,-29188081.76371204,8.659731351878902e-13
28140.0,-29188081.763711706,8.774598827438092e-13
28150.0,-29188081.7637117,8.775875132722083e-13
28160.0,-29188081.763711777,8.749072721758274e-13
28170.0,-29188081.76371209,8.643139383187019e-13
28180.0,-29188081.76371189,8.710783563238544e-13
28190.0,-29188081.76371133,8.902229355837193e-13
28200.0,-29188081.76371188,8.713336173806524e-13
28210.0,-29188081.76371163,8.798848627833921e-13
28220.0,-29188081.763711825,8.73248075306639e-13
28230.0,-29188081.7637121,8.638034162051056e-13
28240.0,-29188081.76371276,8.412128126784649e-13
28250.0,-29188081.76371235,8.552521708023659e-13
28260.0,-29188081.76371245,8.518061465355903e-13
28270.0,-29188081.763712466,8.512956244219938e-13
28280.0,-29188081.763712168,8.615060666939218e-13
28290.0,-29188081.76371216,8.618889582791192e-13
28300.0,-29188081.763711907,8.704402036818587e-13
28310.0,-29188081.763711147,8.964768314752752e-13
28320.0,-29188081.7637107,9.11792494883167e-13
28330.0,-29188081.763710883,9.055385989916112e-13
28340.0,-29188081.76371055,9.16897716019131e-13
28350.0,-29188081.76371017,9.2978839938744e-13
28360.0,-29188081.76371055,9.16897716019131e-13
28370.0,-29188081.7637103,9.25448961421871e-13
28380.0,-29188081.763711058,8.995399641568536e-13
28390.0,-29188081.763711225,8.937965903788939e-13
28400.0,-29188081.76371131,8.908610882257147e-13
28410.0,-29188081.763711277,8.921373935097056e-13
28420.0,-29188081.763710693,9.120477559399652e-13
28430.0,-29188081.76371036,9.23406872967485e-13
28440.0,-29188081.76371038,9.227687203254897e-13
28450.0,-29188081.763710096,9.324686404838212e-13
28460.0,-29188081.763709813,9.421685606421527e-13
28470.0,-29188081.763709333,9.586328988056366e-13
28480.0,-29188081.76370964,9.481671954769104e-13
28490.0,-29188081.763709668,9.471461512497177e-13
28500.0,-29188081.76370964,9.481671954769104e-13
28510.0,-29188081.76370991,9.388501669037762e-13
28520.0,-29188081.763710476,9.19577957115512e-13
28530.0,-29188081.763711277,8.921373935097056e-13
28540.0,-29188081.763711512,8.839690396921633e-13
28550.0,-29188081.76371235,8.552521708023659e-13
28560.0,-29188081.7637125,8.50146949666402e-13
28570.0,-29188081.763712443,8.520614075923884e-13
28580.0,-29188081.763712343,8.555074318591642e-13
28590.0,-29188081.763712443,8.520614075923884e-13
28600.0,-29188081.763711687,8.779704048574057e-13
28610.0,-29188081.763711795,8.742691195338317e-13
28620.0,-29188081.76371176,8.755454248178228e-13
28630.0,-29188081.763711747,8.759283164030199e-13
28640.0,-29188081.763711475,8.852453449761543e-13
28650.0,-29188081.76371208,8.645691993755002e-13
28660.0,-29188081.76371173,8.765664690450157e-13
28670.0,-29188081.763711363,8.890742608281272e-13
28680.0,-29188081.763711102,8.978807672876653e-13
28690.0,-29188081.763710704,9.11664864354768e-13
28700.0,-29188081.76371076,9.097504064287811e-13
28710.0,-29188081.76371074,9.103885590707769e-13
28720.0,-29188081.76371048,9.19322696058714e-13
28730.0,-29188081.763710707,9.11537233826369e-13
28740.0,-29188081.76371016,9.304265520294357e-13
28750.0,-29188081.763710342,9.239173950810817e-13
28760.0,-29188081.76371135,8.895847829417238e-13
28770.0,-29188081.76371149,8.847348228625579e-13
28780.0,-29188081.76371164,8.795019711981949e-13
28790.0,-29188081.7637117,8.775875132722083e-13
28800.0,-29188081.7637116,8.809059070105849e-13
28810.0,-29188081.763711244,8.931584377368985e-13
28820.0,-29188081.76371126,8.926479156233022e-13
28830.0,-29188081.763711184,8.95200526191284e-13
28840.0,-29188081.76371209,8.643139383187019e-13
28850.0,-29188081.76371203,8.662283962446885e-13
28860.0,-29188081.763711557,8.825651038797733e-13
28870.0,-29188081.763712008,8.669941794150831e-13
28880.0,-29188081.763711825,8.73248075306639e-13
28890.0,-29188081.763712022,8.663560267730877e-13
28900.0,-29188081.7637124,8.534653434047785e-13
28910.0,-29188081.76371252,8.495087970244066e-13
28920.0,-29188081.7637124,8.534653434047785e-13
28930.0,-29188081.763712056,8.653349825458948e-13
28940.0,-29188081.76371239,8.538482349899758e-13
28950.0,-29188081.76371288,8.37256266298093e-13
28960.0,-29188081.763713066,8.307471093497388e-13
28970.0,-29188081.76371313,8.285773903669542e-13
28980.0,-29188081.763712827,8.389154631672811e-13
28990.0,-29188081.76371261,8.461904032860298e-13
29000.0,-29188081.76371262,8.460627727576307e-13
29010.0,-29188081.76371327,8.237274302877883e-13
29020.0,-29188081.76371261,8.46318033814429e-13
29030.0,-29188081.76371315,8.278116071965596e-13
29040.0,-29188081.76371315,8.278116071965596e-13
29050.0,-29188081.76371383,8.045828510279234e-13
29060.0,-29188081.76371433,7.87480360222444e-13
29070.0,-29188081.7637139,8.021578709883405e-13
29080.0,-29188081.76371382,8.048381120847217e-13
29090.0,-29188081.76371449,7.818646169728836e-13
29100.0,-29188081.763714075,7.961592361535828e-13
29110.0,-29188081.763714235,7.906711234324215e-13
29120.0,-29188081.763713777,8.063696784255109e-13
29130.0,-29188081.76371363,8.113472690330756e-13
29140.0,-29188081.763713837,8.044552204995243e-13
29150.0,-29188081.76371398,7.994776298919596e-13
29160.0,-29188081.76371411,7.950105613979909e-13
29170.0,-29188081.763714027,7.978184330227712e-13
29180.0,-29188081.76371405,7.970526498523766e-13
29190.0,-29188081.76371448,7.823751390864802e-13
29200.0,-29188081.76371441,7.845448580692648e-13
29210.0,-29188081.76371454,7.802054201036955e-13
29220.0,-29188081.763714243,7.904158623756233e-13
29230.0,-29188081.76371461,7.776528095357134e-13
29240.0,-29188081.76371489,7.6820815043418e-13
29250.0,-29188081.763714664,7.759936126665251e-13
29260.0,-29188081.763714124,7.945000392843945e-13
29270.0,-29188081.76371368,8.096880721638873e-13
29280.0,-29188081.76371424,7.905434929040224e-13
29290.0,-29188081.76371383,8.045828510279234e-13
29300.0,-29188081.763714336,7.872250991656458e-13
29310.0,-29188081.763714816,7.70760761002162e-13
29320.0,-29188081.763714623,7.773975484789152e-13
29330.0,-29188081.763714515,7.81098833802489e-13
29340.0,-29188081.763714768,7.724199578713504e-13
29350.0,-29188081.763714507,7.813540948592873e-13
29360.0,-29188081.763714984,7.650173872242025e-13
29370.0,-29188081.76371442,7.842895970124665e-13
29380.0,-29188081.76371522,7.569766639350594e-13
29390.0,-29188081.76371512,7.602950576734358e-13
29400.0,-29188081.76371514,7.596569050314403e-13
29410.0,-29188081.763714537,7.803330506320944e-13
