time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
180.0,-2.47955322265625e-05,-40885208974.963295,32405217325.24129,52169899586.08832,0.00051116943359375,9.798167864023722e-15
190.0,-9.72747802734375e-05,-40885208974.96307,32405217325.2412,52169899586.08808,0.000274658203125,5.2646872105202085e-15
200.0,-4.76837158203125e-05,-40885208974.96267,32405217325.240967,52169899586.08762,-0.00018310546875,-3.509791473680139e-15
210.0,-0.0001544952392578,-40885208974.96263,32405217325.241337,52169899586.08781,0.0,0.0
220.0,-0.0001592636108398,-40885208974.962975,32405217325.24176,52169899586.08835,0.00054168701171875,1.0383133109637078e-14
230.0,-0.0001535415649414,-40885208974.96283,32405217325.241756,52169899586.08824,0.00043487548828125,8.33575474999033e-15
240.0,-7.62939453125e-05,-40885208974.96304,32405217325.241764,52169899586.08841,0.00060272216796875,1.1553063600863791e-14
250.0,-3.337860107421875e-05,-40885208974.96343,32405217325.241875,52169899586.088776,0.00096893310546875,1.857264654822407e-14
260.0,1.239776611328125e-05,-40885208974.9633,32405217325.24168,52169899586.08856,0.00075531005859375,1.4477889828930574e-14
270.0,6.67572021484375e-06,-40885208974.96313,32405217325.24104,52169899586.08802,0.000213623046875,4.0947567192934955e-15
280.0,-7.534027099609375e-05,-40885208974.96282,32405217325.24096,52169899586.08774,-6.866455078125e-05,-1.3161718026300521e-15
290.0,-6.198883056640625e-05,-40885208974.96272,32405217325.2407,52169899586.08749,-0.0003204345703125,-6.142135078940244e-15
300.0,-8.58306884765625e-06,-40885208974.96295,32405217325.24077,52169899586.08772,-8.392333984375e-05,-1.6086544254367304e-15
310.0,8.106231689453125e-05,-40885208974.96291,32405217325.24032,52169899586.08741,-0.000396728515625,-7.604548192973635e-15
320.0,0.0001897811889648,-40885208974.96294,32405217325.24001,52169899586.087234,-0.00057220458984375,-1.0968098355250435e-14
330.0,0.0001087188720703,-40885208974.96264,32405217325.24001,52169899586.087006,-0.00080108642578125,-1.5355337697350608e-14
340.0,-5.91278076171875e-05,-40885208974.96277,32405217325.2406,52169899586.08747,-0.000335693359375,-6.4346177017469215e-15
350.0,7.62939453125e-06,-40885208974.96294,32405217325.24056,52169899586.08758,-0.0002288818359375,-4.387239342100174e-15
360.0,-8.96453857421875e-05,-40885208974.962814,32405217325.240635,52169899586.08753,-0.000274658203125,-5.2646872105202085e-15
370.0,-0.0002803802490234,-40885208974.96258,32405217325.240704,52169899586.08739,-0.00041961669921875,-8.043272127183652e-15
380.0,-0.0002632141113281,-40885208974.962585,32405217325.24084,52169899586.08748,-0.00032806396484375,-6.2883763903435825e-15
390.0,-0.0003509521484375,-40885208974.96221,32405217325.24073,52169899586.08712,-0.0006866455078125,-1.3161718026300521e-14
400.0,-0.0003547668457031,-40885208974.961845,32405217325.24038,52169899586.08661,-0.00119781494140625,-2.295988589032424e-14
