time_s,energy_Jkg,dE_rel
18120.0,-29221350.21422916,-0.0011397957139197
18130.0,-29221368.599400103,-0.0011404256001552
18140.0,-29221386.98463501,-0.0011410554885821
18150.0,-29221405.36994237,-0.0011416853794914
18160.0,-29221423.755334023,-0.0011423152732884
18170.0,-29221442.140827127,-0.0011429451705613
18180.0,-29221460.526446536,-0.0011435750721615
18190.0,-29221478.912233733,-0.0011442049795102
18200.0,-29221497.29826172,-0.0011448348951085
18210.0,-29221515.68468187,-0.0011454648241425
18220.0,-29221534.07190467,-0.0011460947806757
18230.0,-29221552.46215313,-0.0011467248408697
18240.0,-29221570.848051872,-0.00114735475204
18250.0,-29221589.230417125,-0.001147984542151
18260.0,-29221607.614193525,-0.0011486143806087
18270.0,-29221625.99845596,-0.001149244235718
18280.0,-29221644.38297942,-0.0011498740997705
18290.0,-29221662.76767234,-0.0011505039696287
18300.0,-29221681.15248929,-0.001151133843736
18310.0,-29221699.537404027,-0.0011517637211938
18320.0,-29221717.922399875,-0.0011523936014305
18330.0,-29221736.307466306,-0.0011530234840852
18340.0,-29221754.692595422,-0.0011536533688878
18350.0,-29221773.077781647,-0.0011542832556468
18360.0,-29221791.463020906,-0.0011549131442227
18370.0,-29221809.8483101,-0.0011555430345097
18380.0,-29221828.233646825,-0.0011561729264249
18390.0,-29221846.61902929,-0.0011568028199073
18400.0,-29221865.00445568,-0.0011574327148944
18410.0,-29221883.389925465,-0.0011580626113685
18420.0,-29221901.775437087,-0.0011586925092758
18430.0,-29221920.1609899,-0.0011593224085943
18440.0,-29221938.54658334,-0.0011599523093048
18450.0,-29221956.93221666,-0.0011605822113816
18460.0,-29221975.31788961,-0.0011612121148161
18470.0,-29221993.70360159,-0.0011618420195879
18480.0,-29222012.08935268,-0.0011624719256995
18490.0,-29222030.4751423,-0.0011631018331312
18500.0,-29222048.8609704,-0.0011637317418812
18510.0,-29222067.246836796,-0.0011643616519432
18520.0,-29222085.632741924,-0.0011649915633324
18530.0,-29222104.01868501,-0.0011656214760219
18540.0,-29222122.404665954,-0.0011662513900085
18550.0,-29222140.79068497,-0.0011668813052995
18560.0,-29222159.17674224,-0.001167511221901
18570.0,-29222177.56283719,-0.0011681411397934
18580.0,-29222195.948970407,-0.0011687710589969
18590.0,-29222214.335141752,-0.0011694009795067
18600.0,-29222232.72135123,-0.001170030901323
18610.0,-29222251.107598767,-0.0011706608244432
18620.0,-29222269.493884496,-0.0011712907488719
18630.0,-29222287.88020826,-0.0011719206746037
18640.0,-29222306.266570747,-0.0011725506016621
18650.0,-29222324.65297126,-0.0011731805300233
18660.0,-29222343.039410423,-0.0011738104597087
18670.0,-29222361.42588812,-0.0011744403907142
18680.0,-29222379.81240429,-0.0011750703230379
18690.0,-29222398.198959302,-0.0011757002566925
18700.0,-29222416.58555312,-0.0011763301916765
18710.0,-29222434.972185627,-0.0011769601279859
18720.0,-29222453.358857177,-0.0011775900656331
18730.0,-29222471.74556789,-0.001178220004622
18740.0,-29222490.132317536,-0.0011788499449446
18750.0,-29222508.519106507,-0.0011794798866147
18760.0,-29222526.905934814,-0.0011801098296325
18770.0,-29222545.29280251,-0.0011807397739995
18780.0,-29222563.67970968,-0.0011813697197191
18790.0,-29222582.066656515,-0.0011819996667977
18800.0,-29222600.453642894,-0.001182629615231
18810.0,-29222618.840669136,-0.0011832595650301
18820.0,-29222637.227735072,-0.0011838895161891
18830.0,-29222655.614841107,-0.0011845194687219
18840.0,-29222674.001986995,-0.0011851494226201
18850.0,-29222692.38917307,-0.0011857793778951
18860.0,-29222710.776399173,-0.0011864093345415
18870.0,-29222729.16366572,-0.0011870392925734
18880.0,-29222747.550972342,-0.0011876692519787
18890.0,-29222765.93831944,-0.0011882992127702
18900.0,-29222784.325706743,-0.0011889291749397
18910.0,-29222802.71313467,-0.0011895591385005
18920.0,-29222821.1006032,-0.0011901891034527
18930.0,-29222839.4881124,-0.0011908190697982
18940.0,-29222857.87566208,-0.0011914490375304
18950.0,-29222876.263252556,-0.0011920790066604
18960.0,-29222894.65088369,-0.0011927089771835
18970.0,-29222913.03855557,-0.0011933389491025
18980.0,-29222931.42626801,-0.0011939689224111
18990.0,-29222949.814021308,-0.0011945988971195
19000.0,-29222968.201815523,-0.0011952288732297
19010.0,-29222986.58965054,-0.0011958588507379
19020.0,-29223004.97752636,-0.0011964888296439
19030.0,-29223023.365442656,-0.0011971188099367
19040.0,-29223041.753399987,-0.0011977487916354
19050.0,-29223060.141398184,-0.0011983787747342
19060.0,-29223078.529436976,-0.0011990087592238
19070.0,-29223096.91751636,-0.0011996387451041
19080.0,-29223115.305636432,-0.0012002687323784
19090.0,-29223133.69379692,-0.0012008987210373
19100.0,-29223152.081997834,-0.0012015287110813
19110.0,-29223170.470239237,-0.0012021587025123
19120.0,-29223188.858520668,-0.001202788695315
19130.0,-29223207.246842384,-0.0012034186894977
19140.0,-29223225.63520404,-0.0012040486850488
19150.0,-29223244.02360552,-0.0012046786819642
19160.0,-29223262.412046585,-0.001205308680236
19170.0,-29223280.80052716,-0.0012059386798613
19180.0,-29223299.189046822,-0.0012065686808259
19190.0,-29223317.577605557,-0.0012071986831288
19200.0,-29223335.96620323,-0.0012078286867661
19210.0,-29223354.35483931,-0.0012084586917191
19220.0,-29223372.743513387,-0.0012090886979739
19230.0,-29223391.132225446,-0.00120971870553
19240.0,-29223409.520974983,-0.0012103487143702
19250.0,-29223427.90976141,-0.0012109787244741
19260.0,-29223446.298584454,-0.0012116087358325
19270.0,-29223464.68744344,-0.0012122387484224
19280.0,-29223483.076337963,-0.0012128687622299
19290.0,-29223501.46526712,-0.0012134987772239
19300.0,-29223519.85423048,-0.0012141287933897
19310.0,-29223538.24322756,-0.0012147588107106
19320.0,-29223556.632256757,-0.001215388829132
19330.0,-29223575.021317616,-0.0012160188486383
19340.0,-29223593.410409216,-0.0012166488691977
19350.0,-29223611.799530257,-0.0012172788907657
19360.0,-29223630.18867949,-0.0012179089132998
19370.0,-29223648.577855635,-0.0012185389367556
19380.0,-29223666.96705689,-0.0012191689610718
19390.0,-29223685.356281493,-0.001219798986188
19400.0,-29223703.74552734,-0.0012204290120319
19410.0,-29223722.134792145,-0.0012210590385254
19420.0,-29223740.52407344,-0.0012216890655837
19430.0,-29223758.913368087,-0.0012223190930997
19440.0,-29223777.302672625,-0.0012229491209545
19450.0,-29223795.69198283,-0.0012235791490035
19460.0,-29223814.08129416,-0.0012242091770909
19470.0,-29223832.470601104,-0.001224839205028
19480.0,-29223850.859896462,-0.0012254692325684
19490.0,-29223869.249172848,-0.0012260992594585
19500.0,-29223887.638420384,-0.0012267292853604
19510.0,-29223906.027627185,-0.0012273593098666
19520.0,-29223924.41677824,-0.0012279893324629
19530.0,-29223942.805853795,-0.0012286193524726
19540.0,-29223961.194830038,-0.0012292493690796
19550.0,-29223979.583673425,-0.0012298793811352
19560.0,-29223997.97233827,-0.0012305093870738
19570.0,-29224016.36075912,-0.0012311393846529
19580.0,-29224034.74883847,-0.001231769370532
19590.0,-29224053.13641804,-0.0012323993392883
19600.0,-29224071.523220573,-0.001233029281423
19610.0,-29224089.90868317,-0.0012336591776506
19620.0,-29224108.29135477,-0.0012342889782574
19630.0,-29224126.664538857,-0.0012349184538164
19640.0,-29224144.955424115,-0.0012355451097716
19650.0,-29224163.36502491,-0.0012361758329875
19660.0,-29224181.764781628,-0.0012368062189398
19670.0,-29224200.16166417,-0.0012374365064212
19680.0,-29224218.557169285,-0.0012380667467112
19690.0,-29224236.951875903,-0.0012386969596443
19700.0,-29224255.34606943,-0.0012393271549984
19710.0,-29224273.739911195,-0.0012399573383011
19720.0,-29224292.13350222,-0.0012405875130133
19730.0,-29224310.52690926,-0.0012412176814221
19740.0,-29224328.92017928,-0.0012418478451365
19750.0,-29224347.31334592,-0.0012424780053089
19760.0,-29224365.706434853,-0.0012431081628193
19770.0,-29224384.09946542,-0.0012437383183298
19780.0,-29224402.492453378,-0.0012443684723806
19790.0,-29224420.885410663,-0.0012449986253805
19800.0,-29224439.278347068,-0.0012456287776651
19810.0,-29224457.67127133,-0.0012462589295337
19820.0,-29224476.06418952,-0.0012468890811941
19830.0,-29224494.457107507,-0.0012475192328476
19840.0,-29224512.850030653,-0.0012481493846779
19850.0,-29224531.24296275,-0.0012487795368149
19860.0,-29224549.63590732,-0.0012494096893793
19870.0,-29224568.0288678,-0.0012500398424884
19880.0,-29224586.42184664,-0.0012506699962269
19890.0,-29224604.81484636,-0.0012513001506807
19900.0,-29224623.20786859,-0.0012519303059057
19910.0,-29224641.60091586,-0.0012525604619885
19920.0,-29224659.993989363,-0.0012531906189701
19930.0,-29224678.38709056,-0.0012538207769005
19940.0,-29224696.780220803,-0.0012544509358261
19950.0,-29224715.173381213,-0.0012550810957852
19960.0,-29224733.56657304,-0.0012557112568207
19970.0,-29224751.95979705,-0.0012563414189588
19980.0,-29224770.353054468,-0.0012569715822413
19990.0,-29224788.7463457,-0.0012576017466824
20000.0,-29224807.13967143,-0.0012582319123055
20010.0,-29224825.533032697,-0.001258862079146
20020.0,-29224843.926429875,-0.0012594922472169
20030.0,-29224862.31986336,-0.0012601224165316
20040.0,-29224880.71333373,-0.0012607525871102
20050.0,-29224899.106841423,-0.0012613827589674
20060.0,-29224917.500386797,-0.0012620129321154
20070.0,-29224935.893970188,-0.0012626431065662
20080.0,-29224954.28759192,-0.0012632732823303
20090.0,-29224972.6812522,-0.0012639034594153
20100.0,-29224991.07495156,-0.0012645336378391
20110.0,-29225009.468690064,-0.001265163817604
20120.0,-29225027.86246808,-0.0012657939987227
20130.0,-29225046.256285906,-0.0012664241812051
20140.0,-29225064.65014332,-0.0012670543650439
20150.0,-29225083.04404061,-0.001267684550249
20160.0,-29225101.437978044,-0.0012683147368294
20170.0,-29225119.83195578,-0.0012689449247905
20180.0,-29225138.225973822,-0.0012695751141327
20190.0,-29225156.620032527,-0.0012702053048677
20200.0,-29225175.014131792,-0.0012708354969925
20210.0,-29225193.40827152,-0.0012714656905035
20220.0,-29225211.80245184,-0.0012720958854054
20230.0,-29225230.19667289,-0.0012727260817027
20240.0,-29225248.590935063,-0.0012733562794088
20250.0,-29225266.985237863,-0.0012739864785067
20260.0,-29225285.37958137,-0.0012746166789992
20270.0,-29225303.77396587,-0.0012752468808964
20280.0,-29225322.16839107,-0.0012758770841879
20290.0,-29225340.5628575,-0.001276507288892
20300.0,-29225358.957364544,-0.0012771374949875
20310.0,-29225377.351912525,-0.0012777677024855
20320.0,-29225395.746501487,-0.0012783979113876
20330.0,-29225414.141131207,-0.0012790281216861
20340.0,-29225432.53580173,-0.0012796583333826
20350.0,-29225450.930513192,-0.0012802885464815
20360.0,-29225469.325265408,-0.0012809187609767
20370.0,-29225487.720058303,-0.0012815489768656
20380.0,-29225506.114891797,-0.0012821791941454
20390.0,-29225524.5097659,-0.0012828094128167
20400.0,-29225542.90468042,-0.0012834396328725
20410.0,-29225561.299635563,-0.0012840698543202
20420.0,-29225579.69463133,-0.0012847000771597
20430.0,-29225598.08966742,-0.0012853303013806
20440.0,-29225616.484743837,-0.001285960526983
20450.0,-29225634.879860267,-0.0012865907539565
20460.0,-29225653.27501696,-0.0012872209823093
20470.0,-29225671.67021377,-0.0012878512120367
20480.0,-29225690.06545052,-0.0012884814431322
20490.0,-29225708.460727423,-0.0012891116756037
20500.0,-29225726.85604417,-0.0012897419094399
20510.0,-29225745.25140069,-0.0012903721446391
20520.0,-29225763.64679693,-0.0012910023811991
20530.0,-29225782.042233072,-0.0012916326191259
20540.0,-29225800.437708583,-0.0012922628584018
20550.0,-29225818.833223738,-0.0012928930990356
20560.0,-29225837.228778187,-0.0012935233410158
20570.0,-29225855.62437221,-0.001294153584352
20580.0,-29225874.02000544,-0.0012947838290311
20590.0,-29225892.415678136,-0.0012954140750625
20600.0,-29225910.811389577,-0.0012960443224213
20610.0,-29225929.207140427,-0.0012966745711304
20620.0,-29225947.6029302,-0.0012973048211727
20630.0,-29225965.99875922,-0.0012979350725601
20640.0,-29225984.39462716,-0.0012985653252805
20650.0,-29226002.790533982,-0.0012991955793333
20660.0,-29226021.18647992,-0.0012998258347262
20670.0,-29226039.58246484,-0.0013004560914544
20680.0,-29226057.978488594,-0.0013010863495134
20690.0,-29226076.374551013,-0.0013017166088969
20700.0,-29226094.770652674,-0.0013023468696249
20710.0,-29226113.16679312,-0.0013029771316817
20720.0,-29226131.562972564,-0.0013036073950746
20730.0,-29226149.959191047,-0.0013042376598049
20740.0,-29226168.35544858,-0.0013048679258732
20750.0,-29226186.751745533,-0.001305498193292
20760.0,-29226205.148081776,-0.0013061284620569
20770.0,-29226223.54445772,-0.0013067587321821
20780.0,-29226241.94087345,-0.0013073890036703
20790.0,-29226260.33732924,-0.0013080192765309
20800.0,-29226278.733825345,-0.0013086495507726
20810.0,-29226297.130362228,-0.0013092798264116
20820.0,-29226315.526940484,-0.001309910103468
20830.0,-29226333.92356039,-0.0013105403819513
20840.0,-29226352.3202226,-0.0013111706618841
20850.0,-29226370.71692808,-0.0013118009432992
20860.0,-29226389.113677897,-0.0013124312262334
20870.0,-29226407.51047284,-0.0013130615107137
20880.0,-29226425.907314688,-0.0013136917968008
20890.0,-29226444.30420484,-0.0013143220845428
20900.0,-29226462.701145485,-0.001314952374015
20910.0,-29226481.098139253,-0.001315582665307
20920.0,-29226499.495189827,-0.0013162129585453
20930.0,-29226517.892300926,-0.0013168432538572
20940.0,-29226536.28947839,-0.0013174735514429
20950.0,-29226554.686730064,-0.0013181038515709
20960.0,-29226573.08406633,-0.0013187341545972
20970.0,-29226591.481502123,-0.0013193644610333
20980.0,-29226609.879059568,-0.0013199947716372
20990.0,-29226628.27677469,-0.0013206250876431
21000.0,-29226646.674709897,-0.0013212554111896
21010.0,-29226665.07299036,-0.0013218857465645
21020.0,-29226683.471926056,-0.0013225161043882
21030.0,-29226701.8728107,-0.0013231465289838
21040.0,-29226720.273034755,-0.0013237769309473
21050.0,-29226738.66644065,-0.0013244070993169
21060.0,-29226757.062005963,-0.0013250373416693
21070.0,-29226775.45816153,-0.0013256676042441
21080.0,-29226793.85461153,-0.0013262978769064
21090.0,-29226812.251245137,-0.0013269281558592
21100.0,-29226830.6480092,-0.0013275584392813
21110.0,-29226849.044873174,-0.0013281887261268
21120.0,-29226867.441819288,-0.0013288190157861
21130.0,-29226885.83883476,-0.0013294493078217
21140.0,-29226904.23591037,-0.0013300796019178
21150.0,-29226922.633040823,-0.0013307098978928
21160.0,-29226941.03022046,-0.0013313401955528
21170.0,-29226959.427446134,-0.0013319704947902
21180.0,-29226977.82471468,-0.0013326007954962
21190.0,-29226996.22202392,-0.0013332310975965
21200.0,-29227014.61937153,-0.0013338614010113
21210.0,-29227033.016756203,-0.0013344917056961
21220.0,-29227051.414176118,-0.0013351220115881
21230.0,-29227069.811630704,-0.0013357523186682
21240.0,-29227088.209118493,-0.0013363826268857
21250.0,-29227106.60663837,-0.0013370129362026
21260.0,-29227125.00418989,-0.0013376432466035
