time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
6080.0,-0.001697540283203125,-40877407089.218216,32399033626.798634,52159944308.713524,-9955277.374290466,-0.00019082416207956911
6090.0,-0.00165557861328125,-40877394246.48376,32399023447.77278,52159927921.26724,-9971664.8205719,-0.00019113827896327887
6100.0,-0.001667022705078125,-40877381402.81372,32399013268.00526,52159911532.62706,-9988053.460754395,-0.00019145241873185274
6110.0,-0.0016536712646484375,-40877368565.552635,32399003093.31761,52159895152.164894,-10004433.922920227,-0.00019176640174304872
6120.0,-0.0016803741455078125,-40877355722.53336,32398992914.066,52159878764.35518,-10020821.732635498,-0.0001920805255931096
6130.0,-0.001796722412109375,-40877342883.580376,32398982738.03734,52159862381.73411,-10037204.35370636,-0.00019239454998650195
6140.0,-0.0018157958984375,-40877330050.61095,32398972566.75103,52159846006.74801,-10053579.339805603,-0.00019270842803168053
6150.0,-0.0017795562744140625,-40877317223.10131,32398962399.79223,52159829638.728745,-10069947.359069824,-0.0001930221725355819
6160.0,-0.0018939971923828125,-40877304385.85979,32398952225.120003,52159813258.29148,-10086327.796333313,-0.00019333615506944625
6170.0,-0.00197601318359375,-40877291543.05284,32398942046.03669,52159796870.7527,-10102715.335113525,-0.00019365027372618567
6180.0,-0.0020503997802734375,-40877278700.2776,32398931866.97841,52159780483.25432,-10119102.833496094,-0.00019396439160857733
6190.0,-0.002086639404296875,-40877265856.73349,32398921687.31082,52159764094.7749,-10135491.312911987,-0.0001942785282955543
6200.0,-0.002063751220703125,-40877253019.499725,32398911512.64473,52159747714.347534,-10151871.740280151,-0.00019459251063974365
6210.0,-0.00199127197265625,-40877240178.95711,32398901335.356068,52159731329.69804,-10168256.389778137,-0.0001949065739143135
6220.0,-0.0020465850830078125,-40877227349.34161,32398891166.728134,52159714958.99164,-10184627.096176147,-0.00019522036992557465
6230.0,-0.002044677734375,-40877214518.2175,32398880996.90444,52159698586.36021,-10200999.727607727,-0.00019553420283615103
6240.0,-0.002010345458984375,-40877201674.76346,32398870817.30831,52159682197.995766,-10217388.092048645,-0.00019584833731927143
6250.0,-0.002044677734375,-40877188837.37928,32398860642.52304,52159665817.376495,-10233768.71131897,-0.0001961623233418685
6260.0,-0.0020427703857421875,-40877175999.38553,32398850467.254562,52159649435.979355,-10250150.108459473,-0.00019647632427479097
6270.0,-0.001987457275390625,-40877163164.24227,32398840294.245274,52159633058.21942,-10266527.868392944,-0.0001967902554892156
6280.0,-0.0019283294677734375,-40877150333.60671,32398830124.80889,52159616686.21145,-10282899.876365662,-0.0001971040764492445
6290.0,-0.00188446044921875,-40877137492.19139,32398819946.828396,52159600300.44828,-10299285.639533997,-0.0001974181610708048
6300.0,-0.00185394287109375,-40877124662.57236,32398809778.19777,52159583929.73744,-10315656.350372314,-0.00019773195716717842
6310.0,-0.00177001953125,-40877111819.24319,32398799598.700493,52159567541.532265,-10332044.555549622,-0.00019804608859751142
6320.0,-0.0016918182373046875,-40877098981.32609,32398789423.492844,52159551160.23299,-10348425.85482788,-0.00019836008765459657
6330.0,-0.001720428466796875,-40877086145.16834,32398779249.679653,52159534781.178665,-10364804.90914917,-0.00019867404368002962
6340.0,-0.001800537109375,-40877073316.17975,32398769081.548542,52159518411.27216,-10381174.81565094,-0.00019898782435876674
6350.0,-0.0017795562744140625,-40877060475.66136,32398758904.279022,52159502026.65355,-10397559.434265137,-0.00019930188704135176
6360.0,-0.0017910003662109375,-40877047645.30194,32398748735.061367,52159485654.99784,-10413931.08997345,-0.00019961570124912682
6370.0,-0.0018215179443359375,-40877034815.99834,32398738566.680714,52159469284.689476,-10430301.398338318,-0.00019992948963083252
6380.0,-0.0018558502197265625,-40877021973.09351,32398728387.519814,52159452897.02579,-10446689.062026978,-0.0002002436106818347
6390.0,-0.0019130706787109375,-40877009129.886444,32398718208.119293,52159436508.9764,-10463077.111412048,-0.00020055773912592013
6400.0,-0.001888275146484375,-40876996290.79489,32398708031.98066,52159420126.17843,-10479459.909385681,-0.00020087176691020977
6410.0,-0.00182342529296875,-40876983457.24209,32398697860.232048,52159403750.44799,-10495835.639823914,-0.00020118565922298316
6420.0,-0.00188446044921875,-40876970629.54321,32398687693.123093,52159387382.18715,-10512203.900665283,-0.00020149940835746942
6430.0,-0.00182342529296875,-40876957789.426056,32398677516.1717,52159370998.080574,-10528588.007240295,-0.00020181346122521504
6440.0,-0.0017757415771484375,-40876944958.81242,32398667346.752647,52159354626.10055,-10544959.98726654,-0.00020212728164956201
6450.0,-0.00165557861328125,-40876932119.555626,32398657170.483196,52159338243.09182,-10561342.995994568,-0.00020244131347362166
6460.0,-0.001697540283203125,-40876919286.7722,32398646999.3443,52159321868.34306,-10577717.744750977,-0.00020275518696937926
6470.0,-0.00168609619140625,-40876906457.19628,32398636830.747765,52159305497.68719,-10594088.400627136,-0.00020306898201223047
6480.0,-0.0017032623291015625,-40876893614.05229,32398626651.397278,52159289109.71831,-10610476.369506836,-0.0002033831089131776
6490.0,-0.001708984375,-40876880773.22366,32398616473.881947,52159272724.70387,-10626861.38394165,-0.00020369717918290807
6500.0,-0.0016422271728515625,-40876867943.67589,32398606305.307747,52159256354.08392,-10643232.003890991,-0.00020401097353710894
6510.0,-0.001613616943359375,-40876855113.04374,32398596135.874043,52159239982.080284,-10659604.007530212,-0.00020432479441407275
6520.0,-0.0015926361083984375,-40876842275.616295,32398585961.054382,52159223601.40574,-10675984.6820755,-0.00020463878149618814
6530.0,-0.0016956329345703125,-40876829447.57511,32398575793.674202,52159207232.70816,-10692353.37965393,-0.000204952539002112
6540.0,-0.0017337799072265625,-40876816618.504196,32398565625.477894,52159190862.696655,-10708723.391159058,-0.0002052663216935683
6550.0,-0.0017299652099609375,-40876803778.70058,32398555448.774933,52159174478.99011,-10725107.097702026,-0.00020558036689344325
6560.0,-0.001796722412109375,-40876790947.72768,32398545279.071133,52159158106.55166,-10741479.5361557,-0.0002058941961049919
6570.0,-0.00177764892578125,-40876778114.17678,32398535107.32399,52159141730.82362,-10757855.264190674,-0.00020620808837169927
6580.0,-0.0016841888427734375,-40876765276.63368,32398524932.412823,52159125350.00161,-10774236.086204529,-0.00020652207828051296
6590.0,-0.001708984375,-40876752434.64321,32398514753.976524,52159108963.504585,-10790622.583229065,-0.00020683617696873254
6600.0,-0.00177764892578125,-40876739606.33929,32398504586.38804,52159092594.47171,-10806991.616104126,-0.00020714994090166957
6610.0,-0.0018138885498046875,-40876726775.30649,32398494416.636665,52159076221.956764,-10823364.13105011,-0.0002074637715794336
6620.0,-0.001743316650390625,-40876713941.73514,32398484244.873512,52159059846.20276,-10839739.885055542,-0.0002077776643439464
6630.0,-0.0017547607421875,-40876701104.09698,32398474069.886913,52159043465.259384,-10856120.828430176,-0.00020809165657902063
6640.0,-0.001766204833984375,-40876688264.605576,32398463893.431328,52159027081.95118,-10872504.136634827,-0.00020840569414349046
6650.0,-0.00177001953125,-40876675431.920715,32398453722.37061,52159010707.32823,-10888878.75958252,-0.00020871956522772883
6660.0,-0.0017223358154296875,-40876662602.98232,32398443554.279404,52158994337.48586,-10905248.6019516,-0.0002090333446771615
6670.0,-0.0016460418701171875,-40876649766.268715,32398433380.025703,52158977957.72229,-10921628.365524292,-0.00020934731429762558
6680.0,-0.0016384124755859375,-40876636936.85171,32398423211.55515,52158961587.26921,-10937998.818603516,-0.00020966110545323649
6690.0,-0.0016326904296875,-40876624107.83674,32398413043.403206,52158945217.3291,-10954368.758712769,-0.00020997488677616658
6700.0,-0.0016193389892578125,-40876611278.68951,32398402875.146328,52158928847.22017,-10970738.867645264,-0.00021028867133512442
6710.0,-0.0016603469848632812,-40876598445.03188,32398392703.314644,52158912471.35598,-10987114.731834412,-0.00021060256621165422
6720.0,-0.001621246337890625,-40876585607.22738,32398382528.1961,52158896090.20029,-11003495.887527466,-0.0002109165625164779
6730.0,-0.001678466796875,-40876572768.575294,32398372352.40577,52158879707.96307,-11019878.1247406,-0.00021123057955203117
6740.0,-0.0017366409301757812,-40876559934.16912,32398362179.980694,52158863331.14367,-11036254.944145203,-0.00021154449273826567
6750.0,-0.0017328262329101562,-40876547100.50785,32398352008.14614,52158846955.27485,-11052630.812965393,-0.00021185838770356396
6760.0,-0.0017528533935546875,-40876534261.474236,32398341832.053413,52158830572.55079,-11069013.537025452,-0.0002121724140710678
6770.0,-0.0017290115356445312,-40876521427.77512,32398331660.188908,52158814196.633705,-11085389.454109192,-0.00021248630996148862
6780.0,-0.001728057861328125,-40876508589.47816,32398321484.680096,52158797814.849655,-11101771.23815918,-0.0002128003183107467
6790.0,-0.0017271041870117188,-40876495751.96766,32398311309.794724,52158781434.06921,-11118152.018608093,-0.00021311430742283774
6800.0,-0.0017251968383789062,-40876482923.89839,32398301142.392353,52158765065.33584,-11134520.751976013,-0.0002134280656147796
6810.0,-0.0017070770263671875,-40876470092.87706,32398290972.650284,52158748692.83566,-11150893.25215149,-0.00021374189600942045
6820.0,-0.0017538070678710938,-40876457252.866035,32398280795.78285,52158732308.86441,-11167277.22340393,-0.00021405594628328396
6830.0,-0.0017518997192382812,-40876444421.23419,32398270625.556744,52158715935.58512,-11183650.502693176,-0.00021436979161208752
6840.0,-0.0017414093017578125,-40876431587.90243,32398260453.983257,52158699560.13669,-11200025.951126099,-0.00021468367851934332
6850.0,-0.0017414093017578125,-40876418758.42559,32398250285.46514,52158683189.60717,-11216396.480644226,-0.00021499747114014594
6860.0,-0.0016994476318359375,-40876405928.60806,32398240116.677284,52158666818.64311,-11232767.444702148,-0.00021531127209026868
6870.0,-0.0017070770263671875,-40876393085.10462,32398229937.041836,52158650430.21553,-11249155.872283936,-0.00021562540778368214
6880.0,-0.0017023086547851562,-40876380241.277596,32398219757.149982,52158634041.37509,-11265544.712722778,-0.00021593955139079796
6890.0,-0.0016908645629882812,-40876367401.73661,32398209580.655216,52158617658.0037,-11281928.084114075,-0.00021625359016643833
6900.0,-0.0017123222351074219,-40876354567.56439,32398199408.415516,52158601281.48278,-11298304.605033875,-0.000216567497631274
6910.0,-0.001728057861328125,-40876341723.85201,32398189228.614346,52158584892.78853,-11314693.299285889,-0.00021688163843626
6920.0,-0.0017213821411132812,-40876328882.245804,32398179050.482723,52158568506.7819,-11331079.305915833,-0.0002171957277245268
6930.0,-0.0017256736755371094,-40876316052.710724,32398168881.918476,52158552136.178085,-11347449.909729004,-0.0002175095217694273
6940.0,-0.0017218589782714844,-40876303218.65407,32398158709.7706,52158535759.80477,-11363826.283042908,-0.00021782342640493232
6950.0,-0.0017349720001220703,-40876290380.42236,32398148534.313316,52158519378.103874,-11380207.983940125,-0.00021813743316030635
6960.0,-0.0017361640930175781,-40876277541.472725,32398138358.287163,52158502995.48699,-11396590.600822449,-0.00021845145747341225
6970.0,-0.0017368793487548828,-40876264705.78029,32398128184.842667,52158486617.026344,-11412969.061470032,-0.00021876540211922387
6980.0,-0.0017417669296264648,-40876251873.98456,32398118014.48661,52158470243.537895,-11429342.549919128,-0.000219079251457233
6990.0,-0.0017402172088623047,-40876239039.411736,32398107841.929512,52158453866.50588,-11445719.581932068,-0.0002193931687187741
7000.0,-0.001743912696838379,-40876226200.74106,32398097666.12437,52158437484.244896,-11462101.842918396,-0.00021970718621001532
7010.0,-0.0017459690570831299,-40876213354.3565,32398087484.205307,52158421092.140945,-11478493.946868896,-0.00022002139237258328
7020.0,-0.0017451047897338867,-40876200519.6133,32398077311.513546,52158404714.89176,-11494871.196052551,-0.0002203353137968833
7030.0,-0.0017451047897338867,-40876187693.87186,32398067145.956295,52158388349.128784,-11511236.959030151,-0.0002206490150519642
7040.0,-0.0017479658126831055,-40876174860.20672,32398056974.118725,52158371973.25506,-11527612.832756042,-0.00022096291011129566
7050.0,-0.001742243766784668,-40876162024.30248,32398046800.506264,52158355594.52409,-11543991.563720703,-0.0002212768599385832
7060.0,-0.0017380714416503906,-40876149194.0638,32398036631.384274,52158339223.02242,-11560363.06539154,-0.0002215906711937462
7070.0,-0.0017354488372802734,-40876136365.087166,32398026463.262695,52158322853.131226,-11576732.956588745,-0.00022190445157912325
7080.0,-0.0017528533935546875,-40876123530.33222,32398016290.561535,52158306475.867004,-11593110.220809937,-0.0002222183732916649
7090.0,-0.0017483234405517578,-40876110696.17075,32398006118.330406,52158290099.35985,-11609486.727966309,-0.00022253228049268125
7100.0,-0.0017490386962890625,-40876097852.250496,32397995938.3646,52158273710.40041,-11625875.687400818,-0.0002228464263807228
7110.0,-0.0017566680908203125,-40876085008.36203,32397985758.42409,52158257321.481606,-11642264.606208801,-0.00022316057149002934
7120.0,-0.0017495155334472656,-40876072181.11968,32397975591.67715,52158240953.803406,-11658632.28440857,-0.00022347430945635912
7130.0,-0.0017499923706054688,-40876059349.76657,32397965421.67208,52158224580.87985,-11675005.207962036,-0.00022378814796636908
7140.0,-0.001743316650390625,-40876046515.57271,32397955249.41522,52158208204.331314,-11691381.756500244,-0.00022410205596059827
7150.0,-0.0017538070678710938,-40876033677.62306,32397945074.181637,52158191822.99042,-11707763.09739685,-0.0002244160558154298
7160.0,-0.001758575439453125,-40876020849.750656,32397934906.935234,52158175454.50821,-11724131.579605103,-0.00022472980919310768
7170.0,-0.0017595291137695312,-40876008017.98665,32397924736.604355,52158159081.060265,-11740505.027549744,-0.0002250436577547217
7180.0,-0.0017242431640625,-40875995183.929695,32397914564.45604,52158142704.68645,-11756881.401367188,-0.00022535756239987865
7190.0,-0.0017538070678710938,-40875982354.431404,32397904395.921143,52158126334.1297,-11773251.958114624,-0.0002256713555426165
7200.0,-0.0017404556274414062,-40875969527.01567,32397894229.03667,52158109966.230194,-11789619.85762024,-0.000225985097750968
7210.0,-0.0017328262329101562,-40875956692.83281,32397884056.788593,52158093589.69574,-11805996.392074585,-0.00022629900547523573
7220.0,-0.0017518997192382812,-40875943853.709274,32397873880.624714,52158077206.857025,-11822379.230789185,-0.000226613034040454
7230.0,-0.0017299652099609375,-40875931017.74212,32397863706.962517,52158060828.04585,-11838758.04196167,-0.00022692698540517645
7240.0,-0.0017261505126953125,-40875918186.4397,32397853536.997456,52158044455.18687,-11855130.90094757,-0.00022724082267754618
7250.0,-0.001697540283203125,-40875905347.69939,32397843361.13724,52158028072.837105,-11871513.250709534,-0.00022755484187045126
7260.0,-0.0016641616821289062,-40875892509.16738,32397833185.441963,52158011690.75304,-11887895.334777832,-0.0002278688559705027
7270.0,-0.0016202926635742188,-40875879668.56838,32397823008.108505,52157995306.031525,-11904280.056289673,-0.00022818292062544426
7280.0,-0.0016031265258789062,-40875866836.324394,32397812837.39721,52157978931.97112,-11920654.11669159,-0.00022849678092672578
7290.0,-0.0016126632690429688,-40875854004.40047,32397802666.939648,52157962558.31916,-11937027.76865387,-0.0002288106333989787
7300.0,-0.0016336441040039062,-40875841169.617355,32397792494.215885,52157946181.01882,-11953405.068992615,-0.00022912455580382675
7310.0,-0.0016260147094726562,-40875828342.2269,32397782327.351368,52157929813.15153,-11969772.936286926,-0.0002294382973947474
7320.0,-0.0016078948974609375,-40875815504.97137,32397772152.667854,52157913432.69627,-11986153.391540527,-0.0002297522802734488
7330.0,-0.0015583038330078125,-40875802675.24988,32397761983.955738,52157897061.85452,-12002524.233291626,-0.00023006607887917708
7340.0,-0.0015926361083984375,-40875789835.44541,32397751807.2522,52157880678.14696,-12018907.940856934,-0.00023038012409864835
7350.0,-0.0015811920166015625,-40875777000.90405,32397741634.720074,52157864301.15511,-12035284.93270111,-0.00023069404059022894
7360.0,-0.0015850067138671875,-40875764162.10837,32397731458.81601,52157847918.73472,-12051667.353096008,-0.0002310080611370361
7370.0,-0.001575469970703125,-40875751317.54687,32397721278.342056,52157831528.95711,-12068057.130706787,-0.00023132222270799588
7380.0,-0.0014820098876953125,-40875738473.1372,32397711097.988327,52157815139.37317,-12084446.714645386,-0.00023163638056661995
7390.0,-0.0015239715576171875,-40875725645.03878,32397700930.562912,52157798770.60264,-12100815.485176086,-0.00023195013947090325
7400.0,-0.0015010833740234375,-40875712814.192696,32397690760.95958,52157782398.32597,-12117187.76184082,-0.00023226396558125866
7410.0,-0.0015239715576171875,-40875699983.83212,32397680591.74113,52157766026.66887,-12133559.418945312,-0.00023257777981579587
7420.0,-0.001495361328125,-40875687152.23379,32397670421.54161,52157749653.43235,-12149932.655464172,-0.00023289162432477066
7430.0,-0.00148773193359375,-40875674313.20958,32397660245.45631,52157733270.72028,-12166315.367530823,-0.00023320565046238315
7440.0,-0.001560211181640625,-40875661468.25281,32397650064.66906,52157716880.4383,-12182705.649513245,-0.0002335198217012098
7450.0,-0.00151824951171875,-40875648627.65181,32397639887.33406,52157700495.71427,-12199090.373542786,-0.000233833886404411
7460.0,-0.0014896392822265625,-40875635793.13862,32397629714.82433,52157684118.75841,-12215467.329406738,-0.00023414780220631757
7470.0,-0.0014209747314453125,-40875622963.59583,32397619546.253883,52157667748.14471,-12231837.943107605,-0.0002344615964407468
7480.0,-0.0013675689697265625,-40875610118.85785,32397609365.64,52157651358.14187,-12248227.94594574,-0.00023477576232889633
7490.0,-0.0013885498046875,-40875597290.31373,32397599197.861156,52157634988.80252,-12264597.28529358,-0.00023508953213634685
7500.0,-0.00136566162109375,-40875584447.55024,32397589018.812202,52157618601.31914,-12280984.768676758,-0.0002354036497312281
7510.0,-0.001312255859375,-40875571617.75225,32397578850.039577,52157602230.37985,-12297355.707962036,-0.0002357174502065053
7520.0,-0.001453399658203125,-40875558781.50039,32397568676.15189,52157585851.20549,-12313734.882324219,-0.00023603140853289915
7530.0,-0.001438140869140625,-40875545949.47624,32397558505.614864,52157569477.42563,-12330108.662185669,-0.0002363452634567414
7540.0,-0.001430511474609375,-40875533114.499794,32397548332.737858,52157553099.87859,-12346486.209220886,-0.00023665919059030223
7550.0,-0.001522064208984375,-40875520276.20861,32397538157.233833,52157536718.10205,-12362867.98576355,-0.00023697319879565889
7560.0,-0.0014781951904296875,-40875507447.41193,32397527989.25475,52157520348.440384,-12379237.64743042,-0.00023728697478136608
7570.0,-0.0015106201171875,-40875494612.429306,32397517816.372833,52157503970.88546,-12395615.202354431,-0.00023760090206614043
7580.0,-0.0015583038330078125,-40875481769.6496,32397507637.31115,52157487583.381454,-12412002.706359863,-0.00023791502005631195
7590.0,-0.001495361328125,-40875468939.47282,32397497468.23834,52157471211.95885,-12428374.128967285,-0.00023822882979597623
7600.0,-0.0014286041259765625,-40875456104.14769,32397487295.084946,52157454833.96688,-12444752.120933533,-0.00023854276545803786
7610.0,-0.0013904571533203125,-40875443274.77127,32397477126.64649,52157438463.565544,-12461122.522270203,-0.00023885655562184022
7620.0,-0.00133514404296875,-40875430446.933105,32397466959.42718,52157422095.127,-12477490.96081543,-0.0002391703081625791
7630.0,-0.001270294189453125,-40875417613.02646,32397456787.39814,52157405718.94507,-12493867.142745972,-0.0002394842091296208
7640.0,-0.00125885009765625,-40875404783.05348,32397446618.486855,52157389347.78252,-12510238.305297852,-0.00023979801388450373
7650.0,-0.00133514404296875,-40875391944.5934,32397436442.84883,52157372965.790375,-12526620.297439575,-0.00024011202622249359
7660.0,-0.00133514404296875,-40875379115.52937,32397426274.65804,52157356595.78769,-12542990.300125122,-0.00024042580874489492
7670.0,-0.001407623291015625,-40875366281.90262,32397416102.850826,52157340219.9629,-12559366.124916077,-0.0002407397028662346
7680.0,-0.001369476318359375,-40875353450.8047,32397405933.047874,52157323847.36488,-12575738.722930908,-0.00024105353513627405
7690.0,-0.0013256072998046875,-40875340619.02931,32397395762.70794,52157307473.90239,-12592112.185424805,-0.00024136738397677026
7700.0,-0.001384735107421875,-40875327788.11397,32397385593.04972,52157291101.53735,-12608484.550460815,-0.00024168121178103877
7710.0,-0.00140380859375,-40875314959.41162,32397375425.145523,52157274731.99613,-12624854.091682434,-0.00024199498545803436
7720.0,-0.0014514923095703125,-40875302119.09929,32397365248.03927,52157258347.64041,-12641238.447402954,-0.00024230904310143625
7730.0,-0.001407623291015625,-40875289282.556694,32397355073.92101,52157241968.09499,-12657617.99282074,-0.00024262300854027629
7740.0,-0.001369476318359375,-40875276449.75369,32397344902.766724,52157225593.321335,-12673992.766479492,-0.00024293688251336552
7750.0,-0.00135040283203125,-40875263615.887726,32397334730.76979,52157209217.19122,-12690368.896591187,-0.00024325078248713626
7760.0,-0.001361846923828125,-40875250785.21031,32397324561.300095,52157192845.12975,-12706740.958061218,-0.00024356460447260922
7770.0,-0.0012722015380859375,-40875237952.52951,32397314390.24273,52157176470.51207,-12723115.575744629,-0.0002438784754559411
7780.0,-0.0013294219970703125,-40875225116.77475,32397304216.74881,52157160091.97187,-12739494.115943909,-0.0002441924216266109
7790.0,-0.0013580322265625,-40875212270.89064,32397294035.226543,52157143700.50659,-12755885.581222534,-0.0002445066155470262
7800.0,-0.001415252685546875,-40875199428.20009,32397283856.235382,52157127313.116264,-12772272.971549988,-0.00024482073135820217
7810.0,-0.001354217529296875,-40875186595.43228,32397273685.109146,52157110938.38761,-12788647.700202942,-0.00024513460446861393
7820.0,-0.0012989044189453125,-40875173750.45826,32397263504.30819,52157094548.083595,-12805038.004219055,-0.00024544877612978544
7830.0,-0.0012798309326171875,-40875160920.50557,32397253335.41303,52157078176.94695,-12821409.140861511,-0.0002457625803880329
7840.0,-0.0012683868408203125,-40875148076.27202,32397243155.198853,52157061787.587715,-12837798.500099182,-0.0002460767339395579
7850.0,-0.00121307373046875,-40875135245.27378,32397232985.474915,52157045415.1169,-12854170.970916748,-0.00024639056377146216
7860.0,-0.00127410888671875,-40875122416.53152,32397222817.539165,52157029045.524796,-12870540.563018799,-0.0002467043384237411
7870.0,-0.00130462646484375,-40875109584.09173,32397212646.672676,52157012671.214554,-12886914.873260498,-0.00024701820351398686
7880.0,-0.001285552978515625,-40875096746.67561,32397202471.862114,52156996290.55454,-12903295.53327179,-0.0002473321903175125
7890.0,-0.00128936767578125,-40875083913.990845,32397192300.801575,52156979915.93177,-12919670.156044006,-0.00024764606139838737
7900.0,-0.0013065338134765625,-40875071071.36525,32397182121.861916,52156963528.62434,-12936057.463478088,-0.0002479601756206515
7910.0,-0.0013523101806640625,-40875058238.90344,32397171950.97795,52156947154.28598,-12952431.801834106,-0.0002482740412497965
7920.0,-0.0013828277587890625,-40875045398.737206,32397161773.98755,52156930770.116714,-12968815.971099854,-0.00024858809531920695
7930.0,-0.0014896392822265625,-40875032555.9454,32397151594.916187,52156914382.59721,-12985203.490600586,-0.00024890221360639457
7940.0,-0.0015106201171875,-40875019723.38292,32397141423.952446,52156898008.13041,-13001577.95740509,-0.0002492160816976583
7950.0,-0.0015354156494140625,-40875006882.821144,32397131246.64866,52156881623.456505,-13017962.63130951,-0.0002495301454400541
7960.0,-0.0015048980712890625,-40874994042.49126,32397121069.528595,52156865239.078445,-13034347.009368896,-0.00024984420351165055
7970.0,-0.001506805419921875,-40874981214.06053,32397110901.8396,52156848869.883766,-13050716.204048157,-0.0002501579705460733
7980.0,-0.001590728759765625,-40874968381.425995,32397100730.818718,52156832495.325,-13067090.762817383,-0.00025047184040012974
7990.0,-0.00170135498046875,-40874955551.88908,32397090562.253002,52156816124.718834,-13083461.368980408,-0.0002507856344900726
8000.0,-0.0016841888427734375,-40874942711.168175,32397080384.823112,52156799739.84189,-13099846.245925903,-0.0002510997021243884
8010.0,-0.0015869140625,-40874929871.05812,32397070207.87738,52156783355.74439,-13116230.343421936,-0.00025141375481810686
8020.0,-0.0015583038330078125,-40874917041.84785,32397060039.570824,52156766985.55519,-13132600.532623291,-0.00025172754091566955
8030.0,-0.00154876708984375,-40874904200.25889,32397049861.45288,52156750599.57058,-13148986.517234802,-0.00025204162978188386
8040.0,-0.001522064208984375,-40874891364.32304,32397039687.815536,52156734220.79938,-13165365.28843689,-0.0002523555803804481
8050.0,-0.0015392303466796875,-40874878523.71771,32397029510.476986,52156717836.06975,-13181750.018066406,-0.00025266964519099044
8060.0,-0.0015964508056640625,-40874865682.72808,32397019332.834003,52156701450.849846,-13198135.237968445,-0.00025298371939914564
8070.0,-0.0016155242919921875,-40874852843.747856,32397009156.78354,52156685068.193886,-13214517.893928528,-0.00025329774446129956
8080.0,-0.0016536712646484375,-40874840012.549835,32396998986.901253,52156668695.46813,-13230890.619682312,-0.0002536115791798573
8090.0,-0.0016040802001953125,-40874827169.05808,32396988807.27528,52156652307.0556,-13247279.032211304,-0.0002539257145847366
8100.0,-0.0015878677368164062,-40874814335.76229,32396978635.73045,52156635931.65316,-13263654.434654236,-0.0002542396006104498
8110.0,-0.0015916824340820312,-40874801490.75511,32396968454.90326,52156619541.30687,-13280044.780944824,-0.0002545537730819444
8120.0,-0.0016469955444335938,-40874788659.29288,32396958284.811604,52156603168.244,-13296417.843811035,-0.00025486761426232073
8130.0,-0.001628875732421875,-40874775829.44096,32396948115.996353,52156586797.235985,-13312788.851829529,-0.0002551814160550859
8140.0,-0.001628875732421875,-40874763000.61684,32396937947.995712,52156570427.53942,-13329158.54839325,-0.00025549519270970085
8150.0,-0.001674652099609375,-40874750167.196335,32396927776.351887,52156554051.97775,-13345534.110061646,-0.0002558090817874702
8160.0,-0.0016937255859375,-40874737332.44405,32396917603.65261,52156537674.7168,-13361911.371017456,-0.00025612300343742057
8170.0,-0.0017118453979492188,-40874724501.7608,32396907434.178375,52156521302.64793,-13378283.439888,-0.0002564368255647476
8180.0,-0.0017213821411132812,-40874711664.36136,32396897259.380825,52156504922.00906,-13394664.07875061,-0.0002567508119628924
8190.0,-0.0017290115356445312,-40874698830.58425,32396887087.45434,52156488545.99235,-13411040.095466614,-0.0002570647097630785
8200.0,-0.00171661376953125,-40874685997.53854,32396876916.107674,52156472170.90899,-13427415.178825378,-0.0002573785896725413
8210.0,-0.0017185211181640625,-40874673160.936745,32396866741.942448,52156455791.287994,-13443794.799819946,-0.00025769255656004774
8220.0,-0.0017366409301757812,-40874660324.09697,32396856567.588573,52156439411.36333,-13460174.724487305,-0.00025800652926839714
8230.0,-0.0017375946044921875,-40874647487.78989,32396846393.656864,52156423032.11835,-13476553.969467163,-0.0002583204889484005
8240.0,-0.0017547607421875,-40874634646.602844,32396836215.857483,52156406646.64658,-13492939.441230774,-0.00025863456798427397
8250.0,-0.0017271041870117188,-40874621805.475204,32396826038.10524,52156390261.25066,-13509324.837150574,-0.00025894864556636247
8260.0,-0.0017251968383789062,-40874608963.8421,32396815859.95238,52156373875.20976,-13525710.878051758,-0.00025926273551154524
8270.0,-0.0017156600952148438,-40874596125.82619,32396805684.666492,52156357493.78445,-13542092.303367615,-0.00025957673698453684
8280.0,-0.0017008781433105469,-40874583292.82286,32396795513.353455,52156341118.75518,-13558467.332633972,-0.00025989061585714873
8290.0,-0.0017042160034179688,-40874570451.49096,32396785335.43924,52156324733.098564,-13574852.989250183,-0.0002602046984363029
8300.0,-0.0017094612121582031,-40874557610.28619,32396775157.62556,52156308347.60403,-13591238.483787537,-0.00026051877790870664
8310.0,-0.0016880035400390625,-40874544767.194084,32396764978.3163,52156291959.701416,-13607626.386398315,-0.0002608329035394017
8320.0,-0.0016884803771972656,-40874531933.55297,32396754806.497585,52156275583.85822,-13624002.22959137,-0.0002611467980134754
8330.0,-0.001689910888671875,-40874519100.619736,32396744635.240078,52156259208.91839,-13640377.169425964,-0.0002614606751718467
8340.0,-0.0016913414001464844,-40874506264.25688,32396734461.26419,52156242829.602264,-13656756.485549927,-0.00026177463621555034
8350.0,-0.0016796588897705078,-40874493425.29338,32396724285.227196,52156226446.96778,-13673139.120033264,-0.0002620886608660349
8360.0,-0.0016846656799316406,-40874480595.16224,32396714116.190487,52156210075.60337,-13689510.484443665,-0.00026240246949017044
8370.0,-0.0016963481903076172,-40874467756.41285,32396703940.322983,52156193693.24196,-13705892.845855713,-0.00026271648890638605
8380.0,-0.0017027854919433594,-40874454926.813,32396693771.707397,52156177322.555504,-13722263.532310486,-0.0002630302845353724
