time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
20610.0,0.0005073547363281,-40858727214.6208,32384228140.629128,52136108618.33773,-33790967.750076294,-0.0006477100400455316
20620.0,0.0004920959472656,-40858714356.41659,32384217949.34196,52136092211.15181,-33807374.93599701,-0.0006480245353014337
20630.0,0.0005474090576171,-40858701498.20111,32384207758.04603,52136075803.95162,-33823782.13618469,-0.000648339030830807
20640.0,0.0005626678466796,-40858688639.974594,32384197566.741264,52136059396.7373,-33840189.35050964,-0.0006486535266311657
20650.0,0.0006294250488281,-40858675781.73689,32384187375.427776,52136042989.50879,-33856596.57901764,-0.0006489680227033868
20660.0,0.0006694793701171,-40858662923.48783,32384177184.105244,52136026582.26576,-33873003.82204437,-0.0006492825190539052
20670.0,0.0007228851318359,-40858650065.22743,32384166992.77365,52136010175.00821,-33889411.07959747,-0.0006495970156828669
20680.0,0.0007381439208984,-40858637206.955605,32384156801.43309,52135993767.73615,-33905818.35165405,-0.0006499115125898334
20690.0,0.0007286071777343,-40858624348.67245,32384146610.08353,52135977360.44961,-33922225.63819885,-0.0006502260097745122
20700.0,0.0007781982421875,-40858611490.37741,32384136418.724632,52135960953.14795,-33938632.93985748,-0.000650540507248895
20710.0,0.0008144378662109,-40858598632.07079,32384126227.35648,52135944545.831474,-33955040.2563324,-0.0006508550050072785
20720.0,0.000777244567871,-40858585773.75234,32384116035.97888,52135928138.49986,-33971447.58794403,-0.0006511695030558047
20730.0,0.0007286071777343,-40858572915.42197,32384105844.59172,52135911731.15296,-33987854.93484497,-0.0006514840013973985
20740.0,0.0007257461547851,-40858560057.07951,32384095653.19493,52135895323.79062,-34004262.297187805,-0.0006517985000349848
20750.0,0.000737190246582,-40858547198.72452,32384085461.788425,52135878916.41241,-34020669.67539978,-0.0006521129989767529
20760.0,0.0006990432739257,-40858534340.35714,32384075270.37196,52135862509.0183,-34037077.069503784,-0.0006524274982231417
20770.0,0.0006923675537109,-40858521481.97686,32384065078.94539,52135846101.60782,-34053484.4799881,-0.0006527419977835106
20780.0,0.0007028579711914,-40858508623.5836,32384054887.508507,52135829694.18075,-34069891.907058716,-0.0006530564976618081
20790.0,0.0007085800170898,-40858495765.17706,32384044696.061127,52135813286.73676,-34086299.3510437,-0.0006533709978643227
20800.0,0.0007181167602539,-40858482906.75696,32384034504.603,52135796879.27545,-34102706.81235504,-0.0006536854983989511
20810.0,0.000737190246582,-40858470048.3229,32384024313.13376,52135780471.79632,-34119114.29148865,-0.0006539999992751993
20820.0,0.0007553100585937,-40858457189.87429,32384014121.65308,52135764064.29867,-34135521.789138794,-0.0006543145005063752
20830.0,0.0007295608520507,-40858444331.41093,32384003930.160667,52135747656.782166,-34151929.305641174,-0.0006546290020989134
20840.0,0.0007333755493164,-40858431472.932304,32383993738.65599,52135731249.24609,-34168336.84171295,-0.0006549435040665605
20850.0,0.0007047653198242,-40858418614.43754,32383983547.13855,52135714841.68944,-34184744.398368835,-0.0006552580064287666
20860.0,0.0007200241088867,-40858405755.92576,32383973355.60775,52135698434.11115,-34201151.97665405,-0.0006555725092055669
20870.0,0.0007448196411132,-40858392897.39638,32383963164.062984,52135682026.5104,-34217559.57740784,-0.0006558870124130479
20880.0,0.0007753372192382,-40858380038.84796,32383952972.503265,52135665618.88544,-34233967.20236969,-0.0006562015160845525
20890.0,0.0007581710815429,-40858367180.279625,32383942780.92753,52135649211.23491,-34250374.852897644,-0.0006565160202461119
20900.0,0.0007691383361816,-40858354321.689575,32383932589.33468,52135632803.55674,-34266782.531066895,-0.0006568305249375034
20910.0,0.0007534027099609,-40858341463.07597,32383922397.72305,52135616395.84845,-34283190.239356995,-0.0006571450302062556
20920.0,0.0007338523864746,-40858328604.4361,32383912206.09061,52135599988.10664,-34299597.981163025,-0.0006574595361174459
20930.0,0.0007214546203613,-40858315745.7672,32383902014.43522,52135583580.32784,-34316005.75996399,-0.0006577740427377603
20940.0,0.0007481575012207,-40858302887.06503,32383891822.7537,52135567172.50672,-34332413.581085205,-0.0006580885501692754
20950.0,0.0007534027099609,-40858290028.3242,32383881631.041348,52135550764.63616,-34348821.4516449,-0.0006584030585484341
20960.0,0.0007386207580566,-40858277169.53737,32383871439.29232,52135534356.706764,-34365229.38104248,-0.0006587175680554057
20970.0,0.0007414817810058,-40858264310.693726,32383861247.4986,52135517948.705086,-34381637.38272095,-0.0006590320789478676
20980.0,0.0007433891296386,-40858251451.77795,32383851055.64756,52135501540.61127,-34398045.47653961,-0.0006593465916064858
20990.0,0.0007345676422119,-40858238592.76474,32383840863.71916,52135485132.39305,-34414453.694755554,-0.0006596611066495686
21000.0,0.0007368326187133,-40858225733.61027,32383830671.678875,52135468723.99463,-34430862.093177795,-0.0006599756251468712
21010.0,0.0007386207580566,-40858212874.22693,32383820479.45736,52135452315.30427,-34447270.78353882,-0.0006602901492400975
21020.0,0.0007404685020446,-40858200014.39809,32383810286.88259,52135435906.04535,-34463680.04245758,-0.0006606046842315188
21030.0,0.0007398724555969,-40858187153.21943,32383800093.237843,52135419495.06397,-34480091.02383423,-0.0006609192522392561
21040.0,0.0007402300834655,-40858174292.51447,32383789899.96894,52135403084.68729,-34496501.400520325,-0.0006612338086561995
21050.0,0.0007429718971252,-40858161436.58727,32383779710.48655,52135386680.40688,-34512905.68092346,-0.0006615482482187305
21060.0,0.0007411241531372,-40858148579.16273,32383769519.817463,52135370274.21591,-34529311.87189484,-0.0006618627244033032
21070.0,0.0007431507110595,-40858135721.33752,32383759328.83081,52135353867.51369,-34545718.57411957,-0.0006621772103876524
21080.0,0.0007414817810058,-40858122863.3183,32383749137.690426,52135337460.56392,-34562125.523887634,-0.0006624917011169472
21090.0,0.000746726989746,-40858110005.18253,32383738946.457497,52135321053.46533,-34578532.62247467,-0.0006628061946988251
21100.0,0.0007340908050537,-40858097146.96708,32383728755.16158,52135304646.26517,-34594939.822639465,-0.0006631206902277597
21110.0,0.0007374286651611,-40858084288.69337,32383718563.81933,52135288238.99057,-34611347.09723663,-0.0006634351871834247
21120.0,0.0007343292236328,-40858071430.37359,32383708372.440678,52135271831.65726,-34627754.43054962,-0.0006637496852645627
21130.0,0.0007381439208984,-40858058572.01661,32383698181.032528,52135255424.27648,-34644161.81132507,-0.0006640641842554679
21140.0,0.0007386207580566,-40858045713.62882,32383687989.59988,52135239016.85632,-34660569.23148346,-0.0006643786840012709
21150.0,0.0007305145263671,-40858032855.21374,32383677798.14571,52135222609.40141,-34676976.68639374,-0.0006646931844132029
21160.0,0.0007343292236328,-40858019996.77534,32383667606.672894,52135206201.91665,-34693384.17115784,-0.0006650076853973771
21170.0,0.0007438659667968,-40858007138.31559,32383657415.18326,52135189794.40472,-34709791.68309021,-0.0006653221869023167
21180.0,0.0007247924804687,-40857994279.83663,32383647223.678467,52135173386.8683,-34726199.21950531,-0.0006656366888765447
21190.0,0.000744342803955,-40857981421.33995,32383637032.159515,52135156979.3092,-34742606.77861023,-0.0006659511912856943
21200.0,0.0007534027099609,-40857968562.82705,32383626840.627697,52135140571.72941,-34759014.35839844,-0.0006662656940913043
21210.0,0.0007486343383789,-40857955704.29868,32383616649.083675,52135124164.12991,-34775421.95789337,-0.0006665801972746553
21220.0,0.0007696151733398,-40857942845.75607,32383606457.52836,52135107756.51223,-34791829.57557678,-0.0006668947008066458
21230.0,0.0007543563842773,-40857929987.1995,32383596265.96197,52135091348.87675,-34808237.21105957,-0.0006672092046798172
21240.0,0.0007295608520507,-40857917128.62982,32383586074.38536,52135074941.22463,-34824644.86317444,-0.0006675237088717946
21250.0,0.0007476806640625,-40857904270.04793,32383575882.79881,52135058533.55676,-34841052.53104401,-0.0006678382133657604
21260.0,0.000737190246582,-40857891411.45384,32383565691.202717,52135042125.873405,-34857460.214401245,-0.0006681527181565961
21270.0,0.0007276535034179,-40857878552.84808,32383555499.597347,52135025718.17516,-34873867.91264343,-0.0006684672232327485
21280.0,0.000732421875,-40857865694.23116,32383545307.983128,52135009310.462654,-34890275.62515259,-0.0006687817285823722
21290.0,0.000737190246582,-40857852835.603226,32383535116.36019,52134992902.73611,-34906683.35169983,-0.00066909623420108
21300.0,0.0007400512695312,-40857839976.96486,32383524924.72889,52134976494.996185,-34923091.0916214,-0.0006694107400761486
21310.0,0.000741958618164,-40857827118.31596,32383514733.089355,52134960087.2429,-34939498.84490967,-0.0006697252462074322
21320.0,0.0007658004760742,-40857814259.65701,32383504541.441746,52134943679.47672,-34955906.611083984,-0.0006700397525857173
21330.0,0.0007743835449218,-40857801400.98802,32383494349.78621,52134927271.69776,-34972314.390045166,-0.0006703542592091027
21340.0,0.0007667541503906,-40857788542.309456,32383484158.1232,52134910863.90663,-34988722.18117523,-0.0006706687660657431
21350.0,0.0007667541503906,-40857775683.62124,32383473966.45248,52134894456.103165,-35005129.98464203,-0.0006709832731588558
21360.0,0.0007352828979492,-40857762824.92372,32383463774.774406,52134878048.28784,-35021537.799964905,-0.0006712977804792273
21370.0,0.0007495880126953,-40857749966.21691,32383453583.088894,52134861640.46061,-35037945.627197266,-0.0006716122880278816
21380.0,0.0007095336914062,-40857737107.50101,32383443391.396355,52134845232.62189,-35054353.465919495,-0.0006719267957967754
21390.0,0.0007572174072265,-40857724248.77624,32383433199.696663,52134828824.771774,-35070761.31603241,-0.0006722413037840072
21400.0,0.0008258819580078,-40857711390.04266,32383423007.989983,52134812416.910416,-35087169.17739105,-0.000672555811986799
21410.0,0.0008659362792968,-40857698531.30022,32383412816.27628,52134796009.03775,-35103577.05005646,-0.0006728703204063203
21420.0,0.0008754730224609,-40857685672.54915,32383402624.55569,52134779601.15405,-35119984.93375397,-0.0006731848290373065
21430.0,0.0008869171142578,-40857672813.78957,32383392432.8284,52134763193.25952,-35136392.82828522,-0.0006734993378759554
21440.0,0.0009632110595703,-40857659955.021545,32383382241.09444,52134746785.35422,-35152800.73358917,-0.000673813846921097
21450.0,0.0009746551513671,-40857647096.24518,32383372049.3538,52134730377.43823,-35169208.64957428,-0.0006741283561709765
21460.0,0.0009574890136718,-40857634237.46043,32383361857.606567,52134713969.51158,-35185616.57622528,-0.0006744428656253013
21470.0,0.0010128021240234,-40857621378.66737,32383351665.85272,52134697561.57432,-35202024.51348877,-0.0006747573752830478
21480.0,0.0010318756103515,-40857608519.86612,32383341474.092484,52134681153.62666,-35218432.46114349,-0.000675071885139975
21490.0,0.0010852813720703,-40857595661.05679,32383331282.3258,52134664745.66866,-35234840.41914368,-0.0006753863951952053
21500.0,0.0011253356933593,-40857582802.23956,32383321090.552807,52134648337.70057,-35251248.38723755,-0.0006757009054439129
21510.0,0.0011367797851562,-40857569943.41426,32383310898.773483,52134631929.722206,-35267656.365600586,-0.0006760154158894613
21520.0,0.0012016296386718,-40857557084.58111,32383300706.98776,52134615521.73371,-35284064.35409546,-0.0006763299265292182
21530.0,0.0012073516845703,-40857544225.73996,32383290515.195923,52134599113.73516,-35300472.352645874,-0.0006766444373617212
21540.0,0.0012111663818359,-40857531366.89101,32383280323.397728,52134582705.72654,-35316880.36126709,-0.0006769589483872627
21550.0,0.0011863708496093,-40857518508.03423,32383270131.593384,52134566297.70797,-35333288.379837036,-0.0006772734596035028
21560.0,0.0012435913085937,-40857505649.16975,32383259939.78293,52134549889.679565,-35349696.40824127,-0.000677587971008248
21570.0,0.0012226104736328,-40857492790.29737,32383249747.96634,52134533481.64117,-35366104.446640015,-0.0006779024826045692
21580.0,0.0011920928955078,-40857479931.417305,32383239556.143726,52134517073.593,-35382512.49480438,-0.0006782169943880794
21590.0,0.0012016296386718,-40857467072.52953,32383229364.314835,52134500665.53489,-35398920.55291748,-0.0006785315063622883
21600.0,0.0011577606201171,-40857454213.63425,32383219172.47996,52134484257.46717,-35415328.62063599,-0.0006788460185206149
21610.0,0.0011787414550781,-40857441354.7314,32383208980.63907,52134467849.3898,-35431736.698005676,-0.0006791605308639368
21620.0,0.0011882781982421,-40857428495.82077,32383198788.79209,52134451441.302536,-35448144.78527069,-0.0006794750433969337
21630.0,0.0012893676757812,-40857415636.90251,32383188596.938946,52134435033.20548,-35464552.88232422,-0.0006797895561175583
21640.0,0.0012722015380859,-40857402777.97672,32383178405.079903,52134418625.09884,-35480960.988967896,-0.0006801040690220081
21650.0,0.001260757446289,-40857389919.043205,32383168213.21485,52134402216.98242,-35497369.10538483,-0.0006804185821137931
21660.0,0.0012111663818359,-40857377060.10219,32383158021.343765,52134385808.856384,-35513777.231422424,-0.0006807330953899883
21670.0,0.001190185546875,-40857364201.1536,32383147829.46663,52134369400.72064,-35530185.36716461,-0.0006810476088522025
21680.0,0.0011405944824218,-40857351342.19728,32383137637.583427,52134352992.57508,-35546593.51272583,-0.0006813621225026293
21690.0,0.0010356903076171,-40857338483.23334,32383127445.694298,52134336584.41986,-35563001.66794586,-0.0006816766363381976
21700.0,0.0010032653808593,-40857325624.26168,32383117253.79892,52134320176.25472,-35579409.83308411,-0.0006819911503638795
21710.0,0.0010318756103515,-40857312765.28253,32383107061.8976,52134303768.08,-35595818.00780487,-0.0006823056645732406
21720.0,0.0009746551513671,-40857299906.29562,32383096869.99009,52134287359.89537,-35612226.19243622,-0.0006826201789725691
21730.0,0.0010643005371093,-40857287047.30103,32383086678.076534,52134270951.70096,-35628634.38684845,-0.000682934693559379
21740.0,0.0009651184082031,-40857274188.29892,32383076486.15684,52134254543.49684,-35645042.59096527,-0.0006832492083322079
21750.0,0.0009536743164062,-40857261329.28906,32383066294.2312,52134238135.28296,-35661450.80484772,-0.0006835637232922256
21760.0,0.001007080078125,-40857248470.2713,32383056102.299294,52134221727.05899,-35677859.02881622,-0.0006838782384455742
21770.0,0.001077651977539,-40857235611.24576,32383045910.36124,52134205318.82511,-35694267.26269531,-0.0006841927537888905
21780.0,0.0010089874267578,-40857222752.21252,32383035718.41701,52134188910.58136,-35710675.50644684,-0.0006845072693214429
21790.0,0.0010356903076171,-40857209893.17146,32383025526.466606,52134172502.327644,-35727083.76016235,-0.0006848217850449864
21800.0,0.0010337829589843,-40857197034.122375,32383015334.5099,52134156094.06372,-35743492.024086,-0.000685136300964201
21810.0,0.0010585784912109,-40857184175.06526,32383005142.546776,52134139685.78952,-35759900.29828644,-0.0006854508170804025
21820.0,0.0010108947753906,-40857171316.00027,32382994950.577293,52134123277.5052,-35776308.582603455,-0.00068576533339052
21830.0,0.0010490417480468,-40857158456.92708,32382984758.60154,52134106869.21056,-35792716.87724304,-0.000686079849898502
21840.0,0.0009841918945312,-40857145597.84561,32382974566.619198,52134090460.90533,-35809125.18247986,-0.0006863943666096131
21850.0,0.0009136199951171,-40857132738.75589,32382964374.6303,52134074052.58957,-35825533.49823761,-0.0006867088835223911
21860.0,0.0007534027099609,-40857119879.65797,32382954182.63484,52134057644.26331,-35841941.82449341,-0.000687023400636397
21870.0,0.0007820129394531,-40857107020.5514,32382943990.63272,52134041235.92613,-35858350.1616745,-0.0006873379179598206
21880.0,0.000772476196289,-40857094161.43639,32382933798.623837,52134024827.57814,-35874758.50966644,-0.0006876524354904681
21890.0,0.0008068084716796,-40857081302.31283,32382923606.607964,52134008419.21909,-35891166.86871338,-0.0006879669532330192
21900.0,0.0008430480957031,-40857068443.18047,32382913414.58531,52133992010.84895,-35907575.238853455,-0.0006882814711882052
21910.0,0.0008106231689453,-40857055584.03919,32382903222.55551,52133975602.46738,-35923983.62042999,-0.000688595989362607
21920.0,0.0007743835449218,-40857042724.888885,32382893030.518574,52133959194.0743,-35940392.01350403,-0.0006889105077573943
21930.0,0.0007171630859375,-40857029865.72934,32382882838.474224,52133942785.66937,-35956800.41843414,-0.0006892250263794407
21940.0,0.0007209777832031,-40857017006.56056,32382872646.422634,52133926377.25271,-35973208.83509827,-0.0006895395452264063
21950.0,0.0007209777832031,-40857004147.38214,32382862454.363445,52133909968.82378,-35989617.26403046,-0.0006898540643085278
21960.0,0.0006828308105468,-40856991288.19411,32382852262.29664,52133893560.382576,-36006025.70523071,-0.0006901685836258054
21970.0,0.0007209777832031,-40856978428.99626,32382842070.222008,52133877151.928825,-36022434.15898132,-0.00069048310318365
21980.0,0.0006656646728515,-40856965569.78815,32382831878.13912,52133860743.4619,-36038842.6259079,-0.0006907976229940532
21990.0,0.0006523132324218,-40856952710.56987,32382821686.04826,52133844334.98205,-36055251.10575867,-0.0006911121430521893
22000.0,0.0006980895996093,-40856939851.34091,32382811493.94907,52133827926.48866,-36071659.59914398,-0.0006914266633697574
22010.0,0.0006618499755859,-40856926992.10135,32382801301.84138,52133811517.98168,-36088068.10612488,-0.0006917411839479276
22020.0,0.0006923675537109,-40856914132.85039,32382791109.724697,52133795109.46018,-36104476.62762451,-0.000692055704804395
22030.0,0.0007171630859375,-40856901273.58807,32382780917.59905,52133778700.92422,-36120885.16358948,-0.0006923702259381359
22040.0,0.000864028930664,-40856888414.313896,32382770725.46424,52133762292.37327,-36137293.714538574,-0.0006926847473590948
22050.0,0.0009384155273437,-40856875555.02776,32382760533.319782,52133745883.80695,-36153702.28085327,-0.0006929992690745836
22060.0,0.0009174346923828,-40856862695.72909,32382750341.165195,52133729475.22452,-36170110.86328888,-0.0006933137910990803
22070.0,0.0009365081787109,-40856849836.41753,32382740149.00041,52133713066.62565,-36186519.4621582,-0.0006936283134385808
22080.0,0.0008888244628906,-40856836977.09255,32382729956.82499,52133696658.00966,-36202928.07814789,-0.0006939428361062469
22090.0,0.0009689331054687,-40856824117.75339,32382719764.638496,52133680249.37568,-36219336.712127686,-0.0006942573591187499
22100.0,0.0009689331054687,-40856811258.39979,32382709572.44037,52133663840.72316,-36235745.36464691,-0.0006945718824866193
22110.0,0.0010290145874023,-40856798399.03087,32382699380.230312,52133647432.051216,-36252154.036590576,-0.0006948864062268191
22120.0,0.0009880065917968,-40856785539.64641,32382689188.007694,52133631023.35929,-36268562.728515625,-0.000695200930350025
22130.0,0.0010299682617187,-40856772680.24547,32382678995.772217,52133614614.64646,-36284971.441345215,-0.000695515454873932
22140.0,0.0010337829589843,-40856759820.82696,32382668803.52261,52133598205.911095,-36301380.176712036,-0.0006958299798298358
22150.0,0.0010299682617187,-40856746961.3902,32382658611.2586,52133581797.15247,-36317788.93533325,-0.0006961445052314832
22160.0,0.0010604858398437,-40856734101.93402,32382648418.97936,52133565388.36918,-36334197.71862793,-0.0006964590311060748
22170.0,0.0011148452758789,-40856721242.457565,32382638226.684,52133548979.559975,-36350606.52783203,-0.0006967735574773021
22180.0,0.0010805130004882,-40856708382.9599,32382628034.371475,52133532570.723495,-36367015.36431122,-0.0006970880843713421
22190.0,0.0010623931884765,-40856695523.43865,32382617842.040543,52133516161.85709,-36383424.23071289,-0.0006974026118389404
22200.0,0.0009984970092773,-40856682663.892815,32382607649.689983,52133499752.95923,-36399833.128578186,-0.0006977171399096378
22210.0,0.0009946823120117,-40856669804.32045,32382597457.31852,52133483344.02759,-36416242.06021881,-0.0006980316686277457
22220.0,0.0009651184082031,-40856656944.71989,32382587264.92456,52133466935.05988,-36432651.027923584,-0.0006983461980371361
22230.0,0.0009698867797851,-40856644085.08844,32382577072.50637,52133450526.052925,-36449060.03488159,-0.0006986607281989383
22240.0,0.0009756088256835,-40856631225.4236,32382566880.061703,52133434117.00334,-36465469.08446503,-0.0006989752591777905
22250.0,0.0009994506835937,-40856618365.7224,32382556687.58817,52133417707.90734,-36481878.1804657,-0.0006992897910463749
22260.0,0.0009613037109375,-40856605505.98124,32382546495.08284,52133401298.76027,-36498287.32753754,-0.0006996043238938985
22270.0,0.0009670257568359,-40856592646.19551,32382536302.542324,52133384889.55641,-36514696.53139496,-0.0006999188578298963
22280.0,0.000986099243164,-40856579786.36054,32382526109.96286,52133368480.28977,-36531105.79803467,-0.0007002333929693139
22290.0,0.0009708404541015,-40856566926.470245,32382515917.33935,52133352070.95242,-36547515.135383606,-0.0007005479294640959
22300.0,0.0009436607360839,-40856554066.51756,32382505724.66641,52133335661.53546,-36563924.552345276,-0.0007008624674849059
22310.0,0.0008997917175292,-40856541206.493286,32382495531.936592,52133319252.02708,-36580334.06072998,-0.0007011770072581257
22320.0,0.0008878707885742,-40856528346.38619,32382485339.14119,52133302842.41305,-36596743.67475891,-0.0007014915490563489
22330.0,0.0009045600891113,-40856515486.1823,32382475146.269318,52133286432.67566,-36613153.41214752,-0.0007018060932191478
22340.0,0.0009055137634277,-40856502625.863686,32382464953.306324,52133270022.79176,-36629563.296043396,-0.0007021206401902187
22350.0,0.0009069442749023,-40856489765.40566,32382454760.232883,52133253612.73002,-36645973.357788086,-0.0007024351905703208
22360.0,0.000899314880371,-40856476904.775375,32382444567.022827,52133237202.4484,-36662383.6394043,-0.0007027497451649511
22370.0,0.0008978843688964,-40856464043.9255,32382434373.638763,52133220791.88661,-36678794.20119476,-0.0007030643051300012
22380.0,0.0008912086486816,-40856451182.78631,32382424180.025303,52133204380.9556,-36695205.13220978,-0.0007033788721723996
22390.0,0.0008924007415771,-40856438321.247055,32382413986.094864,52133187969.51417,-36711616.573638916,-0.0007036934489984879
22400.0,0.0008937120437622,-40856425459.11685,32382403791.696217,52133171557.31879,-36728028.76902008,-0.0007040080402764351
22410.0,0.0009055137634277,-40856412596.02224,32382393596.533253,52133155143.89286,-36744442.19494629,-0.0007043226551416435
22420.0,0.0009044408798217,-40856399731.057785,32382383399.888004,52133138728.080826,-36760858.006980896,-0.0007046373157441144
22430.0,0.000904768705368,-40856386860.738594,32382373198.99871,52133122305.43614,-36777280.651664734,-0.0007049521073157703
22440.0,0.0009057074785232,-40856374048.66227,32382363044.272144,52133105957.109886,-36793628.97792053,-0.0007052654743413062
22450.0,0.0009049177169799,-40856361207.99056,32382352866.8812,52133089572.29568,-36810013.79212952,-0.0007055795407730798
22460.0,0.0009046792984008,-40856348356.005066,32382342680.523056,52133073173.04499,-36826413.04281616,-0.000705893883925295
22470.0,0.0009021759033203,-40856335501.39184,32382332492.082253,52133056770.44132,-36842815.646484375,-0.0007062082913479343
22480.0,0.0008988380432128,-40856322645.57085,32382322302.68408,52133040366.29646,-36859219.79134369,-0.0007065227283123422
22490.0,0.0008966922760009,-40856309789.05189,32382312112.73269,52133023961.26098,-36875624.826828,-0.0007068371823483759
22500.0,0.0008907318115234,-40856296932.07678,32382301922.41974,52133007555.64344,-36892030.444366455,-0.0007071516475413053
22510.0,0.0008952617645263,-40856284074.779686,32382291731.85153,52132991149.615005,-36908436.47280121,-0.0007074661206103531
22520.0,0.0008912086486816,-40856271217.24236,32382281541.09312,52132974743.28015,-36924842.807655334,-0.0007077805995528907
22530.0,0.0008783340454101,-40856258359.519,32382271350.187183,52132958336.70788,-36941249.37992859,-0.0007080950830463117
22540.0,0.000885009765625,-40856245501.64716,32382261159.163445,52132941929.94608,-36957656.14172363,-0.0007084095701725131
22550.0,0.0008878707885742,-40856232643.65347,32382250968.04326,52132925523.02886,-36974063.0589447,-0.0007087240602779425
22560.0,0.0008802413940429,-40856219785.55821,32382240776.8426,52132909115.98206,-36990470.10574341,-0.0007090385528671343
22570.0,0.0008854866027832,-40856206927.37654,32382230585.573418,52132892708.82499,-37006877.26281738,-0.0007093530475700981
22580.0,0.0008726119995117,-40856194069.120544,32382220394.24535,52132876301.57308,-37023284.51472473,-0.0007096675440908413
22590.0,0.0008926391601562,-40856181210.799545,32382210202.865696,52132859894.23819,-37039691.849617004,-0.0007099820422022513
22600.0,0.0008802413940429,-40856168352.42157,32382200011.440872,52132843486.83059,-37056099.25721741,-0.000710296541707341
22610.0,0.0008802413940429,-40856155493.99253,32382189819.97565,52132827079.35788,-37072506.72992706,-0.000710611042460454
22620.0,0.0008831024169921,-40856142635.5184,32382179628.474564,52132810671.82756,-37088914.26024628,-0.0007109255443178351
22630.0,0.0008869171142578,-40856129777.00325,32382169436.94107,52132794264.24496,-37105321.84284973,-0.0007112400471774081
22640.0,0.000899314880371,-40856116918.450806,32382159245.37801,52132777856.61476,-37121729.47304535,-0.0007115545509492342
22650.0,0.0009107589721679,-40856104059.86429,32382149053.78786,52132761448.94104,-37138137.14676666,-0.0007118690555553671
22660.0,0.000868797302246,-40856091201.24647,32382138862.17304,52132745041.22746,-37154544.86034393,-0.0007121835609254645
22670.0,0.0008869171142578,-40856078342.599945,32382128670.535294,52132728633.47715,-37170952.61065674,-0.0007124980669997139
22680.0,0.0009174346923828,-40856065483.92672,32382118478.87644,52132712225.6928,-37187360.39500427,-0.0007128125737263458
22690.0,0.0009145736694335,-40856052625.22851,32382108287.1978,52132695817.87657,-37203768.21123505,-0.0007131270810641201
22700.0,0.0009164810180664,-40856039766.50717,32382098095.50076,52132679410.03079,-37220176.057014465,-0.000713441588968287
22710.0,0.0009050369262695,-40856026907.76355,32382087903.78632,52132663002.15675,-37236583.93105316,-0.0007137560974141317
22720.0,0.0009269714355468,-40856014048.99976,32382077712.0555,52132646594.25672,-37252991.831085205,-0.0007140706063582206
22730.0,0.0009450912475585,-40856001190.21616,32382067520.309254,52132630186.33159,-37269399.75621796,-0.0007143851157834435
22740.0,0.0009422302246093,-40855988331.41423,32382057328.548485,52132613778.38307,-37285807.7047348,-0.0007146996256568958
22750.0,0.0009717941284179,-40855975472.59487,32382047136.7737,52132597370.412186,-37302215.67562103,-0.0007150141359591278
22760.0,0.0009737014770507,-40855962613.75875,32382036944.985844,52132580962.42005,-37318623.66775513,-0.0007153286466686418
22770.0,0.0009899139404296,-40855949754.90671,32382026753.18536,52132564554.40759,-37335031.68021393,-0.0007156431577677426
22780.0,0.0010013580322265,-40855936896.039566,32382016561.37289,52132548146.37585,-37351439.71195984,-0.0007159576692365415
22790.0,0.0010967254638671,-40855924037.15774,32382006369.548584,52132531738.32524,-37367847.76256561,-0.0007162721810668489
22800.0,0.0010738372802734,-40855911178.2616,32381996177.71321,52132515330.25655,-37384255.83125305,-0.0007165866932437483
22810.0,0.00103759765625,-40855898319.35207,32381985985.86714,52132498922.17072,-37400663.91708374,-0.0007169012057492518
22820.0,0.0010452270507812,-40855885460.42957,32381975794.01078,52132482514.06834,-37417072.019470215,-0.000717215718572099
22830.0,0.0010318756103515,-40855872601.49464,32381965602.14453,52132466105.95007,-37433480.13773346,-0.0007175302316992743
22840.0,0.0009975433349609,-40855859742.54737,32381955410.26851,52132449697.816055,-37449888.271751404,-0.0007178447451284379
22850.0,0.0010433197021484,-40855846883.58831,32381945218.383125,52132433289.666985,-37466296.42082214,-0.0007181592588461357
22860.0,0.0010547637939453,-40855834024.61775,32381935026.488613,52132416881.50324,-37482704.58456421,-0.0007184737728450556
22870.0,0.0010223388671875,-40855821165.63603,32381924834.585423,52132400473.32536,-37499112.76244354,-0.0007187882871149605
22880.0,0.0010032653808593,-40855808306.64334,32381914642.673374,52132384065.13337,-37515520.954437256,-0.0007191028016554119
22890.0,0.0010032653808593,-40855795447.64019,32381904450.753025,52132367656.92802,-37531929.15979004,-0.0007194173164519318
22900.0,0.0009346008300781,-40855782588.62658,32381894258.82445,52132351248.70938,-37548337.3784256,-0.0007197318315030579
22910.0,0.0009174346923828,-40855769729.602844,32381884066.887863,52132334840.47782,-37564745.60998535,-0.0007200463468019167
22920.0,0.0009517669677734,-40855756870.569305,32381873874.943317,52132318432.23364,-37581153.85416412,-0.0007203608623426586
22930.0,0.0009193420410156,-40855744011.52595,32381863682.991238,52132302023.97708,-37597562.1107254,-0.0007206753781207503
22940.0,0.0008354187011718,-40855731152.47295,32381853491.031456,52132285615.70819,-37613970.37961578,-0.0007209898941351678
22950.0,0.0008525848388671,-40855718293.41058,32381843299.06427,52132269207.42735,-37630378.6604538,-0.0007213044103785992
22960.0,0.000833511352539,-40855705434.3389,32381833107.089745,52132252799.13465,-37646786.95315552,-0.000721618926849436
22970.0,0.000833511352539,-40855692575.25832,32381822915.107998,52132236390.83049,-37663195.25731659,-0.0007219334435399271
