time_s,energy_Jkg,dE_abs,dE_rel
7010.0,-29200929.90612007,-12848.142382755876,-0.00044018454130542245
7020.0,-29200948.24260128,-12866.47886396572,-0.0004408127594034211
7030.0,-29200966.56623951,-12884.802502196282,-0.0004414405374937692
7040.0,-29200984.901215505,-12903.137478191406,-0.00044206870402226995
7050.0,-29201003.239408165,-12921.475670851767,-0.00044269698075552016
7060.0,-29201021.569524415,-12939.805787101388,-0.000443324980786423
7070.0,-29201039.89785541,-12958.13411809504,-0.0004439529196534582
7080.0,-29201058.23445956,-12976.470722246915,-0.00044458114196351954
7090.0,-29201076.57023424,-12994.806496925652,-0.00044520933585536746
7100.0,-29201094.91996935,-13013.15623203665,-0.0004458380080394298
7110.0,-29201113.269677453,-13031.505940139294,-0.0004464666792981708
7120.0,-29201131.5956223,-13049.831884987652,-0.00044709453641453414
7130.0,-29201149.927458856,-13068.163721542805,-0.0004477225953840663
7140.0,-29201168.263372984,-13086.499635670334,-0.00044835079405350776
7150.0,-29201186.60467192,-13104.840934608132,-0.00044897917720955965
7160.0,-29201204.931592878,-13123.167855564505,-0.0004496070677679293
7170.0,-29201223.26409305,-13141.500355735421,-0.00045023514947330857
7180.0,-29201241.599888626,-13159.836151313037,-0.0004508633440811637
7190.0,-29201259.929190777,-13178.165453463793,-0.00045149131622058427
7200.0,-29201278.255537488,-13196.491800174117,-0.00045211918710496326
7210.0,-29201296.591572225,-13214.827834911644,-0.0004527473899065707
7220.0,-29201314.934685625,-13233.170948311687,-0.00045337583522711355
7230.0,-29201333.27330976,-13251.509572446346,-0.0004540041267429145
7240.0,-29201351.605289835,-13269.841552522033,-0.00045463219062954037
7250.0,-29201369.94791679,-13288.184179477394,-0.00045526061928421644
7260.0,-29201388.29026691,-13306.526529595256,-0.000455889038454285
7270.0,-29201406.63559082,-13324.871853508055,-0.0004565175595082308
7280.0,-29201424.968998794,-13343.205261480063,-0.00045714567231538295
7290.0,-29201443.30197051,-13361.538233198225,-0.0004577737701762345
7300.0,-29201461.639048327,-13379.875311013311,-0.00045840200871426223
7310.0,-29201479.96558564,-13398.201848328114,-0.00045902988612885726
7320.0,-29201498.30623867,-13416.542501356453,-0.00045965824715568995
7330.0,-29201516.636149388,-13434.872412074357,-0.0004602862401449613
7340.0,-29201534.98048726,-13453.216749947518,-0.0004609147274166377
7350.0,-29201553.317327604,-13471.553590290248,-0.00046154295781872983
7360.0,-29201571.660268165,-13489.896530851722,-0.00046217139721772664
7370.0,-29201590.011468522,-13508.247731208801,-0.00046280011960193895
7380.0,-29201608.362474322,-13526.59873700887,-0.00046342883532051924
7390.0,-29201626.69019827,-13544.926460955292,-0.00046405675338977696
7400.0,-29201645.021870475,-13563.258133161813,-0.00046468480672863305
7410.0,-29201663.352871623,-13581.58913430944,-0.00046531283707663637
7420.0,-29201681.685663987,-13599.921926673502,-0.00046594092879271605
7430.0,-29201700.02908888,-13618.265351567417,-0.00046656938478521314
7440.0,-29201718.381012745,-13636.617275431752,-0.0004671981319571885
7450.0,-29201736.72673667,-13654.962999355048,-0.0004678266667157175
7460.0,-29201755.063785985,-13673.300048671663,-0.0004684549042773717
7470.0,-29201773.393757552,-13691.63002023846,-0.0004690828993513601
7480.0,-29201791.74546243,-13709.981725115329,-0.00046971163902070244
7490.0,-29201810.07405435,-13728.310317035764,-0.00047033958682723515
7500.0,-29201828.422985792,-13746.65924847871,-0.0004709682314771807
7510.0,-29201846.7534169,-13764.989679586142,-0.0004715962422952881
7520.0,-29201865.09309281,-13783.329355496913,-0.00047222456984552665
7530.0,-29201883.426752746,-13801.663015432656,-0.0004728526912850972
7540.0,-29201901.76465508,-13820.000917766243,-0.00047348095807158986
7550.0,-29201920.107317623,-13838.343580309302,-0.00047410938794552034
7560.0,-29201938.436439697,-13856.67270238325,-0.0004747373539154088
7570.0,-29201956.774424538,-13875.010687224567,-0.00047536562352866235
7580.0,-29201975.123574186,-13893.359836872667,-0.00047599427565443844
7590.0,-29201993.45474235,-13911.691005036235,-0.0004766223117245012
7600.0,-29202011.793291293,-13930.029553979635,-0.00047725060066420753
7610.0,-29202030.123366106,-13948.359628792852,-0.00047787859927547597
7620.0,-29202048.45126839,-13966.687531076372,-0.0004785065234546624
7630.0,-29202066.787866406,-13985.024129092693,-0.0004791347455545162
7640.0,-29202085.118869632,-14003.355132319033,-0.00047976277597373737
7650.0,-29202103.462024502,-14021.698287189007,-0.00048039122271506323
7660.0,-29202121.791780304,-14040.028042990714,-0.000481019210396819
7670.0,-29202140.12808103,-14058.364343717694,-0.0004816474223113738
7680.0,-29202158.460794598,-14076.697057284415,-0.0004822755113278126
7690.0,-29202176.794502165,-14095.03076485172,-0.00048290363439926714
7700.0,-29202195.127007023,-14113.36326970905,-0.00048353171626520556
7710.0,-29202213.45637622,-14131.692638907582,-0.00048415969070172033
7720.0,-29202231.802359924,-14150.038622610271,-0.0004847882343604366
7730.0,-29202250.142983884,-14168.37924657017,-0.00048541659439136833
7740.0,-29202268.47829132,-14186.714554008096,-0.00048604477227528483
7750.0,-29202286.815144267,-14205.051406953484,-0.00048667300310915103
7760.0,-29202305.147468194,-14223.383730880916,-0.00048730107877632996
7770.0,-29202323.48268125,-14241.718943934888,-0.0004879292534265994
7780.0,-29202341.822313398,-14260.058576084673,-0.0004885575794775621
7790.0,-29202360.17644532,-14278.4127080068,-0.0004891864022988319
7800.0,-29202378.52604151,-14296.762304197997,-0.0004898150697234242
7810.0,-29202396.861487184,-14315.09774987027,-0.0004904432523433267
7820.0,-29202415.214400556,-14333.45066324249,-0.0004910720334163954
7830.0,-29202433.545878842,-14351.782141529024,-0.0004917000801114444
7840.0,-29202451.897789292,-14370.134051978588,-0.0004923288268238221
7850.0,-29202470.230816606,-14388.467079292983,-0.0004929569265894316
7860.0,-29202488.560648143,-14406.796910829842,-0.000493584916865916
7870.0,-29202506.89579059,-14425.132053278387,-0.0004942130890972041
7880.0,-29202525.238071065,-14443.474333751947,-0.0004948415058812199
7890.0,-29202543.57361924,-14461.809881925583,-0.0004954696920128765
7900.0,-29202561.923399143,-14480.159661829472,-0.0004960983657315682
7910.0,-29202580.25868497,-14498.49494765699,-0.0004967265428751001
7920.0,-29202598.605007216,-14516.841269902885,-0.0004973550981324958
7930.0,-29202616.95510919,-14535.191371876746,-0.000497983782885485
7940.0,-29202635.29062361,-14553.526886295527,-0.0004986119678606813
7950.0,-29202653.63759596,-14571.873858645558,-0.0004992405453910083
7960.0,-29202671.984265544,-14590.220528230071,-0.0004998691125484193
7970.0,-29202690.31396184,-14608.550224527717,-0.0005004970981915326
7980.0,-29202708.649693288,-14626.88595597446,-0.0005011252906022282
7990.0,-29202726.98102742,-14645.21729010716,-0.0005017533323584863
8000.0,-29202745.32837033,-14663.564633015543,-0.0005023819225843495
8010.0,-29202763.67486926,-14681.911131948233,-0.0005030104838951336
8020.0,-29202782.00582295,-14700.242085635662,-0.000503638512617124
8030.0,-29202800.35449292,-14718.590755607933,-0.000504267148308938
8040.0,-29202818.6951145,-14736.931377187371,-0.0005048955082583138
8050.0,-29202837.0424373,-14755.278699986637,-0.0005055240977952275
8060.0,-29202855.390338253,-14773.62660093978,-0.0005061527071400162
8070.0,-29202873.73539735,-14791.971660036594,-0.0005067812191212182
8080.0,-29202892.069366015,-14810.305628702044,-0.0005074093511380413
8090.0,-29202910.42092984,-14828.657192528248,-0.0005080380859749089
8100.0,-29202928.757954493,-14846.994217179716,-0.0005086663226915214
8110.0,-29202947.111742552,-14865.34800523892,-0.0005092951337318552
8120.0,-29202965.446206234,-14883.682468920946,-0.0005099232827082228
8130.0,-29202983.7783984,-14902.01466108486,-0.0005105513538611099
8140.0,-29203002.109151557,-14920.345414243639,-0.0005111793757128767
8150.0,-29203020.44650203,-14938.682764716446,-0.0005118076235923104
8160.0,-29203038.78578504,-14957.0220477283,-0.0005124359376816124
8170.0,-29203057.119283613,-14975.355546299368,-0.000513064053592739
8180.0,-29203075.46240861,-14993.698671296239,-0.0005136924993105956
8190.0,-29203093.800387487,-15012.036650173366,-0.0005143207687195127
8200.0,-29203112.137350995,-15030.373613681644,-0.0005149490033413254
8210.0,-29203130.47942563,-15048.715688318014,-0.000515577413073244
8220.0,-29203148.821870208,-15067.058132894337,-0.0005162058354795123
8230.0,-29203167.16358358,-15085.399846266955,-0.0005168342328343328
8240.0,-29203185.512299757,-15103.748562444001,-0.0005174628701091483
8250.0,-29203203.86096101,-15122.097223695368,-0.0005180915055021792
8260.0,-29203222.21037452,-15140.44663720578,-0.0005187201666680257
8270.0,-29203240.55464946,-15158.790912147611,-0.0005193486517836396
8280.0,-29203258.89179201,-15177.128054697067,-0.000519976892539503
8290.0,-29203277.240865424,-15195.477128110826,-0.0005206055420534481
8300.0,-29203295.589787435,-15213.826050121337,-0.0005212341863802331
8310.0,-29203313.94143622,-15232.177698906511,-0.0005218629241278426
8320.0,-29203332.27961066,-15250.515873346478,-0.0005224912002368519
8330.0,-29203350.616803646,-15268.853066332638,-0.0005231194427207051
8340.0,-29203368.95892753,-15287.195190217346,-0.0005237478541398993
8350.0,-29203387.304797616,-15305.541060302407,-0.0005243763939060121
8360.0,-29203405.638077248,-15323.874339934438,-0.0005250045023161649
8370.0,-29203423.98370196,-15342.219964645803,-0.0005256330336756378
8380.0,-29203442.316282805,-15360.552545491606,-0.0005262611181449837
8390.0,-29203460.65989533,-15378.896158017218,-0.0005268895805658476
8400.0,-29203478.993874516,-15397.230137202889,-0.0005275177129430992
8410.0,-29203497.316001903,-15415.552264589816,-0.0005281454392710997
8420.0,-29203515.513564125,-15433.749826811254,-0.0005287688979268872
8430.0,-29203533.904527914,-15452.14079060033,-0.000529398982628511
8440.0,-29203552.2545387,-15470.490801386535,-0.00053002766425736
8450.0,-29203570.615104027,-15488.851366713643,-0.0005306567074906814
8460.0,-29203588.96706919,-15507.203331876546,-0.0005312854560775688
8470.0,-29203607.318731945,-15525.554994631559,-0.0005319141943037928
8480.0,-29203625.670401525,-15543.906664211303,-0.0005325429327638358
8490.0,-29203644.021700364,-15562.257963050157,-0.0005331716585220888
8500.0,-29203662.376343418,-15580.612606104463,-0.0005338004988550328
8510.0,-29203680.7167817,-15598.953044384718,-0.000534428852524476
8520.0,-29203699.064522825,-15617.300785511732,-0.0005350574563935323
8530.0,-29203717.405458312,-15635.641720999032,-0.0005356858270975669
8540.0,-29203735.74207908,-15653.978341765702,-0.0005363140499768604
8550.0,-29203754.078232557,-15672.314495243132,-0.0005369422568465633
8560.0,-29203772.438541908,-15690.674804594368,-0.0005375712913100082
8570.0,-29203790.797796357,-15709.034059043974,-0.0005382002896319333
8580.0,-29203809.13291052,-15727.369173206389,-0.0005388284608941228
8590.0,-29203827.472097427,-15745.708360113204,-0.0005394567716908124
8600.0,-29203845.809310786,-15764.045573472977,-0.0005400850148726769
8610.0,-29203864.159939673,-15782.396202359349,-0.0005407137176779832
8620.0,-29203882.496467445,-15800.732730131596,-0.0005413419373712358
8630.0,-29203900.852102835,-15819.088365521282,-0.0005419708117021448
8640.0,-29203919.192698643,-15837.428961329162,-0.0005425991707685726
8650.0,-29203937.545337822,-15855.781600508839,-0.0005432279424476515
8660.0,-29203955.89453616,-15874.130798846483,-0.0005438565962415586
8670.0,-29203974.231908027,-15892.468170713633,-0.0005444848448539745
8680.0,-29203992.58004587,-15910.816308557987,-0.0005451134623147885
8690.0,-29204010.921427615,-15929.157690301538,-0.0005457418483078118
8700.0,-29204029.278783727,-15947.515046413988,-0.0005463707815916447
8710.0,-29204047.616859626,-15965.853122312576,-0.0005469990543245713
8720.0,-29204065.958785385,-15984.195048071444,-0.0005476274589558635
8730.0,-29204084.300158903,-16002.536421589553,-0.0005482558446670786
8740.0,-29204102.64638266,-16020.882645346224,-0.0005488843965501785
8750.0,-29204121.00499897,-16039.241261657327,-0.0005495133730091218
8760.0,-29204139.343329262,-16057.579591948539,-0.0005501416544576819
8770.0,-29204157.697548375,-16075.933811061084,-0.0005507704802661441
8780.0,-29204176.04373903,-16094.280001714826,-0.0005513990310151192
8790.0,-29204194.39420201,-16112.630464695394,-0.0005520277281363999
8800.0,-29204212.733266123,-16130.96952880919,-0.000552656034726132
8810.0,-29204231.09080267,-16149.327065356076,-0.0005532849741917495
8820.0,-29204249.431624632,-16167.66788731888,-0.0005539133410063715
8830.0,-29204267.767812315,-16186.004075001925,-0.000554541549047978
8840.0,-29204286.112535678,-16204.3487983644,-0.0005551700495267339
8850.0,-29204304.451338682,-16222.687601368874,-0.0005557983471707146
8860.0,-29204322.788224854,-16241.024487540126,-0.0005564265791429175
8870.0,-29204341.124499895,-16259.36076258123,-0.0005570547901774598
8880.0,-29204359.471531563,-16277.707794249058,-0.0005576833697400476
8890.0,-29204377.82982394,-16296.066086627543,-0.0005583123351008783
8900.0,-29204396.17016044,-16314.406423125416,-0.0005589406852832003
8910.0,-29204414.50863841,-16332.744901098311,-0.0005595689717914175
8920.0,-29204432.857815776,-16351.09407846257,-0.0005601976248667647
8930.0,-29204451.199794564,-16369.436057250947,-0.0005608260313148775
8940.0,-29204469.55346023,-16387.78972291574,-0.0005614548381619103
8950.0,-29204487.88914286,-16406.125405546278,-0.0005620830289001354
8960.0,-29204506.22828504,-16424.464547727257,-0.000562711338164493
8970.0,-29204524.57222301,-16442.808485697955,-0.0005633398117352874
8980.0,-29204542.915295716,-16461.151558402926,-0.0005639682556615944
8990.0,-29204561.250820115,-16479.48708280176,-0.0005645964409787129
9000.0,-29204579.589754872,-16497.826017558575,-0.0005652247431366025
9010.0,-29204597.939551197,-16516.175813883543,-0.0005658534174178897
9020.0,-29204616.282084264,-16534.51834695041,-0.0005664818428558936
9030.0,-29204634.63684796,-16552.873110648245,-0.0005671106873221522
9040.0,-29204652.993571192,-16571.229833878577,-0.0005677395989230899
9050.0,-29204671.341246948,-16589.577509634197,-0.0005683682005524856
9060.0,-29204689.677710257,-16607.91397294402,-0.0005689964180372195
9070.0,-29204708.01760358,-16626.25386626646,-0.0005696247530361033
9080.0,-29204726.37358433,-16644.609847016633,-0.0005702536391992556
9090.0,-29204744.722668733,-16662.95893142,-0.0005708822890897107
9100.0,-29204763.069909804,-16681.30617249012,-0.0005715108758265383
9110.0,-29204781.40881345,-16699.645076137036,-0.0005721391769185853
9120.0,-29204799.744541537,-16717.980804223567,-0.0005727673692141582
9130.0,-29204818.093679547,-16736.32994223386,-0.0005733960209412165
9140.0,-29204836.442283653,-16754.678546339273,-0.0005740246543763951
9150.0,-29204854.801172756,-16773.03743544221,-0.0005746536401813392
9160.0,-29204873.144414835,-16791.38067752123,-0.0005752820899104957
9170.0,-29204891.49590002,-16809.732162706554,-0.000575910822053083
9180.0,-29204909.837839235,-16828.07410192117,-0.0005765392271453766
9190.0,-29204928.17828934,-16846.414552025497,-0.0005771675812199192
9200.0,-29204946.534788024,-16864.77105071023,-0.0005777964851277991
9210.0,-29204964.88617896,-16883.12244164571,-0.000578425214041334
9220.0,-29204983.230367675,-16901.466630361974,-0.0005790536962028117
9230.0,-29205001.568274774,-16919.804537460208,-0.0005796819631525438
9240.0,-29205019.905222572,-16938.141485258937,-0.0005803101972361385
9250.0,-29205038.257075842,-16956.49333852902,-0.0005809389419895153
9260.0,-29205056.59991649,-16974.836179178208,-0.0005815673779654614
9270.0,-29205074.938621927,-16993.174884613603,-0.0005821956722666709
9280.0,-29205093.28316668,-17011.519429367036,-0.0005828241666261812
9290.0,-29205111.642465025,-17029.878727711737,-0.0005834531664519768
9300.0,-29205129.987029698,-17048.223292384297,-0.0005840816614939275
9310.0,-29205148.33421197,-17066.57047465816,-0.0005847102462163624
9320.0,-29205166.675831754,-17084.91209444031,-0.0005853386403647211
9330.0,-29205185.013881393,-17103.250144079328,-0.0005859669121979802
9340.0,-29205203.371931512,-17121.60819419846,-0.0005865958692588699
9350.0,-29205221.721518304,-17139.95778099075,-0.0005872245363614504
9360.0,-29205240.075957987,-17158.312220674008,-0.0005878533697267886
9370.0,-29205258.415366117,-17176.65162880346,-0.0005884816881026895
9380.0,-29205276.75775487,-17194.99401755631,-0.0005891101085964143
9390.0,-29205295.098890964,-17213.335153650492,-0.0005897384861733529
9400.0,-29205313.445628494,-17231.681891180575,-0.0005903670556586172
9410.0,-29205331.787158825,-17250.023421511054,-0.0005909954467423116
9420.0,-29205350.13188647,-17268.368149157614,-0.0005916239473678427
9430.0,-29205368.482013687,-17286.718276374042,-0.0005922526329856563
9440.0,-29205386.83445505,-17305.07071773708,-0.0005928813978874264
9450.0,-29205405.179588377,-17323.415851064026,-0.0005935099124117944
9460.0,-29205423.538092703,-17341.774355389178,-0.0005941388850340364
9470.0,-29205441.888746705,-17360.125009391457,-0.0005947675886998278
9480.0,-29205460.239154775,-17378.475417461246,-0.0005953962839398345
9490.0,-29205478.591593616,-17396.82785630226,-0.0005960250487551988
9500.0,-29205496.936598156,-17415.172860842198,-0.0005966535588672518
9510.0,-29205515.292599052,-17433.52886173874,-0.00059728244572063
9520.0,-29205533.63228184,-17451.8685445264,-0.0005979107735064745
9530.0,-29205551.990230784,-17470.22649347037,-0.0005985397271010467
9540.0,-29205570.350348108,-17488.586610794067,-0.0005991687549855207
9550.0,-29205588.698466845,-17506.934729531407,-0.0005997973717917178
9560.0,-29205607.040556878,-17525.276819564402,-0.0006004257820511334
9570.0,-29205625.398843452,-17543.635106138885,-0.0006010547472131158
9580.0,-29205643.757064115,-17561.993326801807,-0.0006016837101169312
9590.0,-29205662.117288455,-17580.353551141918,-0.0006023127416678473
9600.0,-29205680.4665554,-17598.702818088233,-0.0006029413978123259
9610.0,-29205698.806098383,-17617.04236106947,-0.0006035697208083243
9620.0,-29205717.15690671,-17635.393169395626,-0.0006041984297613379
9630.0,-29205735.494856168,-17653.731118854135,-0.0006048266981623566
9640.0,-29205753.840755768,-17672.07701845467,-0.0006054552389396861
9650.0,-29205772.199584078,-17690.435846764594,-0.0006060842226618276
9660.0,-29205790.556616455,-17708.792879141867,-0.0006067131448543123
9670.0,-29205808.898028675,-17727.134291362017,-0.0006073415318914809
9680.0,-29205827.236016095,-17745.472278781235,-0.0006079698015930548
9690.0,-29205845.581177335,-17763.817440021783,-0.0006085983170737583
9700.0,-29205863.92118776,-17782.157450444996,-0.0006092266560845801
9710.0,-29205882.273654807,-17800.50991749391,-0.0006098554218663628
9720.0,-29205900.623534374,-17818.85979706049,-0.0006104840989995541
9730.0,-29205918.963690117,-17837.199952803552,-0.0006111124429891153
9740.0,-29205937.315215502,-17855.551478188485,-0.0006117411765089634
9750.0,-29205955.653637838,-17873.88990052417,-0.0006123694611110186
9760.0,-29205974.00537419,-17892.241636876017,-0.0006129982018587113
9770.0,-29205992.36461249,-17910.60087517649,-0.0006136271996273582
9780.0,-29206010.702974163,-17928.939236849546,-0.0006142554821510778
9790.0,-29206029.055169623,-17947.291432309896,-0.0006148842386280845
9800.0,-29206047.410184473,-17965.64644715935,-0.0006155130916989382
9810.0,-29206065.75867814,-17983.994940824807,-0.0006161417213503822
9820.0,-29206084.12838671,-18002.36464939639,-0.000616771077836371
9830.0,-29206102.476873998,-18020.71313668415,-0.0006173997072693116
9840.0,-29206120.817219134,-18039.05348182097,-0.0006180280577476087
9850.0,-29206139.1565017,-18057.39276438579,-0.0006186563718215951
9860.0,-29206157.503512494,-18075.739775180817,-0.0006192849506690691
9870.0,-29206175.849589597,-18094.085852283984,-0.0006199134975277379
9880.0,-29206194.20254514,-18112.43880782649,-0.0006205422800455842
9890.0,-29206212.551286455,-18130.787549141794,-0.0006211709181816505
9900.0,-29206230.893757574,-18149.13002026081,-0.0006217993414972862
9910.0,-29206249.245769676,-18167.48203236237,-0.0006224280916923183
9920.0,-29206267.602607373,-18185.8388700597,-0.0006230570072149592
9930.0,-29206285.944020916,-18204.180283602327,-0.0006236853942974366
9940.0,-29206304.28670847,-18222.522971156985,-0.0006243138250282785
9950.0,-29206322.639032267,-18240.875294953585,-0.0006249425859021568
9960.0,-29206340.993043195,-18259.229305882007,-0.0006255714045781147
9970.0,-29206359.33981589,-18277.576078575104,-0.0006261999752680834
9980.0,-29206377.69219292,-18295.928455606103,-0.0006268287379658021
9990.0,-29206396.047485005,-18314.28374769166,-0.0006274576005349196
10000.0,-29206414.392207056,-18332.628469742835,-0.0006280861009687497
10010.0,-29206432.735191904,-18350.97145459056,-0.0006287145418850182
10020.0,-29206451.08884651,-18369.325109194964,-0.000629343348353116
10030.0,-29206469.437879335,-18387.674142021686,-0.0006299719964765263
10040.0,-29206487.781644575,-18406.01790726185,-0.0006306004641294761
10050.0,-29206506.128618594,-18424.36488128081,-0.0006312290417169816
10060.0,-29206524.485674698,-18442.721937384456,-0.0006318579647223451
10070.0,-29206542.829386257,-18461.065648943186,-0.000632486430536139
10080.0,-29206561.168816745,-18479.405079431832,-0.0006331147496780783
10090.0,-29206579.521516897,-18497.757779583335,-0.000633743523446086
10100.0,-29206597.879756402,-18516.116019088775,-0.0006343724869954567
10110.0,-29206616.22077882,-18534.457041505724,-0.0006350008606777497
10120.0,-29206634.575514264,-18552.811776950955,-0.0006356297041760585
10130.0,-29206652.922716375,-18571.15897906199,-0.0006362582895781259
10140.0,-29206671.2775211,-18589.513783786446,-0.0006368871354499796
10150.0,-29206689.624780517,-18607.861043203622,-0.0006375157228153875
10160.0,-29206707.979793433,-18626.21605611965,-0.0006381445758200008
10170.0,-29206726.327168137,-18644.563430823386,-0.0006387731671351907
10180.0,-29206744.68586737,-18662.922130055726,-0.000639402146435062
10190.0,-29206763.02776173,-18681.264024417847,-0.0006400305499906841
10200.0,-29206781.388520747,-18699.624783433974,-0.0006406595998598994
10210.0,-29206799.74946759,-18717.98573027551,-0.0006412886561641183
10220.0,-29206818.10875533,-18736.345018018037,-0.0006419176556266776
10230.0,-29206836.449502263,-18754.68576494977,-0.000642546019870693
10240.0,-29206854.793195955,-18773.029458642006,-0.0006431744850723709
10250.0,-29206873.148418453,-18791.38468113914,-0.0006438033452573502
10260.0,-29206891.496003594,-18809.7322662808,-0.0006444319437822609
10270.0,-29206909.85378065,-18828.090043336153,-0.000645060891487833
10280.0,-29206928.197441902,-18846.433704588562,-0.0006456893555781043
10290.0,-29206946.539302275,-18864.775564961135,-0.0006463177579692255
10300.0,-29206964.899075124,-18883.135337810963,-0.0006469467740518321
10310.0,-29206983.239072874,-18901.47533556074,-0.0006475751126284548
10320.0,-29207001.588407416,-18919.824670102447,-0.0006482037710887893
10330.0,-29207019.936012026,-18938.172274712473,-0.0006488323702806972
10340.0,-29207038.276044063,-18956.51230674982,-0.0006494607100320314
10350.0,-29207056.629399132,-18974.865661818534,-0.0006500895062378689
10360.0,-29207074.970858272,-18993.207120958716,-0.0006507178948825439
10370.0,-29207093.33350961,-19011.569772295654,-0.0006513470095837283
10380.0,-29207111.68716622,-19029.92342890799,-0.000651975816120619
10390.0,-29207130.049397387,-19048.28566007316,-0.0006526049164264836
10400.0,-29207148.403097287,-19066.63935997337,-0.000653233724446441
10410.0,-29207166.758009758,-19084.994272444397,-0.0006538625740097526
10420.0,-29207185.10717912,-19103.343441806734,-0.0006544912268109494
10430.0,-29207203.45518266,-19121.69144534692,-0.0006551198396704276
10440.0,-29207221.81437622,-19140.050638906658,-0.0006557488359062319
10450.0,-29207240.156333126,-19158.39259581268,-0.000656377241604643
10460.0,-29207258.513441168,-19176.749703854322,-0.0006570061663894313
10470.0,-29207276.8577965,-19195.09405918792,-0.000657634654259312
10480.0,-29207295.208561108,-19213.444823794067,-0.0006582633617144538
10490.0,-29207313.55290878,-19231.78917146474,-0.0006588918493217985
10500.0,-29207331.910698302,-19250.14696098864,-0.00065952079745455
10510.0,-29207350.255293217,-19268.491555903107,-0.0006601492935326053
10520.0,-29207368.616552256,-19286.8528149426,-0.0006607783605329007
10530.0,-29207386.95598735,-19305.192250035703,-0.0006614066798325914
10540.0,-29207405.309736453,-19323.545999139547,-0.0006620354895382928
10550.0,-29207423.651558258,-19341.88782094419,-0.000662663890608055
10560.0,-29207442.014548082,-19360.250810768455,-0.0006632930169060045
10570.0,-29207460.368520994,-19378.60478368029,-0.0006639218342794928
10580.0,-29207478.730656274,-19396.966918960214,-0.0006645509313002753
10590.0,-29207497.08663862,-19415.32290130481,-0.0006651798175180535
10600.0,-29207515.43495828,-19433.671220965683,-0.0006658084412080031
10610.0,-29207533.794144627,-19452.030407313257,-0.0006664374371967147
10620.0,-29207552.136147857,-19470.372410543263,-0.0006670658444822114
10630.0,-29207570.48853394,-19488.724796626717,-0.0006676946074900721
10640.0,-29207588.830771286,-19507.06703397259,-0.0006683230227965093
10650.0,-29207607.18727475,-19525.423537436873,-0.0006689519268681393
10660.0,-29207625.536171872,-19543.77243455872,-0.0006695805703422248
10670.0,-29207643.876279276,-19562.112541962415,-0.0006702089126756521
10680.0,-29207662.221792016,-19580.45805470273,-0.0006708374401989341
10690.0,-29207680.57050041,-19598.806763097644,-0.0006714660772071294
10700.0,-29207698.910734843,-19617.146997530013,-0.0006720944238926301
10710.0,-29207717.259350102,-19635.495612788945,-0.0006727230577099346
10720.0,-29207735.6211939,-19653.857456587255,-0.000673352144744394
10730.0,-29207753.984385796,-19672.220648482442,-0.0006739812779654062
10740.0,-29207772.338571493,-19690.574834179133,-0.0006746101026290227
10750.0,-29207790.700562898,-19708.93682558462,-0.0006752391947205866
10760.0,-29207809.06241204,-19727.298674724996,-0.0006758682819380682
10770.0,-29207827.402243856,-19745.63850654289,-0.0006764966148297719
10780.0,-29207845.751198195,-19763.98746088147,-0.0006771252602641347
10790.0,-29207864.09159252,-19782.327855207026,-0.0006777536124276653
10800.0,-29207882.44609263,-19800.68235531822,-0.0006783824478632984
10810.0,-29207900.80101503,-19819.037277717143,-0.0006790112977667453
10820.0,-29207919.15542088,-19837.391683567315,-0.000679640129972943
10830.0,-29207937.51820231,-19855.754464995116,-0.000680269249131113
10840.0,-29207955.873184882,-19874.109447568655,-0.0006808981010961758
10850.0,-29207974.227660194,-19892.46392288059,-0.0006815269356821724
10860.0,-29207992.59067489,-19910.826937574893,-0.0006821560628321833
10870.0,-29208010.945211206,-19929.181473892182,-0.0006827848995082575
10880.0,-29208029.30079836,-19947.53706104681,-0.0006834137721866062
10890.0,-29208047.65157581,-19965.887838497758,-0.0006840424800818181
10900.0,-29208065.99786635,-19984.234129037708,-0.0006846710342529504
10910.0,-29208084.34399902,-20002.580261707306,-0.0006852995830153563
10920.0,-29208102.6914592,-20020.927721887827,-0.0006859281772590286
10930.0,-29208121.03539528,-20039.271657966077,-0.0006865566507649868
10940.0,-29208139.380544182,-20057.616806868464,-0.000687185165822978
10950.0,-29208157.738311864,-20075.974574550986,-0.0006878141132074316
10960.0,-29208176.083990507,-20094.32025319338,-0.0006884426464146116
10970.0,-29208194.432998713,-20112.669261399657,-0.0006890712936945117
10980.0,-29208212.787907682,-20131.02417036891,-0.0006897001431378505
10990.0,-29208231.14268982,-20149.37895250693,-0.0006903289882358803
11000.0,-29208249.49825549,-20167.734518177807,-0.000690957860178184
11010.0,-29208267.851115637,-20186.087378323078,-0.0006915866394276676
11020.0,-29208286.19405209,-20204.430314775556,-0.0006922150786858879
11030.0,-29208304.547619324,-20222.783882010728,-0.000692843882160667
11040.0,-29208322.891453877,-20241.127716563642,-0.0006934723521883104
11050.0,-29208341.235048216,-20259.471310902387,-0.0006941008139860821
11060.0,-29208359.57833262,-20277.814595308155,-0.0006947292651653767
11070.0,-29208377.935542926,-20296.171805612743,-0.0006953581934537507
11080.0,-29208396.285447378,-20314.521710064262,-0.0006959868714395139
11090.0,-29208414.649512276,-20332.885774962604,-0.0006966160345701023
11100.0,-29208433.004359085,-20351.240621771663,-0.000697244881883798
11110.0,-29208451.34665832,-20369.582921005785,-0.0006978732993105613
11120.0,-29208469.707902577,-20387.944165263325,-0.0006985023658044187
