time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
1000.0,6827708.533095446,4.464801353246211e-05,51.59999999999905,360.0,212.0613459660753,212.05078698129043
1010.0,6827704.249344029,4.5046138165434004e-05,51.59999999999894,360.0,212.3818293969445,212.37143385759754
1020.0,6827699.965799589,4.544283359715382e-05,51.599999999998886,360.0,212.70229955273436,212.69209435505132
1030.0,6827695.677591304,4.583853980872363e-05,51.59999999999899,360.0,213.02311387712476,213.01241103609667
1040.0,6827691.391425,4.6232622635002056e-05,51.59999999999911,360.0,213.34377405447967,213.3328822225257
1050.0,6827687.105110497,4.662527223219133e-05,51.599999999999056,360.0,213.66444364866516,213.6533443566593
1060.0,6827682.8193510305,4.701641143334527e-05,51.59999999999912,360.0,213.98507131671218,213.97384878768392
1070.0,6827678.535857251,4.740587188497112e-05,51.59999999999916,360.0,214.30553166689293,214.29452091357297
1080.0,6827674.247754786,4.779426868674493e-05,51.59999999999923,360.0,214.6263327801091,214.61485265969958
1090.0,6827669.961066369,4.818104142370099e-05,51.59999999999931,360.0,214.9470260854656,214.93529260326093
1100.0,6827665.676194755,4.856614160291963e-05,51.599999999999156,360.0,215.26758445625072,215.25586787729725
1110.0,6827661.393392839,4.894953560782589e-05,51.59999999999917,360.0,215.58799042370214,215.57659595692655
1120.0,6827657.106081934,4.9331802036710604e-05,51.59999999999934,360.0,215.9087312129385,215.8969896234103
1130.0,6827652.822794381,4.971216519575844e-05,51.59999999999949,360.0,216.22917291984456,216.21768278726844
1140.0,6827648.537919346,5.009111337015289e-05,51.59999999999954,360.0,216.54973425014356,216.5382567492061
1150.0,6827644.249804259,5.046878113500561e-05,51.599999999999554,360.0,216.87053432802023,216.85859239149002
1160.0,6827639.963072027,5.084474736872319e-05,51.59999999999956,360.0,217.1912291041376,217.1790337699301
1170.0,6827635.67838879,5.121894187605816e-05,51.599999999999646,360.0,217.5117716118387,217.4996278576778
1180.0,6827631.395550029,5.1591372188948824e-05,51.5999999999996,360.0,217.83217826573673,217.82035824663447
1190.0,6827627.110330365,5.196239518633473e-05,51.59999999999956,360.0,218.1527631067924,218.14091090237426
1200.0,6827622.826215329,5.2331695964538046e-05,51.59999999999946,360.0,218.47326647300576,218.46154549345053
1210.0,6827618.542188977,5.269935118258262e-05,51.59999999999944,360.0,218.79376439406553,218.78218599674543
1220.0,6827614.257420421,5.306542046188793e-05,51.59999999999941,360.0,219.1143187273511,219.1027705614679
1230.0,6827609.97411587,5.3429703409256514e-05,51.59999999999949,360.0,219.4347655407698,219.4234631263153
1240.0,6827605.6858744025,5.379273521778119e-05,51.59999999999943,360.0,219.75557813156985,219.7437904006595
1250.0,6827601.39961661,5.4153915047739784e-05,51.59999999999956,360.0,220.07624124475137,220.06426764613494
1260.0,6827597.113420541,5.451339459115714e-05,51.59999999999969,360.0,220.39689888699252,220.3847508627119
1270.0,6827592.826738037,5.4871208885686875e-05,51.599999999999746,360.0,220.71759138282903,220.7051997325165
1280.0,6827588.5418810295,5.522715271789408e-05,51.599999999999866,360.0,221.03814802942833,221.0257849650552
1290.0,6827584.25380309,5.5581635962030354e-05,51.599999999999774,360.0,221.3589431798,221.34613221400318
1300.0,6827579.96549202,5.5934399229527655e-05,51.59999999999969,360.0,221.6797524558864,221.6664658641135
1310.0,6827575.679275103,5.628523896031677e-05,51.59999999999988,360.0,222.0004043651976,221.98695741458235
1320.0,6827571.392453833,5.663436664003031e-05,51.59999999999969,360.0,222.32110003191102,222.30740574794547
1330.0,6827567.1078233775,5.698154252824123e-05,51.599999999999646,360.0,222.641632767068,222.62801755988446
1340.0,6827562.824282715,5.732684626840344e-05,51.599999999999696,360.0,222.9620857171363,222.94870971065995
1350.0,6827558.536159651,5.767072603577367e-05,51.599999999999845,360.0,223.28287897767316,223.26906211145075
1360.0,6827554.248040363,5.80128001402422e-05,51.600000000000016,360.0,223.60366979151968,223.58941752615692
1370.0,6827549.959588399,5.8353085448902655e-05,51.600000000000044,360.0,223.92448240435377,223.90975171584617
1380.0,6827545.673258427,5.869137503921324e-05,51.60000000000005,360.0,224.24513594023603,224.230245563207
1390.0,6827541.384923838,5.902798637428279e-05,51.600000000000044,360.0,224.56593680440574,224.55059266975277
1400.0,6827537.097459355,5.93626811159102e-05,51.60000000000011,360.0,224.88667140550814,224.87100663359257
1410.0,6827532.81485991,5.9695138625287556e-05,51.59999999999991,360.0,225.20704287008687,225.19178433493877
1420.0,6827528.529373055,6.0025951426392323e-05,51.59999999999985,360.0,225.52763129157975,225.51234568710953
1430.0,6827524.246394673,6.0354691166993015e-05,51.59999999999996,360.0,225.84803413466955,225.83309323217816
1440.0,6827519.960164044,6.068179201790911e-05,51.60000000000009,360.0,226.1686797324976,226.1535986437577
1450.0,6827515.673963572,6.100699101856525e-05,51.600000000000165,360.0,226.48932263316829,226.4741073804949
1460.0,6827511.387419804,6.133030664938073e-05,51.600000000000136,360.0,226.80999030946015,226.7945919763613
1470.0,6827507.102575035,6.16515739739212e-05,51.600000000000264,360.0,227.13053147326679,227.11520372620842
1480.0,6827502.816899373,6.197097373329672e-05,51.60000000000023,360.0,227.45113490502638,227.43575385633866
1490.0,6827498.533744305,6.228824547033743e-05,51.60000000000023,360.0,227.7715514353476,227.75649154287873
1500.0,6827494.248354285,6.260373339361528e-05,51.600000000000364,360.0,228.0921353765774,228.07706248020992
1510.0,6827489.96453228,6.291714587024254e-05,51.600000000000406,360.0,228.41260332200963,228.3977500817601
1520.0,6827485.6781600965,6.322877610093746e-05,51.60000000000035,360.0,228.73326138966164,228.71824823622532
1530.0,6827481.391865802,6.353842095958334e-05,51.600000000000534,360.0,229.05391346250917,229.0387530673346
1540.0,6827477.103600933,6.384621998863684e-05,51.60000000000064,360.0,229.37471078281234,229.359113339522
1550.0,6827472.816699466,6.415192243631166e-05,51.60000000000053,360.0,229.69540505757348,229.67957735247037
1560.0,6827468.532340956,6.445543468530357e-05,51.60000000000046,360.0,230.01591008882934,230.00023131081485
1570.0,6827464.24854285,6.475688929417442e-05,51.6000000000005,360.0,230.3363745858384,230.320926511958
1580.0,6827459.965126592,6.505628975361728e-05,51.600000000000485,360.0,230.656812099003,230.64164941214526
1590.0,6827455.682209573,6.535361900937239e-05,51.60000000000057,360.0,230.97721389038455,230.96240875594816
1600.0,6827451.395750532,6.564914929766549e-05,51.60000000000059,360.0,231.29788000473698,231.28290450523141
1610.0,6827447.109748394,6.594259258038991e-05,51.600000000000556,360.0,231.6185119065372,231.60343520212197
1620.0,6827442.826802635,6.623376196199354e-05,51.600000000000556,360.0,231.93891669053394,231.92419375845733
1630.0,6827438.542443721,6.652295427285495e-05,51.60000000000061,360.0,232.25942807422933,232.24484646330527
1640.0,6827434.258294641,6.681004953484802e-05,51.6000000000007,360.0,232.5799249599388,232.56551442090122
1650.0,6827429.9757708525,6.709494461475059e-05,51.600000000000705,360.0,232.90030184555775,232.8863031398827
1660.0,6827425.690110951,6.737794856097467e-05,51.60000000000072,360.0,233.22091340027976,233.2068579575694
1670.0,6827421.406426976,6.76587122977758e-05,51.60000000000061,360.0,233.54137832984298,233.52756017471515
1680.0,6827417.123047772,6.793733816248679e-05,51.60000000000058,360.0,233.86182168517755,233.8482847468605
1690.0,6827412.838355145,6.821392273580989e-05,51.600000000000556,360.0,234.18236401259009,234.1689111341481
