time_s,r_error_norm_m,v_error_norm_ms,vx_error_ms,vy_error_ms,vz_error_ms,h_error_m2s,energy_error_Jkg
26150.0,1.3005273681355344e-06,1.5285169922282557e-09,7.648850441910326e-10,8.631104719825089e-10,1.0031726560555398e-09,6.103515625e-05,7.450580596923828e-08
26160.0,1.3020475820174061e-06,1.5320152091261825e-09,7.521521183662117e-10,8.703864295966923e-10,1.0118128557223827e-09,5.340576171875e-05,6.705522537231445e-08
26170.0,1.3047168652776553e-06,1.537217575736501e-09,7.412381819449365e-10,8.772076398599893e-10,1.0218172974418849e-09,5.340576171875e-05,7.450580596923828e-08
26180.0,1.3078121088379696e-06,1.5405842268086167e-09,7.285052561201155e-10,8.831193554215133e-10,1.0309122444596142e-09,6.103515625e-05,7.450580596923828e-08
26190.0,1.2870770999946284e-06,1.5191069230614743e-09,7.039488991722465e-10,8.758433978073299e-10,1.0222720447927713e-09,6.866455078125e-05,5.960464477539063e-08
26200.0,1.2906709631868233e-06,1.5239655759751354e-09,6.912159733474255e-10,8.826646080706269e-10,1.0322764865122736e-09,6.103515625e-05,6.332993507385254e-08
26210.0,1.2924214903792687e-06,1.527242015806725e-09,6.784830475226045e-10,8.885763236321509e-10,1.04046193882823e-09,6.103515625e-05,6.332993507385254e-08
26220.0,1.295434550248777e-06,1.5315728753002339e-09,6.657501216977835e-10,8.949427865445614e-10,1.0495568858459592e-09,5.340576171875e-05,5.587935447692871e-08
26230.0,1.297980449917584e-06,1.5362715695149999e-09,6.548361852765083e-10,9.008545021060854e-10,1.058197085512802e-09,7.62939453125e-05,7.82310962677002e-08
26240.0,1.2779569886094492e-06,1.5128661828400917e-09,6.284608389250934e-10,8.922143024392426e-10,1.0477378964424133e-09,6.103515625e-05,7.078051567077637e-08
26250.0,1.2809851121939262e-06,1.516761917293338e-09,6.148184183984995e-10,8.981260180007666e-10,1.0563780961092561e-09,4.57763671875e-05,5.587935447692871e-08
26260.0,1.2840760924919667e-06,1.5204828407023764e-09,6.002665031701326e-10,9.040377335622907e-10,1.065018295776099e-09,3.814697265625e-05,5.587935447692871e-08
26270.0,1.287871299264148e-06,1.5244651924724582e-09,5.875335773453116e-10,9.099494491238147e-10,1.0727490007411689e-09,4.57763671875e-05,4.0978193283081055e-08
26280.0,1.2671892859481633e-06,1.5016314588328736e-09,5.611582309938967e-10,9.008545021060854e-10,1.0622898116707802e-09,2.288818359375e-05,3.3527612686157227e-08
26290.0,1.270844254898924e-06,1.5066719260543773e-09,5.493347998708487e-10,9.06311470316723e-10,1.070930011337623e-09,2.288818359375e-05,2.60770320892334e-08
26300.0,1.2746405823497715e-06,1.5101893874755235e-09,5.347828846424818e-10,9.12223185878247e-10,1.0782059689518064e-09,1.52587890625e-05,2.60770320892334e-08
26310.0,1.2782605902752369e-06,1.5144110443562406e-09,5.20230969414115e-10,9.179075277643278e-10,1.0863914212677628e-09,0.0,1.1175870895385742e-08
26320.0,1.2821448070863806e-06,1.5180321583878917e-09,5.056790541857481e-10,9.233644959749654e-10,1.0936673788819462e-09,7.62939453125e-06,-3.725290298461914e-09
26330.0,1.2610455869705582e-06,1.4953207768016757e-09,4.82032191939652e-10,9.133600542554632e-10,1.0813892004080117e-09,0.0,0.0
26340.0,1.2658504264036415e-06,1.4994624860666609e-09,4.68389771413058e-10,9.185896487906575e-10,1.088665158022195e-09,1.52587890625e-05,-7.450580596923828e-09
26350.0,1.2693356133075028e-06,1.503495168927315e-09,4.538378561846912e-10,9.238192433258519e-10,1.0959411156363785e-09,7.62939453125e-06,-7.450580596923828e-09
26360.0,1.2718417758400272e-06,1.5078359475147305e-09,4.4019543565809727e-10,9.28821464185603e-10,1.103217073250562e-09,7.62939453125e-06,0.0
26370.0,1.274639051278888e-06,1.5123900303305285e-09,4.256435204297304e-10,9.340510587207973e-10,1.1107204045401886e-09,7.62939453125e-06,-1.4901161193847656e-08
26380.0,1.2544971256603355e-06,1.4899618604826226e-09,4.0381564758718014e-10,9.226823749486357e-10,1.0979874787153676e-09,1.52587890625e-05,7.450580596923828e-09
26390.0,1.2568491443788092e-06,1.4941862595500424e-09,3.901732270605862e-10,9.272298484575003e-10,1.1048086889786646e-09,1.52587890625e-05,1.4901161193847656e-08
26400.0,1.2609210224428973e-06,1.4993025675830358e-09,3.774403012357652e-10,9.31777321966365e-10,1.1123120202682912e-09,2.288818359375e-05,2.2351741790771484e-08
26410.0,1.2640691070017207e-06,1.5035851365143476e-09,3.6288838600739837e-10,9.365521691506729e-10,1.118905856856145e-09,1.52587890625e-05,2.2351741790771484e-08
26420.0,1.268040168635955e-06,1.5083749759630787e-09,3.5015546018257737e-10,9.40644895308651e-10,1.1259544407948852e-09,2.288818359375e-05,1.862645149230957e-08
26430.0,1.2481370666903244e-06,1.4857901537401438e-09,3.2741809263825417e-10,9.290488378610462e-10,1.1123120202682912e-09,2.288818359375e-05,1.862645149230957e-08
26440.0,1.2506766059065329e-06,1.4903552151805887e-09,3.1377567211166024e-10,9.331415640190244e-10,1.118905856856145e-09,1.52587890625e-05,3.725290298461914e-09
26450.0,1.2548555663550836e-06,1.4948782369644142e-09,2.9831426218152046e-10,9.372342901770025e-10,1.125727067119442e-09,7.62939453125e-06,1.862645149230957e-08
26460.0,1.2588995082934783e-06,1.4994184222618968e-09,2.8467184165492654e-10,9.413270163349807e-10,1.1318661563564092e-09,2.288818359375e-05,3.3527612686157227e-08
26470.0,1.2626877854966612e-06,1.504621000621729e-09,2.710294211283326e-10,9.45419742492959e-10,1.1386873666197062e-09,2.288818359375e-05,3.3527612686157227e-08
26480.0,1.242440950085629e-06,1.4813977817734373e-09,2.4920154828578234e-10,9.32345756154973e-10,1.123908077715896e-09,3.0517578125e-05,3.3527612686157227e-08
26490.0,1.2461849723414637e-06,1.4864683760607386e-09,2.355591277591884e-10,9.359837349620648e-10,1.1305019143037498e-09,3.0517578125e-05,3.725290298461914e-08
26500.0,1.2501570560047158e-06,1.4913461255158505e-09,2.2100721253082156e-10,9.398490874445997e-10,1.136641003540717e-09,3.0517578125e-05,2.9802322387695312e-08
26510.0,1.2533014027485534e-06,1.4959959353885635e-09,2.064552973024547e-10,9.433733794139698e-10,1.142552719102241e-09,3.0517578125e-05,3.725290298461914e-08
26520.0,1.2569760531589288e-06,1.500861997530213e-09,1.9099388737231493e-10,9.4689767138334e-10,1.1486918083392084e-09,2.288818359375e-05,2.9802322387695312e-08
26530.0,1.2367355400678837e-06,1.478576955662252e-09,1.7280399333685637e-10,9.335963113699108e-10,1.1334577720845118e-09,3.814697265625e-05,3.725290298461914e-08
26540.0,1.240185050590229e-06,1.483200927336919e-09,1.5643308870494366e-10,9.368932296638377e-10,1.1391421139705926e-09,1.52587890625e-05,2.9802322387695312e-08
26550.0,1.243887602924568e-06,1.4877859740494248e-09,1.418811734765768e-10,9.399627742823213e-10,1.1444853953435086e-09,1.52587890625e-05,1.862645149230957e-08
26560.0,1.2472697594624876e-06,1.4924312053516772e-09,1.2641976354643703e-10,9.431460057385266e-10,1.149714989878703e-09,0.0,3.725290298461914e-09
26570.0,1.2511714819451227e-06,1.497629857576857e-09,1.127773430198431e-10,9.464429240324534e-10,1.1551719580893405e-09,1.52587890625e-05,1.1175870895385742e-08
26580.0,1.2307073297884356e-06,1.4753898323857592e-09,9.549694368615746e-11,9.327436600869987e-10,1.1391421139705926e-09,1.52587890625e-05,1.1175870895385742e-08
26590.0,1.2348262744548324e-06,1.4802899460054373e-09,8.094502845779061e-11,9.357563612866215e-10,1.1441443348303437e-09,1.52587890625e-05,1.862645149230957e-08
26600.0,1.2382993974894653e-06,1.4850278642286887e-09,6.639311322942376e-11,9.384848453919403e-10,1.1489760254335124e-09,1.52587890625e-05,1.4901161193847656e-08
26610.0,1.2420519595353706e-06,1.4899054078357151e-09,5.184119800105691e-11,9.4127017291612e-10,1.1537508726178203e-09,0.0,7.450580596923828e-09
26620.0,1.2218817306801288e-06,1.46785787119038e-09,3.456079866737127e-11,9.271730050386395e-10,1.1374368114047684e-09,7.62939453125e-06,1.4901161193847656e-08
26630.0,1.2258984724370853e-06,1.4728260266108093e-09,2.000888343900442e-11,9.298162240156671e-10,1.1420411283324938e-09,7.62939453125e-06,7.450580596923828e-09
26640.0,1.229780893008266e-06,1.4776584844563786e-09,3.637978807091713e-12,9.322320693172514e-10,1.1464749150036369e-09,0.0,0.0
26650.0,1.2337958337562939e-06,1.4827724585226069e-09,-1.1823431123048067e-11,9.347473906018422e-10,1.1509655450936407e-09,1.52587890625e-05,-1.4901161193847656e-08
26660.0,1.2379198703673966e-06,1.4878226982669317e-09,-2.7284841053187847e-11,9.370637599204201e-10,1.1553282774912077e-09,1.52587890625e-05,-1.1175870895385742e-08
26670.0,1.2175892834491045e-06,1.465785242386976e-09,-4.3655745685100555e-11,9.224585539868713e-10,1.1382841336171623e-09,1.52587890625e-05,-1.862645149230957e-08
26680.0,1.2216697520220382e-06,1.4708643043498477e-09,-5.911715561524034e-11,9.246221566172608e-10,1.142375083418301e-09,7.62939453125e-06,-1.862645149230957e-08
26690.0,1.2257939250234963e-06,1.475873019205786e-09,-7.366907084360719e-11,9.266756251236075e-10,1.1463185956017696e-09,7.62939453125e-06,3.725290298461914e-09
26700.0,1.2298711981146777e-06,1.4809370132597688e-09,-8.913048077374697e-11,9.286225122195901e-10,1.1501697372295894e-09,7.62939453125e-06,3.725290298461914e-09
26710.0,1.2340088306653791e-06,1.4859955429977954e-09,-1.0459189070388675e-10,9.304699233325664e-10,1.1538929811649723e-09,0.0,1.1175870895385742e-08
26720.0,1.21388921634584e-06,1.463835863743368e-09,-1.1823431123048067e-10,9.153779956250219e-10,1.1361862561898306e-09,1.52587890625e-05,1.4901161193847656e-08
26730.0,1.2179897300183957e-06,1.4689025696292401e-09,-1.3369572116062045e-10,9.170548764814157e-10,1.1396537047403399e-09,7.62939453125e-06,7.450580596923828e-09
26740.0,1.2222710822521505e-06,1.473951534659701e-09,-1.5006662579253316e-10,9.185896487906575e-10,1.142893779615406e-09,7.62939453125e-06,1.4901161193847656e-08
26750.0,1.2264854448363669e-06,1.4791325242378253e-09,-1.6552803572267294e-10,9.200107342621777e-10,1.1463043847470544e-09,1.52587890625e-05,2.2351741790771484e-08
26760.0,1.2305481688245831e-06,1.4841309615211918e-09,-1.8098944565281272e-10,9.213181328959763e-10,1.149373929365538e-09,1.52587890625e-05,2.9802322387695312e-08
26770.0,1.210733406307358e-06,1.4622901565889508e-09,-1.9463186617940664e-10,9.058567229658365e-10,1.1312977221678011e-09,1.52587890625e-05,2.2351741790771484e-08
26780.0,1.2150888796831274e-06,1.4671096297331117e-09,-2.091837814077735e-10,9.069935913430527e-10,1.13402620627312e-09,1.52587890625e-05,1.1175870895385742e-08
26790.0,1.2195458640628084e-06,1.472392518305053e-09,-2.2646418074145913e-10,9.081304597202688e-10,1.136641003540717e-09,1.52587890625e-05,-3.725290298461914e-09
26800.0,1.2239405567877336e-06,1.4777495035272012e-09,-2.41016095969826e-10,9.093810149352066e-10,1.139596861321479e-09,1.52587890625e-05,3.725290298461914e-09
26810.0,1.228146687076217e-06,1.4827822144487778e-09,-2.5647750589996576e-10,9.100631359615363e-10,1.1422116585890763e-09,1.52587890625e-05,1.1175870895385742e-08
26820.0,1.207778347739364e-06,1.4610096507526587e-09,-2.6830093702301383e-10,8.943743523559533e-10,1.1236807040404528e-09,0.0,2.2351741790771484e-08
26830.0,1.2120092803904115e-06,1.4663342608492622e-09,-2.837623469531536e-10,8.951701602200046e-10,1.1261818144703284e-09,3.0517578125e-05,2.2351741790771484e-08
26840.0,1.2163579345375652e-06,1.471065666344819e-09,-2.9831426218152046e-10,8.956249075708911e-10,1.1282281775493175e-09,3.0517578125e-05,2.2351741790771484e-08
26850.0,1.2209383209777764e-06,1.4764891060964767e-09,-3.1468516681343317e-10,8.960796549217775e-10,1.1305019143037498e-09,3.0517578125e-05,3.725290298461914e-08
26860.0,1.2254322698016172e-06,1.4820771682100487e-09,-3.310560714453459e-10,8.96534402272664e-10,1.1327756510581821e-09,3.0517578125e-05,3.725290298461914e-08
26870.0,1.206009874119826e-06,1.45939421180214e-09,-3.383320290595293e-10,8.803908713161945e-10,1.1136762623209506e-09,3.814697265625e-05,4.842877388000488e-08
26880.0,1.2110775845414797e-06,1.4641851014664686e-09,-3.5288394428789616e-10,8.806182449916378e-10,1.1152678780490533e-09,4.57763671875e-05,5.587935447692871e-08
26890.0,1.215733382641457e-06,1.469525791855674e-09,-3.6925484891980886e-10,8.810729923425242e-10,1.1166321201017126e-09,3.814697265625e-05,5.587935447692871e-08
26900.0,1.220219711575317e-06,1.4744929706459879e-09,-3.838067641481757e-10,8.80845618667081e-10,1.1184511095052585e-09,5.340576171875e-05,5.21540641784668e-08
26910.0,1.2243772590677532e-06,1.4799449844010711e-09,-4.0108716348186135e-10,8.80845618667081e-10,1.1195879778824747e-09,4.57763671875e-05,5.21540641784668e-08
26920.0,1.2051638886505037e-06,1.4581799989617078e-09,-4.092726157978177e-10,8.647020877106115e-10,1.1004885891452432e-09,5.340576171875e-05,4.470348358154297e-08
26930.0,1.2092856269790536e-06,1.463274960800106e-09,-4.256435204297304e-10,8.642473403597251e-10,1.101398083847016e-09,5.340576171875e-05,5.960464477539063e-08
26940.0,1.214157225282065e-06,1.4686692114011845e-09,-4.420144250616431e-10,8.640199666842818e-10,1.102307578548789e-09,5.340576171875e-05,5.960464477539063e-08
26950.0,1.2192515402919973e-06,1.4723361447548292e-09,-4.5565684558823705e-10,8.628830983070657e-10,1.1025349522242323e-09,5.340576171875e-05,7.078051567077637e-08
26960.0,1.1999817611833712e-06,1.450911402590946e-09,-4.6202330850064754e-10,8.469669410260394e-10,1.083662937162444e-09,8.392333984375e-05,9.313225746154785e-08
26970.0,1.2058050646620845e-06,1.4564164448207628e-09,-4.774847184307873e-10,8.469669410260394e-10,1.0843450581887737e-09,7.62939453125e-05,9.313225746154785e-08
26980.0,1.20996590543116e-06,1.461706719050175e-09,-4.929461283609271e-10,8.460574463242665e-10,1.0852545528905466e-09,7.62939453125e-05,8.195638656616211e-08
26990.0,1.2144149974531095e-06,1.467161354580107e-09,-5.084075382910669e-10,8.460574463242665e-10,1.0854819265659899e-09,9.1552734375e-05,1.043081283569336e-07
27000.0,1.218486468503979e-06,1.4725758447043573e-09,-5.265974323265254e-10,8.449205779470503e-10,1.0850271792151034e-09,9.1552734375e-05,1.043081283569336e-07
27010.0,1.2009602309985485e-06,1.4506662341288676e-09,-5.32054400537163e-10,8.283222996396944e-10,1.0654730431269854e-09,9.1552734375e-05,1.043081283569336e-07
27020.0,1.206508356176715e-06,1.4554288958043899e-09,-5.475158104673028e-10,8.271854312624782e-10,1.065018295776099e-09,9.1552734375e-05,1.043081283569336e-07
27030.0,1.2110414164029603e-06,1.4610038961486436e-09,-5.629772203974426e-10,8.260485628852621e-10,1.0654730431269854e-09,0.0001068115234375,1.1548399925231934e-07
27040.0,1.2158230730397555e-06,1.4668249937207134e-09,-5.793481250293553e-10,8.244569471571594e-10,1.0659277904778719e-09,9.918212890625e-05,1.2293457984924316e-07
27050.0,1.2211746856484796e-06,1.4725168098808755e-09,-5.966285243630409e-10,8.228653314290568e-10,1.0654730431269854e-09,8.392333984375e-05,9.313225746154785e-08
27060.0,1.2020453330323754e-06,1.4504775366659372e-09,-6.020854925736785e-10,8.058123057708144e-10,1.0450094123370945e-09,8.392333984375e-05,7.82310962677002e-08
27070.0,1.207241413914274e-06,1.4552306021624122e-09,-6.175469025038183e-10,8.04448063718155e-10,1.0436451702844352e-09,7.62939453125e-05,7.82310962677002e-08
27080.0,1.2128978460447408e-06,1.4617184968075845e-09,-6.357367965392768e-10,8.026290743146092e-10,1.0431904229335487e-09,6.103515625e-05,7.078051567077637e-08
27090.0,1.2166004247593578e-06,1.467192415921334e-09,-6.511982064694166e-10,8.008100849110633e-10,1.0427356755826622e-09,6.866455078125e-05,8.568167686462402e-08
27100.0,1.2208108852760646e-06,1.4719204482707839e-09,-6.666596163995564e-10,7.98536348156631e-10,1.0413714335300028e-09,6.866455078125e-05,8.568167686462402e-08
27110.0,1.2015520376450967e-06,1.451028324091552e-09,-6.71207089908421e-10,7.821654435247183e-10,1.0213625500909984e-09,6.103515625e-05,7.450580596923828e-08
27120.0,1.207111364589276e-06,1.456951254787088e-09,-6.866684998385608e-10,7.803464541211724e-10,1.020907802740112e-09,6.866455078125e-05,7.450580596923828e-08
27130.0,1.2133517698947749e-06,1.4621397456609666e-09,-7.021299097687006e-10,7.780727173667401e-10,1.0195435606874526e-09,5.340576171875e-05,6.705522537231445e-08
27140.0,1.2179935117892127e-06,1.468052640117819e-09,-7.194103091023862e-10,7.757989806123078e-10,1.0177245712839067e-09,5.340576171875e-05,5.960464477539063e-08
27150.0,1.222925485057462e-06,1.4747021887562946e-09,-7.366907084360719e-10,7.739799912087619e-10,1.0163603292312473e-09,6.103515625e-05,6.705522537231445e-08
27160.0,1.2041839725957157e-06,1.453376019445885e-09,-7.385096978396177e-10,7.571543392259628e-10,9.968061931431293e-10,6.103515625e-05,6.705522537231445e-08
27170.0,1.210446008789453e-06,1.4591105022061981e-09,-7.539711077697575e-10,7.553353498224169e-10,9.949872037395835e-10,6.103515625e-05,5.587935447692871e-08
27180.0,1.215045937843708e-06,1.4649374470965614e-09,-7.712515071034431e-10,7.521521183662117e-10,9.927134669851512e-10,3.814697265625e-05,4.0978193283081055e-08
27190.0,1.2210843894452093e-06,1.4718314429915672e-09,-7.894414011389017e-10,7.503331289626658e-10,9.899849828798324e-10,3.0517578125e-05,2.9802322387695312e-08
27200.0,1.2271645155781421e-06,1.477123628270727e-09,-8.049028110690415e-10,7.466951501555741e-10,9.881659934762865e-10,2.288818359375e-05,1.862645149230957e-08
27210.0,1.2063997071613256e-06,1.4563364673056634e-09,-8.058123057708144e-10,7.303242455236614e-10,9.686118573881686e-10,3.0517578125e-05,3.3527612686157227e-08
27220.0,1.2114772421795032e-06,1.4613489907700294e-09,-8.203642209991813e-10,7.271410140674561e-10,9.663381206337363e-10,3.0517578125e-05,4.0978193283081055e-08
27230.0,1.2179087661508056e-06,1.468283145273118e-09,-8.36735125631094e-10,7.248672773130238e-10,9.645191312301904e-10,3.0517578125e-05,3.3527612686157227e-08
27240.0,1.222795064482959e-06,1.4738142054169252e-09,-8.531060302630067e-10,7.212292985059321e-10,9.613358997739851e-10,3.0517578125e-05,3.3527612686157227e-08
27250.0,1.2296466776409793e-06,1.4803126425673914e-09,-8.685674401931465e-10,7.185008144006133e-10,9.595169103704393e-10,2.288818359375e-05,4.470348358154297e-08
27260.0,1.2105044968929456e-06,1.4582048699589263e-09,-8.676579454913735e-10,7.012204150669277e-10,9.390532795805484e-10,3.0517578125e-05,2.2351741790771484e-08
27270.0,1.215208328090818e-06,1.4646674477317495e-09,-8.840288501232862e-10,6.984919309616089e-10,9.358700481243432e-10,3.0517578125e-05,3.725290298461914e-08
27280.0,1.2195494868189676e-06,1.471154278683186e-09,-9.00399754755199e-10,6.948539521545172e-10,9.331415640190244e-10,3.0517578125e-05,3.725290298461914e-08
27290.0,1.2252415690486075e-06,1.4769575806679192e-09,-9.158611646853387e-10,6.912159733474255e-10,9.299583325628191e-10,3.0517578125e-05,3.3527612686157227e-08
27300.0,1.2050634857061702e-06,1.454366206571615e-09,-9.1313268058002e-10,6.739355740137398e-10,9.094947017729282e-10,3.0517578125e-05,3.3527612686157227e-08
27310.0,1.2108645887898269e-06,1.4604613842238612e-09,-9.276845958083868e-10,6.702975952066481e-10,9.072209650184959e-10,3.0517578125e-05,3.3527612686157227e-08
27320.0,1.2166331303906326e-06,1.4675288863233036e-09,-9.449649951420724e-10,6.671143637504429e-10,9.031282388605177e-10,2.288818359375e-05,1.862645149230957e-08
27330.0,1.2212526351128793e-06,1.47418998562739e-09,-9.613358997739851e-10,6.639311322942376e-10,8.990355127025396e-10,7.62939453125e-06,3.725290298461914e-09
27340.0,1.2275991215506233e-06,1.4796404079307097e-09,-9.74978320300579e-10,6.598384061362594e-10,8.963070285972208e-10,2.288818359375e-05,2.2351741790771484e-08
27350.0,1.2090263800727768e-06,1.458627133541681e-09,-9.722498361952603e-10,6.443769962061197e-10,8.758433978073299e-10,1.52587890625e-05,2.9802322387695312e-08
27360.0,1.216713776759896e-06,1.4642786317967988e-09,-9.877112461254e-10,6.39829522697255e-10,8.712959242984653e-10,7.62939453125e-06,7.450580596923828e-09
27370.0,1.2219928183069888e-06,1.4699027035698602e-09,-1.0031726560555398e-09,6.348273018375039e-10,8.667484507896006e-10,1.52587890625e-05,7.450580596923828e-09
27380.0,1.2279452828750518e-06,1.475555652392419e-09,-1.0186340659856796e-09,6.307345756795257e-10,8.61291482578963e-10,0.0,2.2351741790771484e-08
27390.0,1.23481652290664e-06,1.4821315667140272e-09,-1.0331859812140465e-09,6.261871021706611e-10,8.585629984736443e-10,1.52587890625e-05,2.2351741790771484e-08
27400.0,1.2148438119718765e-06,1.4607906988550672e-09,-1.0295480024069548e-09,6.089067028369755e-10,8.385541150346398e-10,7.62939453125e-06,7.450580596923828e-09
27410.0,1.221271189548399e-06,1.4671215887608554e-09,-1.0450094123370945e-09,6.052687240298837e-10,8.330971468240023e-10,7.62939453125e-06,3.725290298461914e-09
27420.0,1.225533105124607e-06,1.4733449243488551e-09,-1.0613803169690073e-09,5.993570084683597e-10,8.276401786133647e-10,3.0517578125e-05,-2.9802322387695312e-08
27430.0,1.2323534837484324e-06,1.4794965874770371e-09,-1.0759322321973741e-09,5.948095349594951e-10,8.230927051045001e-10,1.52587890625e-05,-2.60770320892334e-08
27440.0,1.2390942360484295e-06,1.4854599078903205e-09,-1.0913936421275139e-09,5.902620614506304e-10,8.167262421920896e-10,1.52587890625e-05,-2.60770320892334e-08
27450.0,1.221070182944969e-06,1.4640238367677562e-09,-1.0850271792151034e-09,5.743459041696042e-10,7.976268534548581e-10,7.62939453125e-06,-3.725290298461914e-09
27460.0,1.22641507712911e-06,1.4698298966133756e-09,-1.1004885891452432e-09,5.697984306607395e-10,7.903508958406746e-10,2.288818359375e-05,-2.60770320892334e-08
27470.0,1.2314945173512573e-06,1.4762693201215817e-09,-1.115949999075383e-09,5.638867150992155e-10,7.848939276300371e-10,3.0517578125e-05,-1.862645149230957e-08
27480.0,1.2378535709730566e-06,1.4825344616077912e-09,-1.1305019143037498e-09,5.588844942394644e-10,7.794369594193995e-10,2.288818359375e-05,-1.4901161193847656e-08
27490.0,1.2428994371762192e-06,1.4880837719302877e-09,-1.1441443348303437e-09,5.534275260288268e-10,7.739799912087619e-10,7.62939453125e-06,-2.2351741790771484e-08
27500.0,1.226411806170148e-06,1.4667081859166876e-09,-1.1368683772161603e-09,5.375113687478006e-10,7.548806024715304e-10,2.288818359375e-05,-3.725290298461914e-08
27510.0,1.2330064607667732e-06,1.4728022721246807e-09,-1.153239281848073e-09,5.306901584845036e-10,7.466951501555741e-10,4.57763671875e-05,-3.725290298461914e-08
27520.0,1.2373195237617702e-06,1.4788227932633101e-09,-1.166881702374667e-09,5.252331902738661e-10,7.412381819449365e-10,2.288818359375e-05,-3.725290298461914e-08
27530.0,1.2439542313401542e-06,1.484807482662133e-09,-1.1814336176030338e-09,5.197762220632285e-10,7.339622243307531e-10,3.814697265625e-05,-2.9802322387695312e-08
27540.0,1.2497721750224742e-06,1.4905225970852349e-09,-1.1959855328314006e-09,5.143192538525909e-10,7.257767720147967e-10,3.814697265625e-05,-4.470348358154297e-08
27550.0,1.2318941520434388e-06,1.4695492571236318e-09,-1.1878000805154443e-09,4.993125912733376e-10,7.066773832775652e-10,4.57763671875e-05,-3.725290298461914e-08
27560.0,1.237066086086547e-06,1.4764512022227273e-09,-1.2023519957438111e-09,4.924913810100406e-10,7.012204150669277e-10,5.340576171875e-05,-4.0978193283081055e-08
27570.0,1.244088882733212e-06,1.4837075762752446e-09,-1.217813405673951e-09,4.865796654485166e-10,6.939444574527442e-10,4.57763671875e-05,-5.587935447692871e-08
27580.0,1.2508113787567728e-06,1.4905425061468942e-09,-1.2323653209023178e-09,4.81122697237879e-10,6.866684998385608e-10,4.57763671875e-05,-4.842877388000488e-08
27590.0,1.2324470010060344e-06,1.4703391179885024e-09,-1.2241798685863614e-09,4.652065399568528e-10,6.684786058031023e-10,5.340576171875e-05,-6.332993507385254e-08
27600.0,1.239375602731385e-06,1.4771479878160376e-09,-1.2378222891129553e-09,4.597495717462152e-10,6.621121428906918e-10,4.57763671875e-05,-5.587935447692871e-08
27610.0,1.2454938784230313e-06,1.4851099550924481e-09,-1.2528289516922086e-09,4.538378561846912e-10,6.557456799782813e-10,4.57763671875e-05,-5.587935447692871e-08
27620.0,1.2522664082235985e-06,1.4912590553464841e-09,-1.266926119569689e-09,4.4656189857050776e-10,6.475602276623249e-10,4.57763671875e-05,-5.21540641784668e-08
27630.0,1.2589777055595881e-06,1.4979844350861517e-09,-1.280568540096283e-09,4.3928594095632434e-10,6.411937647499144e-10,4.57763671875e-05,-4.470348358154297e-08
27640.0,1.2419539440073028e-06,1.4770692378360902e-09,-1.2705640983767807e-09,4.247340257279575e-10,6.220943760126829e-10,5.340576171875e-05,-4.470348358154297e-08
27650.0,1.248765641868488e-06,1.483715172318546e-09,-1.2837517715524882e-09,4.1745806811377406e-10,6.157279131002724e-10,1.52587890625e-05,-2.2351741790771484e-08
27660.0,1.2550420912903347e-06,1.4905350836358326e-09,-1.2973941920790821e-09,4.1018211049959064e-10,6.08451955486089e-10,2.288818359375e-05,-2.2351741790771484e-08
27670.0,1.2613100227915549e-06,1.497976704325947e-09,-1.3105818652547896e-09,4.0472514228895307e-10,6.020854925736785e-10,0.0,-3.725290298461914e-09
27680.0,1.2678510878109935e-06,1.504943125566493e-09,-1.323769538430497e-09,3.9835867937654257e-10,5.948095349594951e-10,0.0,1.1175870895385742e-08
27690.0,1.2491771099290659e-06,1.4843544246905105e-09,-1.3114913599565625e-09,3.8562575355172157e-10,5.784386303275824e-10,1.52587890625e-05,1.862645149230957e-08
27700.0,1.2558340167771994e-06,1.4897959077614947e-09,-1.3242242857813835e-09,3.792592906393111e-10,5.675246939063072e-10,1.52587890625e-05,2.60770320892334e-08
27710.0,1.2626978530841838e-06,1.496585898743878e-09,-1.3378667063079774e-09,3.701643436215818e-10,5.593392415903509e-10,7.62939453125e-06,1.4901161193847656e-08
27720.0,1.2683892046837377e-06,1.5014862327635826e-09,-1.3496901374310255e-09,3.6197889130562544e-10,5.493347998708487e-10,0.0,1.4901161193847656e-08
27730.0,1.2755533048865364e-06,1.5080480818338209e-09,-1.3624230632558465e-09,3.537934389896691e-10,5.411493475548923e-10,7.62939453125e-06,2.2351741790771484e-08
27740.0,1.2586649950199356e-06,1.4874188032484481e-09,-1.350144884781912e-09,3.3924152376130223e-10,5.238689482212067e-10,3.0517578125e-05,2.9802322387695312e-08
27750.0,1.2652134576409606e-06,1.4939861718709566e-09,-1.3624230632558465e-09,3.3287506084889174e-10,5.147740012034774e-10,3.0517578125e-05,4.470348358154297e-08
27760.0,1.2714666353704005e-06,1.500729370018423e-09,-1.3751559890806675e-09,3.246896085329354e-10,5.056790541857481e-10,3.0517578125e-05,2.9802322387695312e-08
27770.0,1.278226238298536e-06,1.5063605355792545e-09,-1.387434167554602e-09,3.1377567211166024e-10,4.956746124662459e-10,1.52587890625e-05,1.4901161193847656e-08
27780.0,1.2849819442554706e-06,1.5142660708935067e-09,-1.4006218407303095e-09,3.0740920919924974e-10,4.865796654485166e-10,2.288818359375e-05,1.4901161193847656e-08
27790.0,1.267188195062705e-06,1.493224399705718e-09,-1.3869794202037156e-09,2.928572939708829e-10,4.69299266114831e-10,7.62939453125e-06,2.2351741790771484e-08
