time_s,r_error_norm_m,v_error_norm_ms,vx_error_ms,vy_error_ms,vz_error_ms,h_error_m2s,energy_error_Jkg
12280.0,0.09649264011917481,0.00011322057164481853,-4.430866556504043e-05,-6.471763481386006e-05,-8.165333883880521e-05,19.63231658935547,-0.021967820823192596
12290.0,0.09653682490029088,0.00011329294120778138,-4.322225504438393e-05,-6.50491103897366e-05,-8.207155678974232e-05,19.632308959960938,-0.021967817097902298
12300.0,0.09658224904476213,0.00011336602367006089,-4.212994008412352e-05,-6.537391573147033e-05,-8.248135918620392e-05,19.632308959960938,-0.021967813372612
12310.0,0.09662889440470443,0.00011343979642392514,-4.103180253878236e-05,-6.56920024084684e-05,-8.288268463729764e-05,19.632308959960938,-0.021967813372612
12320.0,0.09667677919177052,0.00011351427561875817,-3.992794245277764e-05,-6.600334359063709e-05,-8.327549949171953e-05,19.632308959960938,-0.021967820823192596
12330.0,0.0967259062756938,0.00011358946319322424,-3.881845077557955e-05,-6.630790585404611e-05,-8.365976123059227e-05,19.632301330566406,-0.021967817097902298
12340.0,0.09677628226817885,0.00011366536287659207,-3.770342209463706e-05,-6.660565622951253e-05,-8.403542847190693e-05,19.632301330566406,-0.0219678096473217
12350.0,0.09682791155153116,0.00011374197931092938,-3.6582950087904464e-05,-6.689656288472179e-05,-8.44024614252703e-05,19.632308959960938,-0.021967802196741104
12360.0,0.09688079780484696,0.00011381931310012123,-3.545712934283074e-05,-6.718059194099624e-05,-8.476081688968407e-05,19.632308959960938,-0.021967817097902298
12370.0,0.09693494602388746,0.00011389736750910034,-3.432605353737017e-05,-6.745771156602132e-05,-8.511045484738133e-05,19.632308959960938,-0.021967817097902298
12380.0,0.09699036094015258,0.00011397614556740936,-3.3189818168466445e-05,-6.772789015485614e-05,-8.545133482584788e-05,19.632308959960938,-0.021967817097902298
12390.0,0.09704704610920731,0.00011405564944368297,-3.2048516914073844e-05,-6.79910954204388e-05,-8.578341726206418e-05,19.632308959960938,-0.021967820823192596
12400.0,0.09710500513486733,0.00011413588073486171,-3.090224436164135e-05,-6.82472957578284e-05,-8.6106661683516e-05,19.63231658935547,-0.021967817097902298
12410.0,0.09716425457160156,0.00011421685717303927,-2.9751103284070268e-05,-6.849646865703107e-05,-8.64210396684939e-05,19.632301330566406,-0.021967824548482895
12420.0,0.09722477238315305,0.00011429855153233111,-2.859517826436786e-05,-6.873856636957498e-05,-8.672649050822656e-05,19.63231658935547,-0.021967831999063492
12430.0,0.09728657586620895,0.00011438098132279863,-2.7434572075435426e-05,-6.897356661283993e-05,-8.702298691787291e-05,19.632301330566406,-0.021967820823192596
12440.0,0.09734966665143918,0.0001144641474725818,-2.626937839522725e-05,-6.920143891875341e-05,-8.731049001653446e-05,19.632301330566406,-0.021967805922031403
12450.0,0.09741404807528384,0.00011454805187736075,-2.5099697268160526e-05,-6.942215259186924e-05,-8.758896115068637e-05,19.632286071777344,-0.021967813372612
12460.0,0.09747972324729282,0.0001146326964902984,-2.392562328168424e-05,-6.96356780736096e-05,-8.785836325841956e-05,19.632301330566406,-0.021967813372612
12470.0,0.09754669434311096,0.00011471808322825005,-2.2747256480215583e-05,-6.984198557802301e-05,-8.811865859570389e-05,19.632293701171875,-0.021967817097902298
12480.0,0.09761496426066162,0.00011480421286101811,-2.1564692360698245e-05,-7.004104566021851e-05,-8.836980964588292e-05,19.632308959960938,-0.021967817097902298
12490.0,0.0976845351577554,0.00011489108718414817,-2.0378031877044123e-05,-7.023282887530513e-05,-8.861177957442123e-05,19.632308959960938,-0.021967828273773193
12500.0,0.09775540876663938,0.000114978707495899,-1.9187372345186304e-05,-7.041730634682608e-05,-8.884453211521759e-05,19.63231658935547,-0.021967820823192596
12510.0,0.09782759990584079,0.00011506708861037671,-1.799281562853139e-05,-7.059445783852425e-05,-8.906804134767299e-05,19.63232421875,-0.021967817097902298
12520.0,0.09790108528040395,0.00011515620415994194,-1.6794457224023063e-05,-7.076423787566455e-05,-8.92822502009949e-05,19.63233184814453,-0.02196783572435379
12530.0,0.09797587915129014,0.00011524606899276356,-1.5592399904562626e-05,-7.092662667673721e-05,-8.948713377776585e-05,19.63233184814453,-0.02196783572435379
12540.0,0.09805198272144021,0.00011533668468708368,-1.4386745533556677e-05,-7.108159684321436e-05,-8.968265706243983e-05,19.63232421875,-0.021967828273773193
12550.0,0.09812939720891765,0.0001154280506612813,-1.3177592336433008e-05,-7.122911972601287e-05,-8.986878458472347e-05,19.63232421875,-0.021967843174934387
12560.0,0.0982081237209248,0.0001155201683415196,-1.1965043995587621e-05,-7.136916838135221e-05,-9.004548195434836e-05,19.63231658935547,-0.021967828273773193
12570.0,0.09828816270951993,0.00011561303797949377,-1.0749201464932412e-05,-7.150171558123475e-05,-9.021271466735925e-05,19.63231658935547,-0.021967820823192596
12580.0,0.09836951524624528,0.00011570666037482505,-9.530167517368682e-06,-7.162673443872336e-05,-9.03704491292956e-05,19.63232421875,-0.021967828273773193
12590.0,0.09845218177708859,0.0001158010358161011,-8.308046744787134e-06,-7.174419832267631e-05,-9.051865146147975e-05,19.63231658935547,-0.02196783944964409
12600.0,0.09853616251699991,0.00011589616437767138,-7.082940101099666e-06,-7.185408074406041e-05,-9.065728849577681e-05,19.63232421875,-0.021967817097902298
12610.0,0.09862145759696542,0.00011599204582908218,-5.854953997186385e-06,-7.195635541279444e-05,-9.078632675141307e-05,19.63231658935547,-0.021967820823192596
12620.0,0.09870807916846927,0.00011608869431547959,-4.624192115443293e-06,-7.205100516216589e-05,-9.090574486947389e-05,19.63232421875,-0.02196783944964409
12630.0,0.09879600270762282,0.00011618608211642239,-3.390761776245199e-06,-7.213798728500365e-05,-9.101548880607879e-05,19.63232421875,-0.021967843174934387
12640.0,0.09888524003155633,0.00011628422297626382,-2.154765752493404e-06,-7.221728522210924e-05,-9.11155377139039e-05,19.63231658935547,-0.021967831999063492
12650.0,0.09897579051014092,0.00011638311654780739,-9.163113645627163e-07,-7.228887388066596e-05,-9.12058600306409e-05,19.63233184814453,-0.021967831999063492
12660.0,0.09906765328553471,0.00011648276217689282,3.2449224818265066e-07,-7.235272855155017e-05,-9.128642429345746e-05,19.632308959960938,-0.021967828273773193
12670.0,0.09916082760858659,0.00011658315927676295,1.5675404938519932e-06,-7.240882464998322e-05,-9.135719980690737e-05,19.632308959960938,-0.021967824548482895
12680.0,0.09925531245750961,0.0001166843077555367,2.812723323586397e-06,-7.24571385433137e-05,-9.141815650082208e-05,19.63231658935547,-0.021967820823192596
12690.0,0.09935110631534988,0.00011678620611429451,4.059932507516351e-06,-7.249764587413665e-05,-9.146926385028564e-05,19.63233184814453,-0.02196783572435379
12700.0,0.09944820773720077,0.00011688885389366333,5.309057087288238e-06,-7.253032345033716e-05,-9.151049260935906e-05,19.63231658935547,-0.02196783944964409
12710.0,0.09954661516838312,0.00011699224999467735,6.5599888330325484e-06,-7.255514810822206e-05,-9.154181333315137e-05,19.63231658935547,-0.021967820823192596
12720.0,0.09964632660831306,0.0001170963933348257,7.812615876900963e-06,-7.257209699673695e-05,-9.156319731573603e-05,19.63231658935547,-0.021967828273773193
12730.0,0.09974735276011963,0.0001172012966760632,9.06682907952927e-06,-7.258115618924421e-05,-9.157462704934005e-05,19.63231658935547,-0.021967828273773193
12740.0,0.09984966680432322,0.0001173069310792748,1.0322512025595643e-05,-7.258228652062826e-05,-9.157605313703243e-05,19.63232421875,-0.021967828273773193
12750.0,0.09995327828616517,0.00011741330911017773,1.1579553756746463e-05,-7.257547497374617e-05,-9.156745886684803e-05,19.632308959960938,-0.021967820823192596
12760.0,0.10005818513527963,0.00011752042884386636,1.2837841495638713e-05,-7.256069966388168e-05,-9.154881695394579e-05,19.632308959960938,-0.021967820823192596
12770.0,0.1001643843127581,0.00011762828913095326,1.409726155543467e-05,-7.253793978634349e-05,-9.15201011366662e-05,19.63231658935547,-0.021967817097902298
12780.0,0.10027187295373724,0.00011773688780473007,1.5357696611317806e-05,-7.250717476381396e-05,-9.148128503966291e-05,19.63231658935547,-0.021967828273773193
12790.0,0.10038064877594459,0.00011784622358359335,1.66190329764504e-05,-7.2468384360036e-05,-9.143234342445794e-05,19.632308959960938,-0.021967828273773193
12800.0,0.10049070777480085,0.00011795629423007902,1.788115423551062e-05,-7.242154833875247e-05,-9.137325105257332e-05,19.63232421875,-0.021967824548482895
12810.0,0.10060204731003043,0.00011806709797431966,1.9143943063681945e-05,-7.236664748688781e-05,-9.130398348133895e-05,19.63232421875,-0.021967831999063492
12820.0,0.10071466264421468,0.00011817863224626225,2.0407280317158438e-05,-7.230366270505328e-05,-9.122451638177154e-05,19.632308959960938,-0.021967817097902298
12830.0,0.10082856334556163,0.00011829090864532399,2.167105230910238e-05,-7.223258353405981e-05,-9.113483656619792e-05,19.63232421875,-0.021967828273773193
12840.0,0.10094372076857383,0.00011840389796231504,2.293513171025552e-05,-7.215337564048241e-05,-9.103490083361976e-05,19.632308959960938,-0.021967817097902298
12850.0,0.10106014296914632,0.00011851761127651807,2.4199404833780136e-05,-7.206602890619251e-05,-9.09246966784849e-05,19.63233184814453,-0.021967828273773193
12860.0,0.10117782620131388,0.0001186320458882659,2.5463746169407386e-05,-7.19705269602855e-05,-9.08042025002942e-05,19.63232421875,-0.021967820823192596
12870.0,0.10129676524812764,0.00011874719812301914,2.6728036573331337e-05,-7.186685115811997e-05,-9.067339647117478e-05,19.63231658935547,-0.021967817097902298
12880.0,0.10141695646935753,0.00011886306693582272,2.799215326376725e-05,-7.175498694778071e-05,-9.05322588096169e-05,19.632308959960938,-0.021967828273773193
12890.0,0.1015383949997341,0.00011897964852069521,2.9255973458930384e-05,-7.163491750361572e-05,-9.03807688246161e-05,19.63232421875,-0.02196783944964409
12900.0,0.10166107527084928,0.00011909694079997735,3.05193734675413e-05,-7.150662804633612e-05,-9.02189076441573e-05,19.63232421875,-0.021967824548482895
12910.0,0.10178499322144428,0.00011921494022687909,3.178222777933115e-05,-7.137010356927931e-05,-9.004665616885177e-05,19.63233184814453,-0.02196783944964409
12920.0,0.10191014183669969,0.0001193336431108177,3.304440997453639e-05,-7.122532929315639e-05,-8.986399620880547e-05,19.63231658935547,-0.021967820823192596
12930.0,0.1020365184893426,0.00011945304696439172,3.430579454288818e-05,-7.107229180292052e-05,-8.967091071099276e-05,19.63231658935547,-0.021967824548482895
12940.0,0.10216412829627865,0.00011957316164678171,3.556625870260177e-05,-7.091098564160347e-05,-8.946739262682968e-05,19.63232421875,-0.021967831999063492
12950.0,0.1022929413513171,0.00011969395794989002,3.6825666938966606e-05,-7.074138261486951e-05,-8.925340671339654e-05,19.63232421875,-0.02196783572435379
12960.0,0.10242296320623373,0.00011981544386779848,3.808389101322973e-05,-7.056347794787143e-05,-8.902894705897779e-05,19.63231658935547,-0.02196783572435379
12970.0,0.10255419019515988,0.0001199376171313106,3.9340806324617006e-05,-7.037726027192548e-05,-8.879399865691084e-05,19.63233184814453,-0.021967831999063492
12980.0,0.10268661348171493,0.00012006047361562023,4.059627917740727e-05,-7.01827189004689e-05,-8.854854831952252e-05,19.632339477539062,-0.02196783572435379
12990.0,0.10282022799271927,0.00012018400968378195,4.185017769486876e-05,-6.997984382905997e-05,-8.829258331388701e-05,19.63232421875,-0.02196783572435379
13000.0,0.10295502724336326,0.00012030822045158436,4.310237181925913e-05,-6.976862368901493e-05,-8.802609045233112e-05,19.63232421875,-0.021967831999063492
13010.0,0.10309100519344201,0.0001204331037972617,4.435272785485722e-05,-6.954905188649718e-05,-8.774905927566579e-05,19.63231658935547,-0.02196783572435379
13020.0,0.10322815409959453,0.00012055865401928471,4.5601112105941866e-05,-6.932111818969133e-05,-8.746147841520724e-05,19.63233184814453,-0.02196783944964409
13030.0,0.10336646690545069,0.00012068486781220308,4.6847390876791906e-05,-6.908481555001345e-05,-8.716333832126111e-05,19.63231658935547,-0.021967831999063492
13040.0,0.10350594959773528,0.00012081175455732696,4.809143410966499e-05,-6.88401441948372e-05,-8.685464035806945e-05,19.63233184814453,-0.021967843174934387
13050.0,0.10364657099286094,0.00012093928227816611,4.933309355692472e-05,-6.858708320578444e-05,-8.65353563312965e-05,19.63231658935547,-0.021967828273773193
13060.0,0.10378833433270486,0.00012106746029748765,5.0572238251334056e-05,-6.832563394709723e-05,-8.620548942417372e-05,19.63231658935547,-0.02196783572435379
13070.0,0.10393123378869142,0.00012119628441134298,5.180873176868772e-05,-6.805579187130206e-05,-8.586503281549085e-05,19.63232421875,-0.021967831999063492
13080.0,0.10407526102503213,0.00012132574941770351,5.3042434046801645e-05,-6.777755197617807e-05,-8.551398195777438e-05,19.63231658935547,-0.021967831999063492
13090.0,0.10422040823577525,0.00012145585099056889,5.427320684248116e-05,-6.749091153324116e-05,-8.515233184880344e-05,19.63231658935547,-0.021967831999063492
13100.0,0.1043666672689792,0.00012158658537311582,5.550091100303689e-05,-6.719586872350192e-05,-8.478007930534659e-05,19.63232421875,-0.021967824548482895
13110.0,0.10451403050668696,0.00012171794630846898,5.672540373780066e-05,-6.689241945423419e-05,-8.439722296316177e-05,19.63232421875,-0.02196783572435379
13120.0,0.10466248970885986,0.00012184992953546874,5.79465440750937e-05,-6.658056508968002e-05,-8.400376009376487e-05,19.63232421875,-0.021967831999063492
13130.0,0.10481203619152418,0.00012198252909187875,5.916419013374252e-05,-6.626030335610267e-05,-8.359969024240854e-05,19.63232421875,-0.021967831999063492
13140.0,0.10496266141533005,0.00012211574174938455,6.037819912307896e-05,-6.593163652723888e-05,-8.318501522808219e-05,19.63232421875,-0.02196783944964409
13150.0,0.10511436860957432,0.0001222495752081625,6.158843370940303e-05,-6.559457233379362e-05,-8.275974596472224e-05,19.63231658935547,-0.021967843174934387
13160.0,0.10526712737898104,0.00012238399567111597,6.279473564063665e-05,-6.524909804284107e-05,-8.232386517192936e-05,19.63233184814453,-0.021967843174934387
13170.0,0.10542093776627905,0.00012251901232846472,6.399696576409042e-05,-6.48952241135703e-05,-8.187738785636611e-05,19.63233184814453,-0.02196783944964409
13180.0,0.1055757915387045,0.00012265462091862065,6.519497856061207e-05,-6.45329569124442e-05,-8.142031856550602e-05,19.63233184814453,-0.02196783572435379
13190.0,0.10573167983836196,0.00012279081465030398,6.638862760155462e-05,-6.416229780370486e-05,-8.095266412055935e-05,19.63232421875,-0.02196783572435379
13200.0,0.10588859333654645,0.00012292758806319801,6.757776554877637e-05,-6.378325451805722e-05,-8.047443043324165e-05,19.63233184814453,-0.02196783572435379
13210.0,0.1060465230695281,0.0001230649359357731,6.876224324514624e-05,-6.339583387671155e-05,-7.998562750799465e-05,19.63232421875,-0.021967831999063492
13220.0,0.10620545971646005,0.00012320285235466053,6.994191335252253e-05,-6.300004361037281e-05,-7.948626353027066e-05,19.63231658935547,-0.021967843174934387
13230.0,0.1063653930726176,0.00012334133128272378,7.111662580427947e-05,-6.259589144974598e-05,-7.897635032350081e-05,19.63232421875,-0.021967846900224686
13240.0,0.10652631421663769,0.0001234803692206399,7.228623235278064e-05,-6.218338830876746e-05,-7.845590107535827e-05,19.63232421875,-0.021967831999063492
13250.0,0.10668822582866633,0.00012361996961598857,7.345058747887379e-05,-6.17625496488472e-05,-7.792493533997913e-05,19.63232421875,-0.021967843174934387
13260.0,0.10685109100672237,0.0001237601030538104,7.460952565452317e-05,-6.133337683422724e-05,-7.738345220786869e-05,19.63233184814453,-0.02196783944964409
13270.0,0.10701491417046674,0.00012390077535334173,7.57629013605765e-05,-6.089588623581221e-05,-7.683147759962594e-05,19.63233184814453,-0.021967843174934387
13280.0,0.1071796842526767,0.0001240419807985778,7.691056453040801e-05,-6.0450092860264704e-05,-7.626902606716612e-05,19.632339477539062,-0.021967846900224686
13290.0,0.10734538973319464,0.00012418371321308794,7.805235964042367e-05,-5.999601171424729e-05,-7.569611852886737e-05,19.63232421875,-0.02196783944964409
13300.0,0.10751202359029988,0.00012432596621454598,7.9188135714503e-05,-5.9533657804422546e-05,-7.511277271987638e-05,19.63233184814453,-0.021967843174934387
13310.0,0.10767957183100596,0.0001244687345150515,8.03177381385467e-05,-5.906304841118981e-05,-7.451901183230802e-05,19.632339477539062,-0.021967846900224686
13320.0,0.10784802513417346,0.00012461200926142997,8.144100956997136e-05,-5.858420172444312e-05,-7.391485723928781e-05,19.63232421875,-0.021967843174934387
13330.0,0.10801737311311693,0.00012475578576158443,8.255779721366707e-05,-5.8097136843571207e-05,-7.330033349717269e-05,19.63233184814453,-0.021967850625514984
13340.0,0.10818760497387699,0.00012490005834795708,8.366794645553455e-05,-5.760187332271016e-05,-7.2675466981309e-05,19.63233184814453,-0.021967846900224686
13350.0,0.10835870912825941,0.00012504482060803567,8.477129995299038e-05,-5.709843435397488e-05,-7.20402849765378e-05,19.63233184814453,-0.021967850625514984
13360.0,0.10853068658223507,0.00012519007832040218,8.586771309637697e-05,-5.658684540321701e-05,-7.139482113416307e-05,19.632339477539062,-0.021967850625514984
13370.0,0.10870350102621978,0.00012533579771496824,8.69570067152381e-05,-5.6067121022351785e-05,-7.073909182508942e-05,19.632339477539062,-0.02196783944964409
13380.0,0.1088771555342217,0.00012548198546984165,8.803903438092675e-05,-5.5539290769957006e-05,-7.007313524809433e-05,19.63233184814453,-0.021967850625514984
13390.0,0.109051637422132,0.00012562863515060209,8.911363875085954e-05,-5.5003380111884326e-05,-6.939698505448177e-05,19.632339477539062,-0.021967843174934387
13400.0,0.10922693607094486,0.00012577574017954565,9.018066157295834e-05,-5.44594172424695e-05,-6.871067580505041e-05,19.63233184814453,-0.021967843174934387
13410.0,0.10940303871062533,0.0001259232951297956,9.123994732362917e-05,-5.390743126554298e-05,-6.801424206059892e-05,19.63232421875,-0.021967843174934387
13420.0,0.10957993258031508,0.00012607128932662156,9.229133320332039e-05,-5.334744946594583e-05,-6.730772201990476e-05,19.63233184814453,-0.021967843174934387
13430.0,0.10975761012344347,0.0001262197191193075,9.333466368843801e-05,-5.277950504023465e-05,-6.659115479124011e-05,19.63231658935547,-0.021967843174934387
13440.0,0.10993605583498268,0.00012636857726939227,9.436978052690392e-05,-5.220363027547137e-05,-6.586457948287716e-05,19.63232421875,-0.021967846900224686
13450.0,0.11011525749423336,0.00012651785436791638,9.53965209191665e-05,-5.1619856549223186e-05,-6.512804066005629e-05,19.632339477539062,-0.021967850625514984
13460.0,0.11029521808893457,0.00012666756032912003,9.641474116506288e-05,-5.1028224788751686e-05,-6.438158743549138e-05,19.632339477539062,-0.021967850625514984
13470.0,0.11047589945052638,0.00012681765801884838,9.742425572767388e-05,-5.042876182415057e-05,-6.362525255099172e-05,19.632339477539062,-0.021967865526676178
13480.0,0.11065730145711626,0.00012696815457137833,9.842491817835253e-05,-4.982150858268142e-05,-6.285908875724999e-05,19.632339477539062,-0.021967850625514984
13490.0,0.11083941326204091,0.00012711904451398842,9.941657026502071e-05,-4.9206503717869055e-05,-6.20831460764748e-05,19.632354736328125,-0.021967850625514984
13500.0,0.11102221981463894,0.00012727031746095972,0.00010039904827863211,-4.858378770222771e-05,-6.129747453087475e-05,19.632339477539062,-0.021967846900224686
13510.0,0.11120571135803965,0.00012742196960727808,0.00010137219760508742,-4.7953401917766314e-05,-6.050212505215313e-05,19.632347106933594,-0.021967854350805283
13520.0,0.11138987407573028,0.00012757398999396665,0.00010233585362584563,-4.73153886559885e-05,-5.9697152209992055e-05,19.632339477539062,-0.02196785807609558
13530.0,0.11157469668179572,0.0001277263741262627,0.00010328985990781803,-4.666979157263995e-05,-5.888261239306303e-05,19.632347106933594,-0.02196786180138588
13540.0,0.1117601649011241,0.0001278791124982317,0.0001042340554704424,-4.601665659720311e-05,-5.805856017104816e-05,19.632347106933594,-0.02196785807609558
13550.0,0.11194626641905756,0.00012803220100809,0.00010516828251638799,-4.5356031023402466e-05,-5.7225058299081866e-05,19.632339477539062,-0.021967854350805283
13560.0,0.11213298890961167,0.00012818562688444966,0.00010609237870085053,-4.468796032597311e-05,-5.6382163165835664e-05,19.632339477539062,-0.021967850625514984
13570.0,0.11232033204470997,0.00012833940033248647,0.00010700619941417244,-4.40125004388392e-05,-5.552994480240159e-05,19.632347106933594,-0.021967843174934387
13580.0,0.11250825687103842,0.00012849348647597057,0.00010790956184791867,-4.3329693653504364e-05,-5.466845686896704e-05,19.632347106933594,-0.021967850625514984
13590.0,0.11269676491970873,0.00012864788937158077,0.00010880231729970546,-4.263959544914542e-05,-5.3797770306118764e-05,19.632339477539062,-0.021967854350805283
13600.0,0.11288584133604342,0.00012880260182767636,0.00010968430842694943,-4.194225948594976e-05,-5.2917951506969985e-05,19.63233184814453,-0.02196785807609558
13610.0,0.11307547392459356,0.00012895761766794074,0.00011055537788706715,-4.1237741243094206e-05,-5.202907141210744e-05,19.632339477539062,-0.021967854350805283
13620.0,0.1132656493587632,0.0001291129274494353,0.00011141536606373847,-4.052609801874496e-05,-5.113120005262317e-05,19.63233184814453,-0.021967850625514984
13630.0,0.11345635341066315,0.00012926852450341686,0.00011226411697862204,-3.9807386201573536e-05,-5.022441109758802e-05,19.632339477539062,-0.02196786180138588
13640.0,0.113647574812274,0.0001294244009025407,0.0001131014728343871,-3.908166581823025e-05,-4.930878003506223e-05,19.632339477539062,-0.021967854350805283
13650.0,0.11383929805954104,0.00012958054967878102,0.00011392727810743963,-3.834899871435482e-05,-4.838438235310605e-05,19.632347106933594,-0.021967850625514984
13660.0,0.11403151197087859,0.00012973696121646448,0.0001147413750004489,-3.7609444007102866e-05,-4.7451298087253235e-05,19.632347106933594,-0.021967846900224686
13670.0,0.11422420165673644,0.00012989362868142797,0.00011554360798982088,-3.6863068999082316e-05,-4.6509607273037545e-05,19.632339477539062,-0.02196786180138588
13680.0,0.11441736589826358,0.00013005055803423185,0.00011633383655862417,-3.61099400834064e-05,-4.555939358397154e-05,19.632339477539062,-0.02196786180138588
13690.0,0.11461096664159831,0.00013020771385281418,0.0001171118797174131,-3.5350117286725435e-05,-4.4600735236599576e-05,19.632347106933594,-0.021967850625514984
13700.0,0.11480500344457366,0.00013036510180292404,0.00011787759603976156,-3.458367245912086e-05,-4.3633722270897124e-05,19.632339477539062,-0.02196786180138588
13710.0,0.11499946240030191,0.0001305227153687205,0.00011863083454954904,-3.3810674722190015e-05,-4.2658441088860855e-05,19.632347106933594,-0.02196785807609558
13720.0,0.11519432925408406,0.00013068054548994137,0.00011937144108742359,-3.303119501651963e-05,-4.1674982639960945e-05,19.632347106933594,-0.02196785807609558
13730.0,0.11538959050149869,0.00013083858404767032,0.00012009926422251738,-3.2245306101685856e-05,-4.068343696417287e-05,19.632347106933594,-0.021967869251966476
13740.0,0.1155852326772407,0.00013099682372828914,0.00012081415343345725,-3.145308164675953e-05,-3.9683898648945615e-05,19.632354736328125,-0.021967869251966476
13750.0,0.11578124238004685,0.00013115525634888254,0.00012151595865361742,-3.06545971398009e-05,-3.867646228172816e-05,19.632347106933594,-0.02196785807609558
13760.0,0.11597760481134252,0.00013131387398258905,0.00012220453118061414,-2.9849929887859616e-05,-3.76612233594642e-05,19.632347106933594,-0.02196786180138588
13770.0,0.11617430723281781,0.0001314726686017191,0.00012287972231206368,-2.903915628849063e-05,-3.663828374556033e-05,19.632347106933594,-0.021967850625514984
13780.0,0.11637134647840297,0.0001316316450627091,0.00012354139789749752,-2.8222360924701206e-05,-3.560774257493904e-05,19.632347106933594,-0.021967869251966476
13790.0,0.1165686859811696,0.00013179077004474372,0.00012418938649716438,-2.739961928455159e-05,-3.4569700801512226e-05,19.632347106933594,-0.02196785807609558
13800.0,0.11676632247931819,0.00013195004800509614,0.00012482355487009045,-2.6571017770038452e-05,-3.352426483616e-05,19.632339477539062,-0.021967850625514984
13810.0,0.11696424324555595,0.00013210947004748663,0.0001254437597708602,-2.5736635507200845e-05,-3.247153836127836e-05,19.632347106933594,-0.02196785807609558
13820.0,0.11716243356299877,0.00013226902978721023,0.00012604985772668442,-2.489656526449835e-05,-3.141163233522093e-05,19.63233184814453,-0.021967843174934387
13830.0,0.1173608797366812,0.0001324287193286494,0.0001266417082206317,-2.4050889805948827e-05,-3.0344655897351913e-05,19.63232421875,-0.021967831999063492
13840.0,0.11755956735051203,0.00013258852860796575,0.00012721916959890223,-2.319969644304365e-05,-2.9270717277540825e-05,19.632354736328125,-0.021967850625514984
13850.0,0.11775848281861033,0.00013274845199663977,0.00012778210270880663,-2.23430797632318e-05,-2.81899365290883e-05,19.63233184814453,-0.021967846900224686
13860.0,0.11795761156512131,0.00013290847988086535,0.00012833036953452392,-2.148112798749935e-05,-2.7102424610347953e-05,19.632347106933594,-0.021967850625514984
13870.0,0.11815694037258924,0.00013306860557366456,0.0001288638341065962,-2.0613935703295283e-05,-2.6008300665125716e-05,19.632339477539062,-0.021967854350805283
13880.0,0.1183564541694921,0.00013322881900041595,0.00012938236000081815,-1.9741595679079182e-05,-2.4907680199248716e-05,19.632347106933594,-0.02196785807609558
13890.0,0.1185561514771527,0.00013338912832571264,0.0001298858280733839,-1.886420704977354e-05,-2.3800691451469902e-05,19.63233184814453,-0.021967846900224686
13900.0,0.11875599394791614,0.00013354949551935163,0.00013037407757110486,-1.7981861674343236e-05,-2.2687448108626995e-05,19.632339477539062,-0.02196786180138588
13910.0,0.11895597947774506,0.00013370992879752875,0.0001308469925334066,-1.709466232568957e-05,-2.156808113795705e-05,19.632339477539062,-0.02196783944964409
13920.0,0.11915609373282902,0.00013387041870889326,0.00013130444301623356,-1.6202707229240332e-05,-2.044271332124481e-05,19.632347106933594,-0.02196785807609558
13930.0,0.11935632277992092,0.00013403095701659175,0.000131746300667146,-1.5306098248402122e-05,-1.9311474716232624e-05,19.632339477539062,-0.021967846900224686
13940.0,0.11955665257614632,0.00013419153650245648,0.00013217244043062237,-1.4404938156076241e-05,-1.8174493561673444e-05,19.632347106933594,-0.02196785807609558
13950.0,0.11975706877011823,0.0001343521482181745,0.0001325827369100807,-1.349933063465869e-05,-1.7031901734299026e-05,19.632347106933594,-0.021967843174934387
13960.0,0.119957557287284,0.00013451278555179531,0.0001329770683469178,-1.258938300452428e-05,-1.5883834748819936e-05,19.63233184814453,-0.021967854350805283
13970.0,0.1201581038109842,0.000134673439525135,0.0001333553134372778,-1.1675200767058413e-05,-1.4730423572473228e-05,19.632347106933594,-0.021967850625514984
13980.0,0.12035869451557082,0.00013483410258709373,0.00013371735292366793,-1.0756893971120007e-05,-1.3571808267442975e-05,19.632347106933594,-0.02196785807609558
13990.0,0.12055932699002848,0.0001349947798042146,0.00013406308289631852,-9.834570846578572e-06,-1.2408126167429145e-05,19.632354736328125,-0.021967854350805283
14000.0,0.12075996315359304,0.00013515543649337972,0.00013439236101930874,-8.908342351787724e-06,-1.1239517334615812e-05,19.632339477539062,-0.021967854350805283
14010.0,0.12096060084911667,0.00013531607830313957,0.00013470508747559506,-7.978321264090482e-06,-1.006612365017645e-05,19.63233184814453,-0.02196783572435379
14020.0,0.12116122602907317,0.00013547669730061573,0.00013500115079523312,-7.044621270324569e-06,-8.88808790477924e-06,19.632339477539062,-0.021967846900224686
14030.0,0.1213618244535449,0.00013563728570102748,0.00013528044159727415,-6.10735787631711e-06,-7.705554708081763e-06,19.632339477539062,-0.02196783944964409
14040.0,0.12156238205519877,0.0001357978351095561,0.00013554285191119675,-5.166645678400528e-06,-6.518672307720408e-06,19.632339477539062,-0.02196786180138588
14050.0,0.1217628847751409,0.0001359583380456295,0.00013578827673654814,-4.2226047298754565e-06,-5.3275880418368615e-06,19.632339477539062,-0.021967850625514984
14060.0,0.12196331847141711,0.00013611878683316876,0.0001360166131121332,-3.2753514460637234e-06,-4.132451977056917e-06,19.63233184814453,-0.021967850625514984
14070.0,0.1221636692527068,0.0001362791731145877,0.00013622775941257714,-2.325007699255366e-06,-2.9334159989957698e-06,19.632347106933594,-0.02196785807609558
